维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D,整库_w=4,4,合平均面积,46,0.6679,-3.8168,-2.7862,0.1,46星_Ridge_CV-R2_0.6679_OOT-SMOOTH-R2_-3.8168_OOT-RAW-R2_-2.7862_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,28,0.8429,-3.8653,-2.7922,0.1,28星_Ridge_CV-R2_0.8429_OOT-SMOOTH-R2_-3.8653_OOT-RAW-R2_-2.7922_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,31,0.844,-3.9224,-2.8359,0.1,31星_Ridge_CV-R2_0.8440_OOT-SMOOTH-R2_-3.9224_OOT-RAW-R2_-2.8359_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,45,0.8356,-3.9033,-2.8558,0.1,45星_Ridge_CV-R2_0.8356_OOT-SMOOTH-R2_-3.9033_OOT-RAW-R2_-2.8558_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,35,0.7746,-3.9214,-2.8688,0.1,35星_Ridge_CV-R2_0.7746_OOT-SMOOTH-R2_-3.9214_OOT-RAW-R2_-2.8688_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,35,0.7885,-4.0166,-2.9035,0.1,35星_Ridge_CV-R2_0.7885_OOT-SMOOTH-R2_-4.0166_OOT-RAW-R2_-2.9035_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,21,0.7571,-4.0278,-2.914,0.1677,21星_Ridge_CV-R2_0.7571_OOT-SMOOTH-R2_-4.0278_OOT-RAW-R2_-2.9140_Params_alpha_0.1677.png
3D,整库_w=5,5,合面积,27,0.7986,-4.0244,-2.9204,0.4084,27星_Ridge_CV-R2_0.7986_OOT-SMOOTH-R2_-4.0244_OOT-RAW-R2_-2.9204_Params_alpha_0.4084.png
3D,整库_w=5,5,合平均面积,41,0.7714,-4.003,-2.9214,0.1,41星_Ridge_CV-R2_0.7714_OOT-SMOOTH-R2_-4.0030_OOT-RAW-R2_-2.9214_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,40,0.7056,-4.0414,-2.9603,0.1,40星_Ridge_CV-R2_0.7056_OOT-SMOOTH-R2_-4.0414_OOT-RAW-R2_-2.9603_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,36,0.7817,-4.1131,-2.9735,0.1,36星_Ridge_CV-R2_0.7817_OOT-SMOOTH-R2_-4.1131_OOT-RAW-R2_-2.9735_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,46,0.8363,-4.0993,-2.9991,0.1,46星_Ridge_CV-R2_0.8363_OOT-SMOOTH-R2_-4.0993_OOT-RAW-R2_-2.9991_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,34,0.7814,-4.1819,-3.0226,0.1,34星_Ridge_CV-R2_0.7814_OOT-SMOOTH-R2_-4.1819_OOT-RAW-R2_-3.0226_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,14,0.6159,-4.1541,-3.056,0.1,14星_Ridge_CV-R2_0.6159_OOT-SMOOTH-R2_-4.1541_OOT-RAW-R2_-3.0560_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,28,0.7897,-4.2158,-3.0875,0.1,28星_Ridge_CV-R2_0.7897_OOT-SMOOTH-R2_-4.2158_OOT-RAW-R2_-3.0875_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,52,0.7473,-4.2762,-3.0974,0.1,52星_Ridge_CV-R2_0.7473_OOT-SMOOTH-R2_-4.2762_OOT-RAW-R2_-3.0974_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,43,0.7534,-4.2922,-3.1046,0.1,43星_Ridge_CV-R2_0.7534_OOT-SMOOTH-R2_-4.2922_OOT-RAW-R2_-3.1046_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,40,0.769,-4.2974,-3.109,0.1,40星_Ridge_CV-R2_0.7690_OOT-SMOOTH-R2_-4.2974_OOT-RAW-R2_-3.1090_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,33,0.7905,-4.3606,-3.1524,0.1,33星_Ridge_CV-R2_0.7905_OOT-SMOOTH-R2_-4.3606_OOT-RAW-R2_-3.1524_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,30,0.7893,-4.362,-3.1552,0.1,30星_Ridge_CV-R2_0.7893_OOT-SMOOTH-R2_-4.3620_OOT-RAW-R2_-3.1552_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,31,0.7849,-4.3655,-3.1579,0.1,31星_Ridge_CV-R2_0.7849_OOT-SMOOTH-R2_-4.3655_OOT-RAW-R2_-3.1579_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,32,0.7804,-4.3682,-3.1598,0.1,32星_Ridge_CV-R2_0.7804_OOT-SMOOTH-R2_-4.3682_OOT-RAW-R2_-3.1598_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,11,0.5728,-4.3115,-3.1689,0.1,11星_Ridge_CV-R2_0.5728_OOT-SMOOTH-R2_-4.3115_OOT-RAW-R2_-3.1689_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,13,0.5634,-4.344,-3.194,0.1,13星_Ridge_CV-R2_0.5634_OOT-SMOOTH-R2_-4.3440_OOT-RAW-R2_-3.1940_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,47,0.8356,-4.3718,-3.1974,0.1,47星_Ridge_CV-R2_0.8356_OOT-SMOOTH-R2_-4.3718_OOT-RAW-R2_-3.1974_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,40,0.758,-4.3822,-3.2016,0.1,40星_Ridge_CV-R2_0.7580_OOT-SMOOTH-R2_-4.3822_OOT-RAW-R2_-3.2016_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,49,0.719,-4.3797,-3.2134,0.6282,49星_Ridge_CV-R2_0.7190_OOT-SMOOTH-R2_-4.3797_OOT-RAW-R2_-3.2134_Params_alpha_0.6282.png
3D,整库_w=4,4,合面积,29,0.7888,-4.4552,-3.2229,0.1,29星_Ridge_CV-R2_0.7888_OOT-SMOOTH-R2_-4.4552_OOT-RAW-R2_-3.2229_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,26,0.7786,-4.4924,-3.2699,0.1,26星_Ridge_CV-R2_0.7786_OOT-SMOOTH-R2_-4.4924_OOT-RAW-R2_-3.2699_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,25,0.7893,-4.5033,-3.2774,0.1,25星_Ridge_CV-R2_0.7893_OOT-SMOOTH-R2_-4.5033_OOT-RAW-R2_-3.2774_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,37,0.8525,-4.5217,-3.3036,0.1,37星_Ridge_CV-R2_0.8525_OOT-SMOOTH-R2_-4.5217_OOT-RAW-R2_-3.3036_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,27,0.7774,-4.6025,-3.3285,0.1767,27星_Ridge_CV-R2_0.7774_OOT-SMOOTH-R2_-4.6025_OOT-RAW-R2_-3.3285_Params_alpha_0.1767.png
3D,整库_w=5,5,合平均面积,33,0.7505,-4.5496,-3.3361,0.1,33星_Ridge_CV-R2_0.7505_OOT-SMOOTH-R2_-4.5496_OOT-RAW-R2_-3.3361_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,38,0.8537,-4.5683,-3.3372,0.1,38星_Ridge_CV-R2_0.8537_OOT-SMOOTH-R2_-4.5683_OOT-RAW-R2_-3.3372_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,48,0.8249,-4.5789,-3.3484,0.1,48星_Ridge_CV-R2_0.8249_OOT-SMOOTH-R2_-4.5789_OOT-RAW-R2_-3.3484_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,37,0.8215,-4.6611,-3.3829,0.1,37星_Ridge_CV-R2_0.8215_OOT-SMOOTH-R2_-4.6611_OOT-RAW-R2_-3.3829_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,36,0.8517,-4.633,-3.3853,0.1,36星_Ridge_CV-R2_0.8517_OOT-SMOOTH-R2_-4.6330_OOT-RAW-R2_-3.3853_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,36,0.8351,-4.667,-3.3871,0.1,36星_Ridge_CV-R2_0.8351_OOT-SMOOTH-R2_-4.6670_OOT-RAW-R2_-3.3871_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,45,0.677,-4.6517,-3.4039,0.5373,45星_Ridge_CV-R2_0.6770_OOT-SMOOTH-R2_-4.6517_OOT-RAW-R2_-3.4039_Params_alpha_0.5373.png
3D,整库_w=4,4,合面积,41,0.7532,-4.7511,-3.4389,0.1,41星_Ridge_CV-R2_0.7532_OOT-SMOOTH-R2_-4.7511_OOT-RAW-R2_-3.4389_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,36,0.812,-4.7578,-3.4677,0.1,36星_Ridge_CV-R2_0.8120_OOT-SMOOTH-R2_-4.7578_OOT-RAW-R2_-3.4677_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,12,0.5764,-4.7379,-3.4824,0.1,12星_Ridge_CV-R2_0.5764_OOT-SMOOTH-R2_-4.7379_OOT-RAW-R2_-3.4824_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,49,0.8258,-4.7863,-3.4999,0.1,49星_Ridge_CV-R2_0.8258_OOT-SMOOTH-R2_-4.7863_OOT-RAW-R2_-3.4999_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,33,0.8336,-4.7739,-3.5084,0.1,33星_Ridge_CV-R2_0.8336_OOT-SMOOTH-R2_-4.7739_OOT-RAW-R2_-3.5084_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,30,0.8117,-4.8651,-3.5429,0.1,30星_Ridge_CV-R2_0.8117_OOT-SMOOTH-R2_-4.8651_OOT-RAW-R2_-3.5429_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,27,0.788,-4.8732,-3.5715,0.1,27星_Ridge_CV-R2_0.7880_OOT-SMOOTH-R2_-4.8732_OOT-RAW-R2_-3.5715_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,18,0.6397,-4.9971,-3.6667,0.1,18星_Ridge_CV-R2_0.6397_OOT-SMOOTH-R2_-4.9971_OOT-RAW-R2_-3.6667_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,51,0.6307,-5.1091,-3.7141,0.1,51星_Ridge_CV-R2_0.6307_OOT-SMOOTH-R2_-5.1091_OOT-RAW-R2_-3.7141_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,24,0.8017,-5.1175,-3.723,0.1,24星_Ridge_CV-R2_0.8017_OOT-SMOOTH-R2_-5.1175_OOT-RAW-R2_-3.7230_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,30,0.7879,-5.1024,-3.7432,0.1,30星_Ridge_CV-R2_0.7879_OOT-SMOOTH-R2_-5.1024_OOT-RAW-R2_-3.7432_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,34,0.8449,-5.1463,-3.7458,0.1,34星_Ridge_CV-R2_0.8449_OOT-SMOOTH-R2_-5.1463_OOT-RAW-R2_-3.7458_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,10,0.5357,-5.1256,-3.7649,0.1,10星_Ridge_CV-R2_0.5357_OOT-SMOOTH-R2_-5.1256_OOT-RAW-R2_-3.7649_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,43,0.6102,-5.1542,-3.7713,14.4462,43星_Ridge_CV-R2_0.6102_OOT-SMOOTH-R2_-5.1542_OOT-RAW-R2_-3.7713_Params_alpha_14.4462.png
6D,整库_w=5,5,合数,33,0.8281,-5.1926,-3.7781,0.1,33星_Ridge_CV-R2_0.8281_OOT-SMOOTH-R2_-5.1926_OOT-RAW-R2_-3.7781_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,42,0.7444,-5.2233,-3.7826,0.1,42星_Ridge_CV-R2_0.7444_OOT-SMOOTH-R2_-5.2233_OOT-RAW-R2_-3.7826_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,28,0.782,-5.2806,-3.8244,0.1,28星_Ridge_CV-R2_0.7820_OOT-SMOOTH-R2_-5.2806_OOT-RAW-R2_-3.8244_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,39,0.769,-5.3128,-3.8461,0.1,39星_Ridge_CV-R2_0.7690_OOT-SMOOTH-R2_-5.3128_OOT-RAW-R2_-3.8461_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,54,0.8108,-5.3854,-3.9423,0.1,54星_Ridge_CV-R2_0.8108_OOT-SMOOTH-R2_-5.3854_OOT-RAW-R2_-3.9423_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,49,0.7174,-5.4246,-3.9705,0.1,49星_Ridge_CV-R2_0.7174_OOT-SMOOTH-R2_-5.4246_OOT-RAW-R2_-3.9705_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,43,0.7755,-5.5022,-4.0281,0.1,43星_Ridge_CV-R2_0.7755_OOT-SMOOTH-R2_-5.5022_OOT-RAW-R2_-4.0281_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,26,0.7825,-5.5697,-4.0316,0.2782,26星_Ridge_CV-R2_0.7825_OOT-SMOOTH-R2_-5.5697_OOT-RAW-R2_-4.0316_Params_alpha_0.2782.png
3D,整库_w=4,4,合面积,27,0.7777,-5.5728,-4.0358,0.1003,27星_Ridge_CV-R2_0.7777_OOT-SMOOTH-R2_-5.5728_OOT-RAW-R2_-4.0358_Params_alpha_0.1003.png
3D,整库_w=4,4,合面积,37,0.7802,-5.5781,-4.0387,0.1,37星_Ridge_CV-R2_0.7802_OOT-SMOOTH-R2_-5.5781_OOT-RAW-R2_-4.0387_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,41,0.6464,-5.5645,-4.0511,0.1,41星_Ridge_CV-R2_0.6464_OOT-SMOOTH-R2_-5.5645_OOT-RAW-R2_-4.0511_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,52,0.6281,-5.5837,-4.0602,0.1,52星_Ridge_CV-R2_0.6281_OOT-SMOOTH-R2_-5.5837_OOT-RAW-R2_-4.0602_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,50,0.8228,-5.6104,-4.1015,0.1,50星_Ridge_CV-R2_0.8228_OOT-SMOOTH-R2_-5.6104_OOT-RAW-R2_-4.1015_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,25,0.7881,-5.6736,-4.107,0.2589,25星_Ridge_CV-R2_0.7881_OOT-SMOOTH-R2_-5.6736_OOT-RAW-R2_-4.1070_Params_alpha_0.2589.png
3D,整库_w=5,5,合平均面积,27,0.724,-5.6459,-4.1201,0.1,27星_Ridge_CV-R2_0.7240_OOT-SMOOTH-R2_-5.6459_OOT-RAW-R2_-4.1201_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,41,0.8609,-5.6476,-4.138,0.1,41星_Ridge_CV-R2_0.8609_OOT-SMOOTH-R2_-5.6476_OOT-RAW-R2_-4.1380_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,24,0.7959,-5.7319,-4.1491,0.2433,24星_Ridge_CV-R2_0.7959_OOT-SMOOTH-R2_-5.7319_OOT-RAW-R2_-4.1491_Params_alpha_0.2433.png
3D,整库_w=5,5,合平均面积,50,0.7138,-5.7407,-4.2025,0.1,50星_Ridge_CV-R2_0.7138_OOT-SMOOTH-R2_-5.7407_OOT-RAW-R2_-4.2025_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,46,0.7426,-5.7769,-4.2278,0.1,46星_Ridge_CV-R2_0.7426_OOT-SMOOTH-R2_-5.7769_OOT-RAW-R2_-4.2278_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,45,0.7551,-5.7887,-4.2372,0.1,45星_Ridge_CV-R2_0.7551_OOT-SMOOTH-R2_-5.7887_OOT-RAW-R2_-4.2372_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,35,0.8413,-5.8763,-4.2727,0.1,35星_Ridge_CV-R2_0.8413_OOT-SMOOTH-R2_-5.8763_OOT-RAW-R2_-4.2727_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,35,0.8208,-5.8953,-4.3047,0.1,35星_Ridge_CV-R2_0.8208_OOT-SMOOTH-R2_-5.8953_OOT-RAW-R2_-4.3047_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,47,0.7339,-5.902,-4.3198,0.1,47星_Ridge_CV-R2_0.7339_OOT-SMOOTH-R2_-5.9020_OOT-RAW-R2_-4.3198_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,28,0.7846,-5.9931,-4.3385,0.1051,28星_Ridge_CV-R2_0.7846_OOT-SMOOTH-R2_-5.9931_OOT-RAW-R2_-4.3385_Params_alpha_0.1051.png
6D,整库_w=4,4,合平均面积,12,0.5894,-5.9176,-4.3451,0.1,12星_Ridge_CV-R2_0.5894_OOT-SMOOTH-R2_-5.9176_OOT-RAW-R2_-4.3451_Params_alpha_0.1000.png
6D,整库_w=4,4,合数,31,0.8641,-5.9562,-4.3563,0.1,31星_Ridge_CV-R2_0.8641_OOT-SMOOTH-R2_-5.9562_OOT-RAW-R2_-4.3563_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,22,0.8005,-6.0193,-4.3596,0.1998,22星_Ridge_CV-R2_0.8005_OOT-SMOOTH-R2_-6.0193_OOT-RAW-R2_-4.3596_Params_alpha_0.1998.png
6D,整库_w=4,4,合平均面积,38,0.7068,-6.0098,-4.362,0.1,38星_Ridge_CV-R2_0.7068_OOT-SMOOTH-R2_-6.0098_OOT-RAW-R2_-4.3620_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,44,0.7735,-5.9625,-4.3648,0.1,44星_Ridge_CV-R2_0.7735_OOT-SMOOTH-R2_-5.9625_OOT-RAW-R2_-4.3648_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,35,0.8419,-5.9538,-4.3691,0.1,35星_Ridge_CV-R2_0.8419_OOT-SMOOTH-R2_-5.9538_OOT-RAW-R2_-4.3691_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,38,0.7761,-6.0959,-4.415,0.1,38星_Ridge_CV-R2_0.7761_OOT-SMOOTH-R2_-6.0959_OOT-RAW-R2_-4.4150_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,30,0.7455,-6.1323,-4.4868,0.1,30星_Ridge_CV-R2_0.7455_OOT-SMOOTH-R2_-6.1323_OOT-RAW-R2_-4.4868_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,26,0.7414,-6.1133,-4.4915,0.1,26星_Ridge_CV-R2_0.7414_OOT-SMOOTH-R2_-6.1133_OOT-RAW-R2_-4.4915_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合平均面积,44,0.6822,-6.2507,-4.5747,0.4293,44星_Ridge_CV-R2_0.6822_OOT-SMOOTH-R2_-6.2507_OOT-RAW-R2_-4.5747_Params_alpha_0.4293.png
3D_V,整库_w=5,5,合平均面积,29,0.7287,-6.2599,-4.5808,0.2173,29星_Ridge_CV-R2_0.7287_OOT-SMOOTH-R2_-6.2599_OOT-RAW-R2_-4.5808_Params_alpha_0.2173.png
3D,整库_w=4,4,合数,36,0.8388,-6.2709,-4.602,0.1,36星_Ridge_CV-R2_0.8388_OOT-SMOOTH-R2_-6.2709_OOT-RAW-R2_-4.6020_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,29,0.7828,-6.3624,-4.6068,0.1051,29星_Ridge_CV-R2_0.7828_OOT-SMOOTH-R2_-6.3624_OOT-RAW-R2_-4.6068_Params_alpha_0.1051.png
6D,整库_w=5,5,合数,34,0.8264,-6.3501,-4.6082,0.1,34星_Ridge_CV-R2_0.8264_OOT-SMOOTH-R2_-6.3501_OOT-RAW-R2_-4.6082_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,34,0.7338,-6.314,-4.6235,0.1,34星_Ridge_CV-R2_0.7338_OOT-SMOOTH-R2_-6.3140_OOT-RAW-R2_-4.6235_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,52,0.8205,-6.3311,-4.629,0.1,52星_Ridge_CV-R2_0.8205_OOT-SMOOTH-R2_-6.3311_OOT-RAW-R2_-4.6290_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,53,0.8209,-6.3514,-4.6437,0.1,53星_Ridge_CV-R2_0.8209_OOT-SMOOTH-R2_-6.3514_OOT-RAW-R2_-4.6437_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,24,0.7142,-6.4256,-4.6934,0.1,24星_Ridge_CV-R2_0.7142_OOT-SMOOTH-R2_-6.4256_OOT-RAW-R2_-4.6934_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,24,0.7957,-6.542,-4.7391,0.1399,24星_Ridge_CV-R2_0.7957_OOT-SMOOTH-R2_-6.5420_OOT-RAW-R2_-4.7391_Params_alpha_0.1399.png
3D,整库_w=4,4,合平均面积,26,0.784,-6.5438,-4.7405,0.1249,26星_Ridge_CV-R2_0.7840_OOT-SMOOTH-R2_-6.5438_OOT-RAW-R2_-4.7405_Params_alpha_0.1249.png
3D,整库_w=4,4,合数,34,0.8515,-6.4801,-4.7543,0.1,34星_Ridge_CV-R2_0.8515_OOT-SMOOTH-R2_-6.4801_OOT-RAW-R2_-4.7543_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,51,0.823,-6.5051,-4.7563,0.1,51星_Ridge_CV-R2_0.8230_OOT-SMOOTH-R2_-6.5051_OOT-RAW-R2_-4.7563_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,15,0.6358,-6.5579,-4.8161,0.1,15星_Ridge_CV-R2_0.6358_OOT-SMOOTH-R2_-6.5579_OOT-RAW-R2_-4.8161_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,28,0.6247,-6.6079,-4.8401,3.8595,28星_Ridge_CV-R2_0.6247_OOT-SMOOTH-R2_-6.6079_OOT-RAW-R2_-4.8401_Params_alpha_3.8595.png
3D,整库_w=4,4,合平均面积,25,0.7908,-6.7121,-4.8628,0.1205,25星_Ridge_CV-R2_0.7908_OOT-SMOOTH-R2_-6.7121_OOT-RAW-R2_-4.8628_Params_alpha_0.1205.png
3D,整库_w=5,5,合平均面积,42,0.7828,-6.689,-4.8998,0.1,42星_Ridge_CV-R2_0.7828_OOT-SMOOTH-R2_-6.6890_OOT-RAW-R2_-4.8998_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,25,0.7084,-6.7362,-4.922,0.1,25星_Ridge_CV-R2_0.7084_OOT-SMOOTH-R2_-6.7362_OOT-RAW-R2_-4.9220_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,39,0.8499,-6.7488,-4.9438,0.1,39星_Ridge_CV-R2_0.8499_OOT-SMOOTH-R2_-6.7488_OOT-RAW-R2_-4.9438_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,30,0.8139,-6.7663,-4.9628,0.1,30星_Ridge_CV-R2_0.8139_OOT-SMOOTH-R2_-6.7663_OOT-RAW-R2_-4.9628_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,54,0.6948,-6.7967,-4.9675,0.1,54星_Ridge_CV-R2_0.6948_OOT-SMOOTH-R2_-6.7967_OOT-RAW-R2_-4.9675_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,23,0.801,-6.8904,-4.9922,0.1003,23星_Ridge_CV-R2_0.8010_OOT-SMOOTH-R2_-6.8904_OOT-RAW-R2_-4.9922_Params_alpha_0.1003.png
3D,整库_w=5,5,合数,40,0.8506,-6.8539,-5.0212,0.1,40星_Ridge_CV-R2_0.8506_OOT-SMOOTH-R2_-6.8539_OOT-RAW-R2_-5.0212_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,53,0.6318,-6.9165,-5.0346,0.1,53星_Ridge_CV-R2_0.6318_OOT-SMOOTH-R2_-6.9165_OOT-RAW-R2_-5.0346_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,38,0.8442,-6.8905,-5.0491,0.1,38星_Ridge_CV-R2_0.8442_OOT-SMOOTH-R2_-6.8905_OOT-RAW-R2_-5.0491_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,13,0.5699,-6.9602,-5.1078,0.1,13星_Ridge_CV-R2_0.5699_OOT-SMOOTH-R2_-6.9602_OOT-RAW-R2_-5.1078_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,52,0.7799,-7.0439,-5.1111,0.1,52星_Ridge_CV-R2_0.7799_OOT-SMOOTH-R2_-7.0439_OOT-RAW-R2_-5.1111_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,29,0.8066,-6.9974,-5.1313,0.1,29星_Ridge_CV-R2_0.8066_OOT-SMOOTH-R2_-6.9974_OOT-RAW-R2_-5.1313_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,45,0.7858,-7.1611,-5.1939,0.1,45星_Ridge_CV-R2_0.7858_OOT-SMOOTH-R2_-7.1611_OOT-RAW-R2_-5.1939_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,31,0.7379,-7.1084,-5.2022,0.1,31星_Ridge_CV-R2_0.7379_OOT-SMOOTH-R2_-7.1084_OOT-RAW-R2_-5.2022_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,39,0.7095,-7.1709,-5.251,0.1,39星_Ridge_CV-R2_0.7095_OOT-SMOOTH-R2_-7.1709_OOT-RAW-R2_-5.2510_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,51,0.7758,-7.2383,-5.2523,0.1,51星_Ridge_CV-R2_0.7758_OOT-SMOOTH-R2_-7.2383_OOT-RAW-R2_-5.2523_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,40,0.6849,-7.2189,-5.2551,0.1,40星_Ridge_CV-R2_0.6849_OOT-SMOOTH-R2_-7.2189_OOT-RAW-R2_-5.2551_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,30,0.7808,-7.3238,-5.306,0.1265,30星_Ridge_CV-R2_0.7808_OOT-SMOOTH-R2_-7.3238_OOT-RAW-R2_-5.3060_Params_alpha_0.1265.png
3D,整库_w=4,4,合面积,50,0.7816,-7.3767,-5.3534,0.1,50星_Ridge_CV-R2_0.7816_OOT-SMOOTH-R2_-7.3767_OOT-RAW-R2_-5.3534_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,37,0.8108,-7.4303,-5.4305,0.1,37星_Ridge_CV-R2_0.8108_OOT-SMOOTH-R2_-7.4303_OOT-RAW-R2_-5.4305_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,32,0.7352,-7.456,-5.4568,0.1,32星_Ridge_CV-R2_0.7352_OOT-SMOOTH-R2_-7.4560_OOT-RAW-R2_-5.4568_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,28,0.7062,-7.4866,-5.4709,0.1,28星_Ridge_CV-R2_0.7062_OOT-SMOOTH-R2_-7.4866_OOT-RAW-R2_-5.4709_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,26,0.7306,-7.5208,-5.4963,0.1,26星_Ridge_CV-R2_0.7306_OOT-SMOOTH-R2_-7.5208_OOT-RAW-R2_-5.4963_Params_alpha_0.1000.png
3D,整库_w=4,4,合面积,46,0.7848,-7.5849,-5.5042,0.1,46星_Ridge_CV-R2_0.7848_OOT-SMOOTH-R2_-7.5849_OOT-RAW-R2_-5.5042_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,31,0.7835,-7.6118,-5.5157,0.1196,31星_Ridge_CV-R2_0.7835_OOT-SMOOTH-R2_-7.6118_OOT-RAW-R2_-5.5157_Params_alpha_0.1196.png
