维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D,整库_w=5,5,合数,20,0.7544,-6.5665,-4.8967,0.1,20星_Ridge_CV-R2_0.7544_OOT-SMOOTH-R2_-6.5665_OOT-RAW-R2_-4.8967_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,23,0.7228,-6.5791,-4.9202,0.1,23星_Ridge_CV-R2_0.7228_OOT-SMOOTH-R2_-6.5791_OOT-RAW-R2_-4.9202_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,46,0.5642,-6.5858,-4.9356,0.1,46星_Ridge_CV-R2_0.5642_OOT-SMOOTH-R2_-6.5858_OOT-RAW-R2_-4.9356_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,57,0.4557,-6.5915,-4.9434,0.1,57星_Ridge_CV-R2_0.4557_OOT-SMOOTH-R2_-6.5915_OOT-RAW-R2_-4.9434_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,20,0.7268,-6.6653,-4.9867,0.1,20星_Ridge_CV-R2_0.7268_OOT-SMOOTH-R2_-6.6653_OOT-RAW-R2_-4.9867_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,24,0.6553,-6.7065,-5.0117,0.1,24星_Ridge_CV-R2_0.6553_OOT-SMOOTH-R2_-6.7065_OOT-RAW-R2_-5.0117_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,31,0.7359,-6.7015,-5.0208,0.1,31星_Ridge_CV-R2_0.7359_OOT-SMOOTH-R2_-6.7015_OOT-RAW-R2_-5.0208_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,25,0.7847,-6.7435,-5.0496,0.1,25星_Ridge_CV-R2_0.7847_OOT-SMOOTH-R2_-6.7435_OOT-RAW-R2_-5.0496_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,18,0.7178,-6.7786,-5.078,0.1,18星_Ridge_CV-R2_0.7178_OOT-SMOOTH-R2_-6.7786_OOT-RAW-R2_-5.0780_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,17,0.7331,-6.9306,-5.1921,0.1,17星_Ridge_CV-R2_0.7331_OOT-SMOOTH-R2_-6.9306_OOT-RAW-R2_-5.1921_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,19,0.7144,-6.9311,-5.1922,0.1,19星_Ridge_CV-R2_0.7144_OOT-SMOOTH-R2_-6.9311_OOT-RAW-R2_-5.1922_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,45,0.5796,-6.9544,-5.2133,0.1,45星_Ridge_CV-R2_0.5796_OOT-SMOOTH-R2_-6.9544_OOT-RAW-R2_-5.2133_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,33,0.7721,-6.9716,-5.2223,0.1,33星_Ridge_CV-R2_0.7721_OOT-SMOOTH-R2_-6.9716_OOT-RAW-R2_-5.2223_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,55,0.6232,-6.9944,-5.2448,0.1,55星_Ridge_CV-R2_0.6232_OOT-SMOOTH-R2_-6.9944_OOT-RAW-R2_-5.2448_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,26,0.7636,-7.0136,-5.2505,0.1,26星_Ridge_CV-R2_0.7636_OOT-SMOOTH-R2_-7.0136_OOT-RAW-R2_-5.2505_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,21,0.7584,-7.177,-5.3508,0.1,21星_Ridge_CV-R2_0.7584_OOT-SMOOTH-R2_-7.1770_OOT-RAW-R2_-5.3508_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,21,0.7297,-7.1664,-5.361,0.1,21星_Ridge_CV-R2_0.7297_OOT-SMOOTH-R2_-7.1664_OOT-RAW-R2_-5.3610_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合面积,60,0.4627,-7.2481,-5.4399,0.171,60星_Ridge_CV-R2_0.4627_OOT-SMOOTH-R2_-7.2481_OOT-RAW-R2_-5.4399_Params_alpha_0.1710.png
3D,整库_w=5,5,合面积,29,0.734,-7.5501,-5.6555,0.1,29星_Ridge_CV-R2_0.7340_OOT-SMOOTH-R2_-7.5501_OOT-RAW-R2_-5.6555_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,16,0.7417,-7.6049,-5.6962,0.1,16星_Ridge_CV-R2_0.7417_OOT-SMOOTH-R2_-7.6049_OOT-RAW-R2_-5.6962_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,30,0.7254,-7.6326,-5.717,0.1,30星_Ridge_CV-R2_0.7254_OOT-SMOOTH-R2_-7.6326_OOT-RAW-R2_-5.7170_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,24,0.7363,-7.6395,-5.7203,0.1,24星_Ridge_CV-R2_0.7363_OOT-SMOOTH-R2_-7.6395_OOT-RAW-R2_-5.7203_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,28,0.7382,-7.8085,-5.8496,0.1,28星_Ridge_CV-R2_0.7382_OOT-SMOOTH-R2_-7.8085_OOT-RAW-R2_-5.8496_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,27,0.7449,-8.2699,-6.1954,0.1,27星_Ridge_CV-R2_0.7449_OOT-SMOOTH-R2_-8.2699_OOT-RAW-R2_-6.1954_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,38,0.7406,-8.5844,-6.4287,0.1,38星_Ridge_CV-R2_0.7406_OOT-SMOOTH-R2_-8.5844_OOT-RAW-R2_-6.4287_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,32,0.6754,-8.7296,-6.5552,0.1,32星_Ridge_CV-R2_0.6754_OOT-SMOOTH-R2_-8.7296_OOT-RAW-R2_-6.5552_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,19,0.7577,-8.9468,-6.6757,0.1,19星_Ridge_CV-R2_0.7577_OOT-SMOOTH-R2_-8.9468_OOT-RAW-R2_-6.6757_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,32,0.7425,-9.0053,-6.7475,0.1,32星_Ridge_CV-R2_0.7425_OOT-SMOOTH-R2_-9.0053_OOT-RAW-R2_-6.7475_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,25,0.7533,-9.5098,-7.1242,0.1,25星_Ridge_CV-R2_0.7533_OOT-SMOOTH-R2_-9.5098_OOT-RAW-R2_-7.1242_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,26,0.745,-9.5213,-7.1328,0.1,26星_Ridge_CV-R2_0.7450_OOT-SMOOTH-R2_-9.5213_OOT-RAW-R2_-7.1328_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,29,0.6926,-9.5238,-7.1537,0.1,29星_Ridge_CV-R2_0.6926_OOT-SMOOTH-R2_-9.5238_OOT-RAW-R2_-7.1537_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,27,0.7039,-9.7045,-7.2903,0.1,27星_Ridge_CV-R2_0.7039_OOT-SMOOTH-R2_-9.7045_OOT-RAW-R2_-7.2903_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,33,0.683,-9.8143,-7.3684,0.1,33星_Ridge_CV-R2_0.6830_OOT-SMOOTH-R2_-9.8143_OOT-RAW-R2_-7.3684_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,58,0.4465,-9.9375,-7.4515,0.1,58星_Ridge_CV-R2_0.4465_OOT-SMOOTH-R2_-9.9375_OOT-RAW-R2_-7.4515_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,37,0.7457,-10.1202,-7.581,0.1,37星_Ridge_CV-R2_0.7457_OOT-SMOOTH-R2_-10.1202_OOT-RAW-R2_-7.5810_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,31,0.628,-10.1733,-7.6434,0.1,31星_Ridge_CV-R2_0.6280_OOT-SMOOTH-R2_-10.1733_OOT-RAW-R2_-7.6434_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,59,0.4502,-10.2024,-7.6516,0.1,59星_Ridge_CV-R2_0.4502_OOT-SMOOTH-R2_-10.2024_OOT-RAW-R2_-7.6516_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,60,0.611,-10.465,-7.8423,0.1,60星_Ridge_CV-R2_0.6110_OOT-SMOOTH-R2_-10.4650_OOT-RAW-R2_-7.8423_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,36,0.7718,-10.5044,-7.8691,0.1,36星_Ridge_CV-R2_0.7718_OOT-SMOOTH-R2_-10.5044_OOT-RAW-R2_-7.8691_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,47,0.5839,-10.506,-7.8772,0.1687,47星_Ridge_CV-R2_0.5839_OOT-SMOOTH-R2_-10.5060_OOT-RAW-R2_-7.8772_Params_alpha_0.1687.png
6D,整库_w=5,5,合平均面积,30,0.689,-10.5266,-7.9073,0.1,30星_Ridge_CV-R2_0.6890_OOT-SMOOTH-R2_-10.5266_OOT-RAW-R2_-7.9073_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,22,0.7953,-10.6141,-7.921,0.1,22星_Ridge_CV-R2_0.7953_OOT-SMOOTH-R2_-10.6141_OOT-RAW-R2_-7.9210_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,58,0.7687,-10.6308,-7.9653,0.1,58星_Ridge_CV-R2_0.7687_OOT-SMOOTH-R2_-10.6308_OOT-RAW-R2_-7.9653_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,32,0.5902,-10.6977,-8.0395,0.1,32星_Ridge_CV-R2_0.5902_OOT-SMOOTH-R2_-10.6977_OOT-RAW-R2_-8.0395_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,35,0.7672,-11.0229,-8.2598,0.1,35星_Ridge_CV-R2_0.7672_OOT-SMOOTH-R2_-11.0229_OOT-RAW-R2_-8.2598_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,28,0.6975,-11.1084,-8.3434,0.1,28星_Ridge_CV-R2_0.6975_OOT-SMOOTH-R2_-11.1084_OOT-RAW-R2_-8.3434_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,33,0.7406,-11.197,-8.3912,0.1,33星_Ridge_CV-R2_0.7406_OOT-SMOOTH-R2_-11.1970_OOT-RAW-R2_-8.3912_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,34,0.7482,-11.2388,-8.4237,0.1,34星_Ridge_CV-R2_0.7482_OOT-SMOOTH-R2_-11.2388_OOT-RAW-R2_-8.4237_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,55,0.7703,-11.2617,-8.4336,0.1,55星_Ridge_CV-R2_0.7703_OOT-SMOOTH-R2_-11.2617_OOT-RAW-R2_-8.4336_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,56,0.7673,-11.3383,-8.4909,0.1,56星_Ridge_CV-R2_0.7673_OOT-SMOOTH-R2_-11.3383_OOT-RAW-R2_-8.4909_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,57,0.7672,-11.4245,-8.5554,0.1,57星_Ridge_CV-R2_0.7672_OOT-SMOOTH-R2_-11.4245_OOT-RAW-R2_-8.5554_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,23,0.7792,-11.7181,-8.7471,0.1,23星_Ridge_CV-R2_0.7792_OOT-SMOOTH-R2_-11.7181_OOT-RAW-R2_-8.7471_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,50,0.7746,-11.9697,-8.9625,0.1,50星_Ridge_CV-R2_0.7746_OOT-SMOOTH-R2_-11.9697_OOT-RAW-R2_-8.9625_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,53,0.7743,-12.3874,-9.277,0.1,53星_Ridge_CV-R2_0.7743_OOT-SMOOTH-R2_-12.3874_OOT-RAW-R2_-9.2770_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,49,0.7797,-12.4089,-9.2918,0.1,49星_Ridge_CV-R2_0.7797_OOT-SMOOTH-R2_-12.4089_OOT-RAW-R2_-9.2918_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,60,0.7654,-12.4588,-9.3374,0.1,60星_Ridge_CV-R2_0.7654_OOT-SMOOTH-R2_-12.4588_OOT-RAW-R2_-9.3374_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,51,0.7726,-12.5467,-9.3956,0.1,51星_Ridge_CV-R2_0.7726_OOT-SMOOTH-R2_-12.5467_OOT-RAW-R2_-9.3956_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,59,0.7653,-12.5753,-9.4244,0.1,59星_Ridge_CV-R2_0.7653_OOT-SMOOTH-R2_-12.5753_OOT-RAW-R2_-9.4244_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,45,0.8016,-12.6811,-9.4874,0.1,45星_Ridge_CV-R2_0.8016_OOT-SMOOTH-R2_-12.6811_OOT-RAW-R2_-9.4874_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,31,0.6798,-12.6723,-9.5158,0.1,31星_Ridge_CV-R2_0.6798_OOT-SMOOTH-R2_-12.6723_OOT-RAW-R2_-9.5158_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,54,0.7682,-12.7365,-9.5386,0.1,54星_Ridge_CV-R2_0.7682_OOT-SMOOTH-R2_-12.7365_OOT-RAW-R2_-9.5386_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,34,0.7232,-12.7042,-9.5412,0.1,34星_Ridge_CV-R2_0.7232_OOT-SMOOTH-R2_-12.7042_OOT-RAW-R2_-9.5412_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,52,0.7739,-12.7644,-9.5594,0.1,52星_Ridge_CV-R2_0.7739_OOT-SMOOTH-R2_-12.7644_OOT-RAW-R2_-9.5594_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,59,0.627,-12.8067,-9.5991,0.1,59星_Ridge_CV-R2_0.6270_OOT-SMOOTH-R2_-12.8067_OOT-RAW-R2_-9.5991_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,30,0.6432,-12.892,-9.6829,0.1,30星_Ridge_CV-R2_0.6432_OOT-SMOOTH-R2_-12.8920_OOT-RAW-R2_-9.6829_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,46,0.588,-12.9196,-9.6845,0.1847,46星_Ridge_CV-R2_0.5880_OOT-SMOOTH-R2_-12.9196_OOT-RAW-R2_-9.6845_Params_alpha_0.1847.png
6D,整库_w=5,5,合面积,51,0.7686,-13.0174,-9.7436,0.1,51星_Ridge_CV-R2_0.7686_OOT-SMOOTH-R2_-13.0174_OOT-RAW-R2_-9.7436_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,40,0.8098,-13.2959,-9.9486,0.1,40星_Ridge_CV-R2_0.8098_OOT-SMOOTH-R2_-13.2959_OOT-RAW-R2_-9.9486_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,49,0.7733,-13.3312,-9.9788,0.1,49星_Ridge_CV-R2_0.7733_OOT-SMOOTH-R2_-13.3312_OOT-RAW-R2_-9.9788_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,40,0.7343,-13.4195,-10.0511,0.1,40星_Ridge_CV-R2_0.7343_OOT-SMOOTH-R2_-13.4195_OOT-RAW-R2_-10.0511_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,22,0.726,-13.5174,-10.0946,0.4022,22星_Ridge_CV-R2_0.7260_OOT-SMOOTH-R2_-13.5174_OOT-RAW-R2_-10.0946_Params_alpha_0.4022.png
6D,整库_w=5,5,合面积,50,0.7678,-13.4983,-10.1047,0.1,50星_Ridge_CV-R2_0.7678_OOT-SMOOTH-R2_-13.4983_OOT-RAW-R2_-10.1047_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,39,0.7389,-13.5011,-10.1121,0.1,39星_Ridge_CV-R2_0.7389_OOT-SMOOTH-R2_-13.5011_OOT-RAW-R2_-10.1121_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,41,0.8094,-13.7037,-10.2554,0.1,41星_Ridge_CV-R2_0.8094_OOT-SMOOTH-R2_-13.7037_OOT-RAW-R2_-10.2554_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,29,0.6542,-13.896,-10.4326,0.1,29星_Ridge_CV-R2_0.6542_OOT-SMOOTH-R2_-13.8960_OOT-RAW-R2_-10.4326_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,44,0.8,-13.9813,-10.4628,0.1,44星_Ridge_CV-R2_0.8000_OOT-SMOOTH-R2_-13.9813_OOT-RAW-R2_-10.4628_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,57,0.6283,-13.9839,-10.483,0.1,57星_Ridge_CV-R2_0.6283_OOT-SMOOTH-R2_-13.9839_OOT-RAW-R2_-10.4830_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,52,0.7718,-14.0557,-10.5217,0.1,52星_Ridge_CV-R2_0.7718_OOT-SMOOTH-R2_-14.0557_OOT-RAW-R2_-10.5217_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,53,0.7715,-14.0786,-10.5387,0.1,53星_Ridge_CV-R2_0.7715_OOT-SMOOTH-R2_-14.0786_OOT-RAW-R2_-10.5387_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,41,0.73,-14.2775,-10.6936,0.1,41星_Ridge_CV-R2_0.7300_OOT-SMOOTH-R2_-14.2775_OOT-RAW-R2_-10.6936_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,42,0.8073,-14.7081,-11.0087,0.1,42星_Ridge_CV-R2_0.8073_OOT-SMOOTH-R2_-14.7081_OOT-RAW-R2_-11.0087_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,39,0.8062,-14.7267,-11.0215,0.1,39星_Ridge_CV-R2_0.8062_OOT-SMOOTH-R2_-14.7267_OOT-RAW-R2_-11.0215_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,43,0.8008,-14.7357,-11.0292,0.1,43星_Ridge_CV-R2_0.8008_OOT-SMOOTH-R2_-14.7357_OOT-RAW-R2_-11.0292_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,28,0.6671,-14.6951,-11.0368,0.1,28星_Ridge_CV-R2_0.6671_OOT-SMOOTH-R2_-14.6951_OOT-RAW-R2_-11.0368_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,36,0.7025,-14.7017,-11.0396,0.1,36星_Ridge_CV-R2_0.7025_OOT-SMOOTH-R2_-14.7017_OOT-RAW-R2_-11.0396_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,35,0.7097,-14.7109,-11.0472,0.1,35星_Ridge_CV-R2_0.7097_OOT-SMOOTH-R2_-14.7109_OOT-RAW-R2_-11.0472_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,44,0.7794,-15.2516,-11.4261,0.1,44星_Ridge_CV-R2_0.7794_OOT-SMOOTH-R2_-15.2516_OOT-RAW-R2_-11.4261_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,38,0.8,-15.2747,-11.4335,0.1,38星_Ridge_CV-R2_0.8000_OOT-SMOOTH-R2_-15.2747_OOT-RAW-R2_-11.4335_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,58,0.7591,-15.4525,-11.5702,0.1,58星_Ridge_CV-R2_0.7591_OOT-SMOOTH-R2_-15.4525_OOT-RAW-R2_-11.5702_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,23,0.7266,-15.7545,-11.768,0.2893,23星_Ridge_CV-R2_0.7266_OOT-SMOOTH-R2_-15.7545_OOT-RAW-R2_-11.7680_Params_alpha_0.2893.png
3D,整库_w=5,5,合面积,45,0.7808,-15.7179,-11.7748,0.1,45星_Ridge_CV-R2_0.7808_OOT-SMOOTH-R2_-15.7179_OOT-RAW-R2_-11.7748_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,42,0.7316,-15.8082,-11.8404,0.1,42星_Ridge_CV-R2_0.7316_OOT-SMOOTH-R2_-15.8082_OOT-RAW-R2_-11.8404_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合平均面积,60,0.4301,-15.9546,-11.9653,0.1,60星_Ridge_CV-R2_0.4301_OOT-SMOOTH-R2_-15.9546_OOT-RAW-R2_-11.9653_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,43,0.7273,-16.0314,-12.0081,0.1,43星_Ridge_CV-R2_0.7273_OOT-SMOOTH-R2_-16.0314_OOT-RAW-R2_-12.0081_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,56,0.7749,-16.1272,-12.0727,0.1,56星_Ridge_CV-R2_0.7749_OOT-SMOOTH-R2_-16.1272_OOT-RAW-R2_-12.0727_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,57,0.7748,-16.1355,-12.079,0.1,57星_Ridge_CV-R2_0.7748_OOT-SMOOTH-R2_-16.1355_OOT-RAW-R2_-12.0790_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,48,0.7786,-16.9022,-12.6618,0.1,48星_Ridge_CV-R2_0.7786_OOT-SMOOTH-R2_-16.9022_OOT-RAW-R2_-12.6618_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,37,0.7061,-16.9691,-12.7131,0.1,37星_Ridge_CV-R2_0.7061_OOT-SMOOTH-R2_-16.9691_OOT-RAW-R2_-12.7131_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,54,0.7838,-17.4471,-13.063,0.1,54星_Ridge_CV-R2_0.7838_OOT-SMOOTH-R2_-17.4471_OOT-RAW-R2_-13.0630_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,41,0.7522,-17.5911,-13.178,0.1,41星_Ridge_CV-R2_0.7522_OOT-SMOOTH-R2_-17.5911_OOT-RAW-R2_-13.1780_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,40,0.7583,-17.64,-13.2149,0.1,40星_Ridge_CV-R2_0.7583_OOT-SMOOTH-R2_-17.6400_OOT-RAW-R2_-13.2149_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,47,0.784,-17.7493,-13.2971,0.1,47星_Ridge_CV-R2_0.7840_OOT-SMOOTH-R2_-17.7493_OOT-RAW-R2_-13.2971_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,55,0.7785,-17.7962,-13.3242,0.1,55星_Ridge_CV-R2_0.7785_OOT-SMOOTH-R2_-17.7962_OOT-RAW-R2_-13.3242_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,47,0.7172,-17.9794,-13.4662,0.1,47星_Ridge_CV-R2_0.7172_OOT-SMOOTH-R2_-17.9794_OOT-RAW-R2_-13.4662_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,43,0.7511,-18.0892,-13.5518,0.1,43星_Ridge_CV-R2_0.7511_OOT-SMOOTH-R2_-18.0892_OOT-RAW-R2_-13.5518_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,44,0.7201,-18.1176,-13.5733,0.1,44星_Ridge_CV-R2_0.7201_OOT-SMOOTH-R2_-18.1176_OOT-RAW-R2_-13.5733_Params_alpha_0.1000.png
3D,整库_w=5,5,合平均面积,58,0.6172,-18.1356,-13.5942,0.1,58星_Ridge_CV-R2_0.6172_OOT-SMOOTH-R2_-18.1356_OOT-RAW-R2_-13.5942_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,46,0.7899,-18.3184,-13.723,0.1,46星_Ridge_CV-R2_0.7899_OOT-SMOOTH-R2_-18.3184_OOT-RAW-R2_-13.7230_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,48,0.7108,-18.3541,-13.7507,0.1,48星_Ridge_CV-R2_0.7108_OOT-SMOOTH-R2_-18.3541_OOT-RAW-R2_-13.7507_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,42,0.7552,-18.3814,-13.7708,0.1,42星_Ridge_CV-R2_0.7552_OOT-SMOOTH-R2_-18.3814_OOT-RAW-R2_-13.7708_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,37,0.6827,-19.1796,-14.394,0.1,37星_Ridge_CV-R2_0.6827_OOT-SMOOTH-R2_-19.1796_OOT-RAW-R2_-14.3940_Params_alpha_0.1000.png
3D,整库_w=5,5,合面积,39,0.7553,-20.4825,-15.3449,0.1,39星_Ridge_CV-R2_0.7553_OOT-SMOOTH-R2_-20.4825_OOT-RAW-R2_-15.3449_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,60,0.7499,-20.5009,-15.3559,0.1,60星_Ridge_CV-R2_0.7499_OOT-SMOOTH-R2_-20.5009_OOT-RAW-R2_-15.3559_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,59,0.7501,-20.5159,-15.367,0.1,59星_Ridge_CV-R2_0.7501_OOT-SMOOTH-R2_-20.5159_OOT-RAW-R2_-15.3670_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,38,0.6702,-21.2734,-15.9619,0.1,38星_Ridge_CV-R2_0.6702_OOT-SMOOTH-R2_-21.2734_OOT-RAW-R2_-15.9619_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,39,0.6472,-23.1948,-17.405,0.1,39星_Ridge_CV-R2_0.6472_OOT-SMOOTH-R2_-23.1948_OOT-RAW-R2_-17.4050_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,45,0.7274,-23.4983,-17.6019,0.1,45星_Ridge_CV-R2_0.7274_OOT-SMOOTH-R2_-23.4983_OOT-RAW-R2_-17.6019_Params_alpha_0.1000.png
6D,整库_w=5,5,合面积,46,0.7318,-23.7138,-17.7633,0.1,46星_Ridge_CV-R2_0.7318_OOT-SMOOTH-R2_-23.7138_OOT-RAW-R2_-17.7633_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,24,0.7958,-25.4256,-19.0063,0.1,24星_Ridge_CV-R2_0.7958_OOT-SMOOTH-R2_-25.4256_OOT-RAW-R2_-19.0063_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,48,0.5757,-25.6253,-19.1754,0.1,48星_Ridge_CV-R2_0.5757_OOT-SMOOTH-R2_-25.6253_OOT-RAW-R2_-19.1754_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,51,0.5671,-26.3754,-19.735,0.1,51星_Ridge_CV-R2_0.5671_OOT-SMOOTH-R2_-26.3754_OOT-RAW-R2_-19.7350_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,19,0.6651,-26.8517,-20.0742,0.1,19星_Ridge_CV-R2_0.6651_OOT-SMOOTH-R2_-26.8517_OOT-RAW-R2_-20.0742_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,31,0.7947,-26.9973,-20.1836,0.1,31星_Ridge_CV-R2_0.7947_OOT-SMOOTH-R2_-26.9973_OOT-RAW-R2_-20.1836_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,46,0.8115,-27.8498,-20.8553,0.1,46星_Ridge_CV-R2_0.8115_OOT-SMOOTH-R2_-27.8498_OOT-RAW-R2_-20.8553_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,50,0.5599,-28.3992,-21.2533,0.1,50星_Ridge_CV-R2_0.5599_OOT-SMOOTH-R2_-28.3992_OOT-RAW-R2_-21.2533_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,49,0.5742,-28.5046,-21.3316,0.1,49星_Ridge_CV-R2_0.5742_OOT-SMOOTH-R2_-28.5046_OOT-RAW-R2_-21.3316_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,30,0.7899,-28.708,-21.4629,0.1,30星_Ridge_CV-R2_0.7899_OOT-SMOOTH-R2_-28.7080_OOT-RAW-R2_-21.4629_Params_alpha_0.1000.png
