维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D_V,整库_w=4,4,合数,31,0.8032,-12.7468,-9.3314,0.001,31星_Ridge_CV-R2_0.8032_OOT-SMOOTH-R2_-12.7468_OOT-RAW-R2_-9.3314_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,30,0.8389,-12.8503,-9.3493,0.001,30星_Ridge_CV-R2_0.8389_OOT-SMOOTH-R2_-12.8503_OOT-RAW-R2_-9.3493_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,30,0.8053,-13.0071,-9.5204,0.001,30星_Ridge_CV-R2_0.8053_OOT-SMOOTH-R2_-13.0071_OOT-RAW-R2_-9.5204_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,43,0.8968,-13.0356,-9.5389,0.001,43星_Ridge_CV-R2_0.8968_OOT-SMOOTH-R2_-13.0356_OOT-RAW-R2_-9.5389_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,43,0.6281,-13.419,-9.7882,0.001,43星_Ridge_CV-R2_0.6281_OOT-SMOOTH-R2_-13.4190_OOT-RAW-R2_-9.7882_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,51,0.5906,-13.5045,-9.8281,0.001,51星_Ridge_CV-R2_0.5906_OOT-SMOOTH-R2_-13.5045_OOT-RAW-R2_-9.8281_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,44,0.6182,-13.6087,-9.9263,0.001,44星_Ridge_CV-R2_0.6182_OOT-SMOOTH-R2_-13.6087_OOT-RAW-R2_-9.9263_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,32,0.8374,-13.6326,-9.929,0.001,32星_Ridge_CV-R2_0.8374_OOT-SMOOTH-R2_-13.6326_OOT-RAW-R2_-9.9290_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,42,0.816,-13.6817,-10.0028,0.0026,42星_Ridge_CV-R2_0.8160_OOT-SMOOTH-R2_-13.6817_OOT-RAW-R2_-10.0028_Params_alpha_0.0026.png
3D,整库_w=5,5,合数,35,0.8539,-13.7529,-10.0277,0.001,35星_Ridge_CV-R2_0.8539_OOT-SMOOTH-R2_-13.7529_OOT-RAW-R2_-10.0277_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,28,0.8224,-13.8448,-10.0671,0.001,28星_Ridge_CV-R2_0.8224_OOT-SMOOTH-R2_-13.8448_OOT-RAW-R2_-10.0671_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,17,0.8184,-13.9965,-10.2099,0.001,17星_Ridge_CV-R2_0.8184_OOT-SMOOTH-R2_-13.9965_OOT-RAW-R2_-10.2099_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,7,0.7429,-14.0103,-10.2523,0.001,7星_Ridge_CV-R2_0.7429_OOT-SMOOTH-R2_-14.0103_OOT-RAW-R2_-10.2523_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,24,0.7665,-14.0376,-10.2792,0.001,24星_Ridge_CV-R2_0.7665_OOT-SMOOTH-R2_-14.0376_OOT-RAW-R2_-10.2792_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,47,0.5584,-14.1291,-10.286,0.001,47星_Ridge_CV-R2_0.5584_OOT-SMOOTH-R2_-14.1291_OOT-RAW-R2_-10.2860_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,48,0.8386,-14.0813,-10.3,0.001,48星_Ridge_CV-R2_0.8386_OOT-SMOOTH-R2_-14.0813_OOT-RAW-R2_-10.3000_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,51,0.7813,-14.1926,-10.3804,0.001,51星_Ridge_CV-R2_0.7813_OOT-SMOOTH-R2_-14.1926_OOT-RAW-R2_-10.3804_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,18,0.8083,-14.3675,-10.4801,0.001,18星_Ridge_CV-R2_0.8083_OOT-SMOOTH-R2_-14.3675_OOT-RAW-R2_-10.4801_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,23,0.7586,-14.3566,-10.4928,0.001,23星_Ridge_CV-R2_0.7586_OOT-SMOOTH-R2_-14.3566_OOT-RAW-R2_-10.4928_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,45,0.9052,-14.4725,-10.5698,0.001,45星_Ridge_CV-R2_0.9052_OOT-SMOOTH-R2_-14.4725_OOT-RAW-R2_-10.5698_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,37,0.8447,-14.5606,-10.6175,0.001,37星_Ridge_CV-R2_0.8447_OOT-SMOOTH-R2_-14.5606_OOT-RAW-R2_-10.6175_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,48,0.5574,-14.7665,-10.751,0.001,48星_Ridge_CV-R2_0.5574_OOT-SMOOTH-R2_-14.7665_OOT-RAW-R2_-10.7510_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,25,0.818,-14.8076,-10.7587,0.001,25星_Ridge_CV-R2_0.8180_OOT-SMOOTH-R2_-14.8076_OOT-RAW-R2_-10.7587_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,29,0.8297,-14.8054,-10.7667,0.001,29星_Ridge_CV-R2_0.8297_OOT-SMOOTH-R2_-14.8054_OOT-RAW-R2_-10.7667_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,46,0.5857,-14.7904,-10.7905,0.001,46星_Ridge_CV-R2_0.5857_OOT-SMOOTH-R2_-14.7904_OOT-RAW-R2_-10.7905_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,36,0.8495,-14.8612,-10.8368,0.001,36星_Ridge_CV-R2_0.8495_OOT-SMOOTH-R2_-14.8612_OOT-RAW-R2_-10.8368_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,32,0.6558,-15.1193,-11.0358,0.001,32星_Ridge_CV-R2_0.6558_OOT-SMOOTH-R2_-15.1193_OOT-RAW-R2_-11.0358_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,50,0.5843,-15.1804,-11.0496,0.001,50星_Ridge_CV-R2_0.5843_OOT-SMOOTH-R2_-15.1804_OOT-RAW-R2_-11.0496_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,25,0.8253,-15.1296,-11.0577,0.001,25星_Ridge_CV-R2_0.8253_OOT-SMOOTH-R2_-15.1296_OOT-RAW-R2_-11.0577_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,25,0.7989,-15.1523,-11.0923,0.001,25星_Ridge_CV-R2_0.7989_OOT-SMOOTH-R2_-15.1523_OOT-RAW-R2_-11.0923_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,26,0.8241,-15.4026,-11.2737,0.001,26星_Ridge_CV-R2_0.8241_OOT-SMOOTH-R2_-15.4026_OOT-RAW-R2_-11.2737_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,50,0.7994,-15.6449,-11.444,0.001,50星_Ridge_CV-R2_0.7994_OOT-SMOOTH-R2_-15.6449_OOT-RAW-R2_-11.4440_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,24,0.82,-15.7646,-11.4566,0.001,24星_Ridge_CV-R2_0.8200_OOT-SMOOTH-R2_-15.7646_OOT-RAW-R2_-11.4566_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,54,0.7231,-15.7689,-11.5233,0.001,54星_Ridge_CV-R2_0.7231_OOT-SMOOTH-R2_-15.7689_OOT-RAW-R2_-11.5233_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,53,0.7203,-15.7906,-11.5393,0.001,53星_Ridge_CV-R2_0.7203_OOT-SMOOTH-R2_-15.7906_OOT-RAW-R2_-11.5393_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,19,0.8016,-15.8761,-11.5799,0.001,19星_Ridge_CV-R2_0.8016_OOT-SMOOTH-R2_-15.8761_OOT-RAW-R2_-11.5799_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,52,0.5666,-16.1008,-11.7206,0.001,52星_Ridge_CV-R2_0.5666_OOT-SMOOTH-R2_-16.1008_OOT-RAW-R2_-11.7206_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,52,0.7213,-16.1527,-11.8056,0.001,52星_Ridge_CV-R2_0.7213_OOT-SMOOTH-R2_-16.1527_OOT-RAW-R2_-11.8056_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,40,0.8485,-16.2073,-11.8554,0.001,40星_Ridge_CV-R2_0.8485_OOT-SMOOTH-R2_-16.2073_OOT-RAW-R2_-11.8554_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,34,0.739,-16.4052,-11.9623,0.001,34星_Ridge_CV-R2_0.7390_OOT-SMOOTH-R2_-16.4052_OOT-RAW-R2_-11.9623_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,26,0.7971,-16.5105,-12.0815,0.001,26星_Ridge_CV-R2_0.7971_OOT-SMOOTH-R2_-16.5105_OOT-RAW-R2_-12.0815_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,38,0.8521,-16.5625,-12.1168,0.001,38星_Ridge_CV-R2_0.8521_OOT-SMOOTH-R2_-16.5625_OOT-RAW-R2_-12.1168_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,47,0.5816,-16.766,-12.2337,0.001,47星_Ridge_CV-R2_0.5816_OOT-SMOOTH-R2_-16.7660_OOT-RAW-R2_-12.2337_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,35,0.7576,-17.0291,-12.4133,0.001,35星_Ridge_CV-R2_0.7576_OOT-SMOOTH-R2_-17.0291_OOT-RAW-R2_-12.4133_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,47,0.8428,-17.0259,-12.4582,0.001,47星_Ridge_CV-R2_0.8428_OOT-SMOOTH-R2_-17.0259_OOT-RAW-R2_-12.4582_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,34,0.8158,-17.0989,-12.4688,0.0063,34星_Ridge_CV-R2_0.8158_OOT-SMOOTH-R2_-17.0989_OOT-RAW-R2_-12.4688_Params_alpha_0.0063.png
3D,整库_w=5,5,合平均面积,36,0.7541,-17.2357,-12.5633,0.001,36星_Ridge_CV-R2_0.7541_OOT-SMOOTH-R2_-17.2357_OOT-RAW-R2_-12.5633_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,35,0.8441,-17.3651,-12.665,0.001,35星_Ridge_CV-R2_0.8441_OOT-SMOOTH-R2_-17.3651_OOT-RAW-R2_-12.6650_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,46,0.8459,-17.4771,-12.7898,0.001,46星_Ridge_CV-R2_0.8459_OOT-SMOOTH-R2_-17.4771_OOT-RAW-R2_-12.7898_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,18,0.751,-17.6781,-12.8904,0.001,18星_Ridge_CV-R2_0.7510_OOT-SMOOTH-R2_-17.6781_OOT-RAW-R2_-12.8904_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,45,0.6062,-17.6885,-12.9033,0.001,45星_Ridge_CV-R2_0.6062_OOT-SMOOTH-R2_-17.6885_OOT-RAW-R2_-12.9033_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,39,0.8555,-17.6521,-12.9137,0.001,39星_Ridge_CV-R2_0.8555_OOT-SMOOTH-R2_-17.6521_OOT-RAW-R2_-12.9137_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,41,0.8374,-17.6717,-12.9283,0.001,41星_Ridge_CV-R2_0.8374_OOT-SMOOTH-R2_-17.6717_OOT-RAW-R2_-12.9283_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,34,0.8601,-17.8049,-12.9839,0.001,34星_Ridge_CV-R2_0.8601_OOT-SMOOTH-R2_-17.8049_OOT-RAW-R2_-12.9839_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,53,0.5607,-17.8403,-12.9922,0.001,53星_Ridge_CV-R2_0.5607_OOT-SMOOTH-R2_-17.8403_OOT-RAW-R2_-12.9922_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,32,0.8183,-17.8112,-12.9966,0.001,32星_Ridge_CV-R2_0.8183_OOT-SMOOTH-R2_-17.8112_OOT-RAW-R2_-12.9966_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,44,0.8018,-18.1213,-13.2552,0.001,44星_Ridge_CV-R2_0.8018_OOT-SMOOTH-R2_-18.1213_OOT-RAW-R2_-13.2552_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,19,0.7619,-18.4385,-13.4025,0.8901,19星_Ridge_CV-R2_0.7619_OOT-SMOOTH-R2_-18.4385_OOT-RAW-R2_-13.4025_Params_alpha_0.8901.png
3D,整库_w=5,5,合数,40,0.8565,-18.5589,-13.5638,0.001,40星_Ridge_CV-R2_0.8565_OOT-SMOOTH-R2_-18.5589_OOT-RAW-R2_-13.5638_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合平均面积,54,0.6185,-18.7217,-13.6411,0.001,54星_Ridge_CV-R2_0.6185_OOT-SMOOTH-R2_-18.7217_OOT-RAW-R2_-13.6411_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,27,0.7965,-18.6595,-13.6525,0.001,27星_Ridge_CV-R2_0.7965_OOT-SMOOTH-R2_-18.6595_OOT-RAW-R2_-13.6525_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,22,0.7088,-18.8045,-13.711,0.001,22星_Ridge_CV-R2_0.7088_OOT-SMOOTH-R2_-18.8045_OOT-RAW-R2_-13.7110_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,51,0.7833,-19.0206,-13.8964,0.001,51星_Ridge_CV-R2_0.7833_OOT-SMOOTH-R2_-19.0206_OOT-RAW-R2_-13.8964_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,34,0.8317,-19.2013,-14.0084,0.001,34星_Ridge_CV-R2_0.8317_OOT-SMOOTH-R2_-19.2013_OOT-RAW-R2_-14.0084_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,33,0.8168,-19.207,-14.0149,0.001,33星_Ridge_CV-R2_0.8168_OOT-SMOOTH-R2_-19.2070_OOT-RAW-R2_-14.0149_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,20,0.7972,-19.325,-14.0823,0.001,20星_Ridge_CV-R2_0.7972_OOT-SMOOTH-R2_-19.3250_OOT-RAW-R2_-14.0823_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,25,0.799,-19.5199,-14.2615,0.001,25星_Ridge_CV-R2_0.7990_OOT-SMOOTH-R2_-19.5199_OOT-RAW-R2_-14.2615_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,48,0.9008,-19.5081,-14.2664,0.001,48星_Ridge_CV-R2_0.9008_OOT-SMOOTH-R2_-19.5081_OOT-RAW-R2_-14.2664_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,34,0.8383,-19.5306,-14.2911,0.001,34星_Ridge_CV-R2_0.8383_OOT-SMOOTH-R2_-19.5306_OOT-RAW-R2_-14.2911_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,48,0.5756,-19.9158,-14.5278,0.001,48星_Ridge_CV-R2_0.5756_OOT-SMOOTH-R2_-19.9158_OOT-RAW-R2_-14.5278_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,44,0.8377,-19.9496,-14.5966,0.001,44星_Ridge_CV-R2_0.8377_OOT-SMOOTH-R2_-19.9496_OOT-RAW-R2_-14.5966_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,43,0.8444,-20.1622,-14.7516,0.001,43星_Ridge_CV-R2_0.8444_OOT-SMOOTH-R2_-20.1622_OOT-RAW-R2_-14.7516_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,37,0.7296,-20.2717,-14.7789,0.001,37星_Ridge_CV-R2_0.7296_OOT-SMOOTH-R2_-20.2717_OOT-RAW-R2_-14.7789_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,45,0.8326,-20.5963,-15.0653,0.001,45星_Ridge_CV-R2_0.8326_OOT-SMOOTH-R2_-20.5963_OOT-RAW-R2_-15.0653_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,32,0.8455,-20.602,-15.0756,0.001,32星_Ridge_CV-R2_0.8455_OOT-SMOOTH-R2_-20.6020_OOT-RAW-R2_-15.0756_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,26,0.797,-20.813,-15.1758,0.001,26星_Ridge_CV-R2_0.7970_OOT-SMOOTH-R2_-20.8130_OOT-RAW-R2_-15.1758_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,35,0.835,-20.7916,-15.2095,0.001,35星_Ridge_CV-R2_0.8350_OOT-SMOOTH-R2_-20.7916_OOT-RAW-R2_-15.2095_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,45,0.7893,-21.0565,-15.3302,0.0048,45星_Ridge_CV-R2_0.7893_OOT-SMOOTH-R2_-21.0565_OOT-RAW-R2_-15.3302_Params_alpha_0.0048.png
3D_V,整库_w=4,4,合数,33,0.8338,-21.3811,-15.6465,0.001,33星_Ridge_CV-R2_0.8338_OOT-SMOOTH-R2_-21.3811_OOT-RAW-R2_-15.6465_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,24,0.7579,-21.5312,-15.7304,0.001,24星_Ridge_CV-R2_0.7579_OOT-SMOOTH-R2_-21.5312_OOT-RAW-R2_-15.7304_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,46,0.8831,-21.6077,-15.7681,0.001,46星_Ridge_CV-R2_0.8831_OOT-SMOOTH-R2_-21.6077_OOT-RAW-R2_-15.7681_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,52,0.778,-21.9503,-16.0322,0.001,52星_Ridge_CV-R2_0.7780_OOT-SMOOTH-R2_-21.9503_OOT-RAW-R2_-16.0322_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,38,0.7433,-22.0586,-16.0773,0.001,38星_Ridge_CV-R2_0.7433_OOT-SMOOTH-R2_-22.0586_OOT-RAW-R2_-16.0773_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,47,0.9029,-22.1325,-16.1827,0.001,47星_Ridge_CV-R2_0.9029_OOT-SMOOTH-R2_-22.1325_OOT-RAW-R2_-16.1827_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,54,0.6432,-22.7805,-16.5713,0.0249,54星_Ridge_CV-R2_0.6432_OOT-SMOOTH-R2_-22.7805_OOT-RAW-R2_-16.5713_Params_alpha_0.0249.png
3D,整库_w=4,4,合数,46,0.9093,-22.899,-16.7428,0.001,46星_Ridge_CV-R2_0.9093_OOT-SMOOTH-R2_-22.8990_OOT-RAW-R2_-16.7428_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,43,0.8113,-22.9332,-16.7765,0.001,43星_Ridge_CV-R2_0.8113_OOT-SMOOTH-R2_-22.9332_OOT-RAW-R2_-16.7765_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,27,0.8083,-23.0895,-16.8381,0.001,27星_Ridge_CV-R2_0.8083_OOT-SMOOTH-R2_-23.0895_OOT-RAW-R2_-16.8381_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,25,0.809,-23.3256,-17.0121,0.001,25星_Ridge_CV-R2_0.8090_OOT-SMOOTH-R2_-23.3256_OOT-RAW-R2_-17.0121_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,44,0.6744,-23.5401,-17.1525,0.001,44星_Ridge_CV-R2_0.6744_OOT-SMOOTH-R2_-23.5401_OOT-RAW-R2_-17.1525_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,39,0.7976,-23.5208,-17.1985,0.001,39星_Ridge_CV-R2_0.7976_OOT-SMOOTH-R2_-23.5208_OOT-RAW-R2_-17.1985_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,42,0.864,-23.5889,-17.2291,0.0013,42星_Ridge_CV-R2_0.8640_OOT-SMOOTH-R2_-23.5889_OOT-RAW-R2_-17.2291_Params_alpha_0.0013.png
3D_V,整库_w=4,4,合数,38,0.8105,-23.6048,-17.2593,0.001,38星_Ridge_CV-R2_0.8105_OOT-SMOOTH-R2_-23.6048_OOT-RAW-R2_-17.2593_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,49,0.584,-23.7172,-17.2873,0.0081,49星_Ridge_CV-R2_0.5840_OOT-SMOOTH-R2_-23.7172_OOT-RAW-R2_-17.2873_Params_alpha_0.0081.png
3D_V,整库_w=4,4,合数,36,0.832,-23.7121,-17.3406,0.001,36星_Ridge_CV-R2_0.8320_OOT-SMOOTH-R2_-23.7121_OOT-RAW-R2_-17.3406_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,37,0.8469,-23.8198,-17.4163,0.001,37星_Ridge_CV-R2_0.8469_OOT-SMOOTH-R2_-23.8198_OOT-RAW-R2_-17.4163_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,35,0.847,-24.01,-17.5606,0.001,35星_Ridge_CV-R2_0.8470_OOT-SMOOTH-R2_-24.0100_OOT-RAW-R2_-17.5606_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,41,0.8129,-24.0793,-17.6127,0.001,41星_Ridge_CV-R2_0.8129_OOT-SMOOTH-R2_-24.0793_OOT-RAW-R2_-17.6127_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,36,0.8432,-24.1269,-17.6446,0.001,36星_Ridge_CV-R2_0.8432_OOT-SMOOTH-R2_-24.1269_OOT-RAW-R2_-17.6446_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,43,0.8648,-24.4201,-17.8409,0.0011,43星_Ridge_CV-R2_0.8648_OOT-SMOOTH-R2_-24.4201_OOT-RAW-R2_-17.8409_Params_alpha_0.0011.png
3D,整库_w=5,5,合面积,39,0.8123,-24.6339,-17.962,0.001,39星_Ridge_CV-R2_0.8123_OOT-SMOOTH-R2_-24.6339_OOT-RAW-R2_-17.9620_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,37,0.8131,-24.5916,-17.979,0.001,37星_Ridge_CV-R2_0.8131_OOT-SMOOTH-R2_-24.5916_OOT-RAW-R2_-17.9790_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,41,0.8577,-24.925,-18.2043,0.001,41星_Ridge_CV-R2_0.8577_OOT-SMOOTH-R2_-24.9250_OOT-RAW-R2_-18.2043_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,49,0.5649,-25.0359,-18.2624,0.001,49星_Ridge_CV-R2_0.5649_OOT-SMOOTH-R2_-25.0359_OOT-RAW-R2_-18.2624_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,26,0.7819,-25.1081,-18.3084,0.001,26星_Ridge_CV-R2_0.7819_OOT-SMOOTH-R2_-25.1081_OOT-RAW-R2_-18.3084_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合数,49,0.7569,-25.1385,-18.3737,0.001,49星_Ridge_CV-R2_0.7569_OOT-SMOOTH-R2_-25.1385_OOT-RAW-R2_-18.3737_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,53,0.7225,-25.6771,-18.7438,0.001,53星_Ridge_CV-R2_0.7225_OOT-SMOOTH-R2_-25.6771_OOT-RAW-R2_-18.7438_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,54,0.7283,-25.9242,-18.9258,0.001,54星_Ridge_CV-R2_0.7283_OOT-SMOOTH-R2_-25.9242_OOT-RAW-R2_-18.9258_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,44,0.8567,-26.2223,-19.1571,0.001,44星_Ridge_CV-R2_0.8567_OOT-SMOOTH-R2_-26.2223_OOT-RAW-R2_-19.1571_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,28,0.8546,-26.4016,-19.2587,0.001,28星_Ridge_CV-R2_0.8546_OOT-SMOOTH-R2_-26.4016_OOT-RAW-R2_-19.2587_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,42,0.8067,-26.4581,-19.3495,0.001,42星_Ridge_CV-R2_0.8067_OOT-SMOOTH-R2_-26.4581_OOT-RAW-R2_-19.3495_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,53,0.6376,-27.0466,-19.6771,0.024,53星_Ridge_CV-R2_0.6376_OOT-SMOOTH-R2_-27.0466_OOT-RAW-R2_-19.6771_Params_alpha_0.0240.png
3D_V,整库_w=4,4,合平均面积,45,0.6774,-27.2715,-19.8743,0.001,45星_Ridge_CV-R2_0.6774_OOT-SMOOTH-R2_-27.2715_OOT-RAW-R2_-19.8743_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,36,0.8437,-27.3756,-19.9669,0.001,36星_Ridge_CV-R2_0.8437_OOT-SMOOTH-R2_-27.3756_OOT-RAW-R2_-19.9669_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,50,0.6263,-27.479,-20.004,0.0023,50星_Ridge_CV-R2_0.6263_OOT-SMOOTH-R2_-27.4790_OOT-RAW-R2_-20.0040_Params_alpha_0.0023.png
6D,整库_w=5,5,合平均面积,19,0.7264,-27.489,-20.0447,0.001,19星_Ridge_CV-R2_0.7264_OOT-SMOOTH-R2_-27.4890_OOT-RAW-R2_-20.0447_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,25,0.7915,-27.6893,-20.1981,0.001,25星_Ridge_CV-R2_0.7915_OOT-SMOOTH-R2_-27.6893_OOT-RAW-R2_-20.1981_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合面积,51,0.5309,-27.8167,-20.2912,0.001,51星_Ridge_CV-R2_0.5309_OOT-SMOOTH-R2_-27.8167_OOT-RAW-R2_-20.2912_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,40,0.8194,-27.8754,-20.3234,0.001,40星_Ridge_CV-R2_0.8194_OOT-SMOOTH-R2_-27.8754_OOT-RAW-R2_-20.3234_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,39,0.7177,-28.6927,-20.913,0.001,39星_Ridge_CV-R2_0.7177_OOT-SMOOTH-R2_-28.6927_OOT-RAW-R2_-20.9130_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合数,40,0.8167,-28.6174,-20.9214,0.001,40星_Ridge_CV-R2_0.8167_OOT-SMOOTH-R2_-28.6174_OOT-RAW-R2_-20.9214_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,20,0.7034,-28.7591,-20.971,0.001,20星_Ridge_CV-R2_0.7034_OOT-SMOOTH-R2_-28.7591_OOT-RAW-R2_-20.9710_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,17,0.7556,-29.4416,-21.4194,0.001,17星_Ridge_CV-R2_0.7556_OOT-SMOOTH-R2_-29.4416_OOT-RAW-R2_-21.4194_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,40,0.78,-29.7363,-21.7065,0.001,40星_Ridge_CV-R2_0.7800_OOT-SMOOTH-R2_-29.7363_OOT-RAW-R2_-21.7065_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,53,0.6168,-29.9465,-21.8042,0.001,53星_Ridge_CV-R2_0.6168_OOT-SMOOTH-R2_-29.9465_OOT-RAW-R2_-21.8042_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,37,0.8252,-29.9274,-21.8276,0.001,37星_Ridge_CV-R2_0.8252_OOT-SMOOTH-R2_-29.9274_OOT-RAW-R2_-21.8276_Params_alpha_0.0010.png
