Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
180,Ear+Jup+Sat+Nep,4,True,3043,2164.86,2165.81,140.56,0.2715,1645,2163.11,2162.83,76.05,0.6302,64.52,3
181,Mer+Ear+Jup+Sat+Nep,5,True,3556,2689.1,2690.12,132.24,0.2673,2215,2676.29,2675.93,82.76,0.9634,49.47,3
182,Ven+Ear+Jup+Sat+Nep,5,True,3545,2683.54,2684.46,132.1,0.2774,2157,2681.45,2681.29,80.44,0.4917,51.66,3
183,Mer+Ven+Ear+Jup+Sat+Nep,6,True,4053,3199.2,3200.02,126.69,0.2702,2720,3186.2,3185.83,85.37,0.8768,41.32,3
188,Ear+Mar+Jup+Sat+Nep,5,True,3539,2682.28,2683.47,131.94,0.281,2183,2682.43,2682.53,81.38,0.707,50.56,3
189,Mer+Ear+Mar+Jup+Sat+Nep,6,True,4046,3197.97,3199.12,126.52,0.2772,2745,3187.21,3187.13,86.13,0.9864,40.39,3
190,Ven+Ear+Mar+Jup+Sat+Nep,6,True,4032,3192.29,3193.5,126.3,0.2874,2683,3192.05,3192.34,84.05,0.5558,42.25,3
191,Mer+Ven+Ear+Mar+Jup+Sat+Nep,7,True,4534,3699.56,3700.55,122.56,0.2789,3238,3688.55,3688.52,87.79,0.8967,34.77,3
196,Ear+Ura+Nep,3,True,2534,1631.77,1632.67,155.29,0.259,1123,1640.42,1639.54,68.46,0.7335,86.83,3
197,Mer+Ear+Ura+Nep,4,True,3053,2165.76,2166.67,140.97,0.2599,1698,2163.03,2161.97,78.5,0.9917,62.47,3
198,Ven+Ear+Ura+Nep,4,True,3052,2159.42,2160.22,141.33,0.2551,1643,2167.56,2166.73,75.8,0.5652,65.53,3
199,Mer+Ven+Ear+Ura+Nep,5,True,3565,2684.64,2685.3,132.79,0.2528,2210,2681.56,2680.44,82.41,0.9141,50.38,3
204,Ear+Mar+Ura+Nep,4,True,3030,2158.34,2159.22,140.39,0.2774,1669,2168.74,2168.01,76.96,0.7976,63.43,3
205,Mer+Ear+Mar+Ura+Nep,5,True,3541,2683.66,2684.4,131.95,0.2793,2236,2682.83,2681.77,83.34,0.9804,48.6,3
206,Ven+Ear+Mar+Ura+Nep,5,True,3539,2677.2,2678.0,132.19,0.2758,2177,2687.02,2686.4,81.02,0.6111,51.17,3
207,Mer+Ven+Ear+Mar+Ura+Nep,6,True,4044,3193.89,3194.41,126.62,0.2733,2736,3192.64,3191.59,85.7,0.9271,40.92,3
212,Ear+Jup+Ura+Nep,4,True,3041,2159.97,2160.6,140.79,0.2627,1699,2167.91,2166.7,78.37,0.9638,62.42,3
213,Mer+Ear+Jup+Ura+Nep,5,True,3551,2684.98,2685.61,132.25,0.2635,2267,2681.74,2680.35,84.53,0.9235,47.72,3
214,Ven+Ear+Jup+Ura+Nep,5,True,3551,2678.87,2679.35,132.56,0.2575,2207,2686.32,2685.11,82.16,0.8343,50.4,3
215,Mer+Ven+Ear+Jup+Ura+Nep,6,True,4056,3195.3,3195.6,126.94,0.2548,2768,3191.72,3190.19,86.72,0.9694,40.21,3
220,Ear+Mar+Jup+Ura+Nep,5,True,3530,2677.55,2678.3,131.84,0.2802,2227,2687.2,2686.3,82.87,0.9416,48.96,3
221,Mer+Ear+Mar+Jup+Ura+Nep,6,True,4033,3194.1,3194.64,126.26,0.2811,2787,3192.72,3191.44,87.29,0.9285,38.97,3
222,Ven+Ear+Mar+Jup+Ura+Nep,6,True,4031,3187.76,3188.43,126.45,0.2767,2723,3196.86,3196.06,85.18,0.7949,41.28,3
223,Mer+Ven+Ear+Mar+Jup+Ura+Nep,7,True,4529,3695.87,3696.15,122.54,0.2744,3276,3694.09,3692.76,88.68,0.9896,33.86,3
228,Ear+Sat+Ura+Nep,4,True,3043,2160.35,2161.76,140.86,0.266,1651,2166.77,2165.99,76.2,0.6586,64.66,3
229,Mer+Ear+Sat+Ura+Nep,5,True,3555,2685.2,2686.64,132.39,0.2642,2213,2680.45,2679.54,82.56,0.9278,49.83,3
230,Ven+Ear+Sat+Ura+Nep,5,True,3549,2679.13,2680.49,132.47,0.2659,2162,2685.07,2684.4,80.52,0.5039,51.95,3
231,Mer+Ven+Ear+Sat+Ura+Nep,6,True,4055,3195.33,3196.61,126.9,0.2624,2716,3190.24,3189.38,85.13,0.8221,41.77,3
236,Ear+Mar+Sat+Ura+Nep,5,True,3535,2678.06,2679.52,132.0,0.28,2192,2686.28,2685.67,81.6,0.7456,50.4,3
237,Mer+Ear+Mar+Sat+Ura+Nep,6,True,4040,3194.37,3195.73,126.47,0.278,2746,3191.57,3190.71,86.04,0.9713,40.43,3
238,Ven+Ear+Mar+Sat+Ura+Nep,6,True,4032,3188.2,3189.62,126.47,0.283,2691,3195.89,3195.43,84.2,0.5758,42.26,3
239,Mer+Ven+Ear+Mar+Sat+Ura+Nep,7,True,4531,3696.01,3697.22,122.59,0.278,3237,3692.81,3692.04,87.66,0.8643,34.93,3
244,Ear+Jup+Sat+Ura+Nep,5,True,3537,2679.37,2680.84,132.01,0.2754,2214,2685.1,2684.36,82.45,0.8807,49.55,3
