SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC12,1878-12,1890-02,1032,Mercury,1,Conjunction,8,5.71,140.08,0.4435,0.91
SC12,1878-12,1890-02,1032,Mercury,1,Opposition,6,5.72,104.96,0.9982,0.12
SC12,1878-12,1890-02,1032,Venus,1,Conjunction,5,5.72,87.39,1.0,-0.31
SC12,1878-12,1890-02,1032,Venus,1,Opposition,9,5.71,157.68,0.2424,1.36
SC12,1878-12,1890-02,1032,Mars,1,Conjunction,5,5.73,87.32,0.9858,-0.3
SC12,1878-12,1890-02,1032,Mars,1,Opposition,4,5.8,68.99,0.6259,-0.76
SC12,1878-12,1890-02,1032,Jupiter,1,Conjunction,4,5.69,70.34,0.6307,-0.76
SC12,1878-12,1890-02,1032,Jupiter,1,Opposition,4,5.79,69.11,0.5943,-0.8
SC12,1878-12,1890-02,1032,Saturn,1,Conjunction,7,5.72,122.35,0.7199,0.57
SC12,1878-12,1890-02,1032,Saturn,1,Opposition,4,5.72,69.95,0.6527,-0.72
SC12,1878-12,1890-02,1032,Uranus,1,Conjunction,5,5.78,86.44,0.9594,-0.33
SC12,1878-12,1890-02,1032,Uranus,1,Opposition,4,5.62,71.11,0.6379,-0.72
SC12,1878-12,1890-02,1032,Neptune,1,Conjunction,5,5.79,86.32,0.909,-0.37
SC12,1878-12,1890-02,1032,Neptune,1,Opposition,6,5.71,105.08,1.0,0.13
SC12,1878-12,1890-02,1032,Mercury,2,Conjunction,13,11.51,112.96,0.7427,0.41
SC12,1878-12,1890-02,1032,Mercury,2,Opposition,15,11.46,130.88,0.3447,1.11
SC12,1878-12,1890-02,1032,Venus,2,Conjunction,10,11.44,87.38,0.7922,-0.45
SC12,1878-12,1890-02,1032,Venus,2,Opposition,14,11.38,123.01,0.5155,0.76
SC12,1878-12,1890-02,1032,Mars,2,Conjunction,8,11.3,70.81,0.4375,-0.93
SC12,1878-12,1890-02,1032,Mars,2,Opposition,12,11.45,104.85,0.8938,0.16
SC12,1878-12,1890-02,1032,Jupiter,2,Conjunction,7,11.49,60.93,0.14,-1.53
SC12,1878-12,1890-02,1032,Jupiter,2,Opposition,8,11.46,69.8,0.3575,-1.09
SC12,1878-12,1890-02,1032,Saturn,2,Conjunction,19,11.54,164.61,0.0108,2.53
SC12,1878-12,1890-02,1032,Saturn,2,Opposition,13,11.38,114.27,0.6899,0.48
SC12,1878-12,1890-02,1032,Uranus,2,Conjunction,15,11.48,130.68,0.3475,1.09
SC12,1878-12,1890-02,1032,Uranus,2,Opposition,13,11.42,113.86,0.6987,0.52
SC12,1878-12,1890-02,1032,Neptune,2,Conjunction,13,11.7,111.15,0.7886,0.45
SC12,1878-12,1890-02,1032,Neptune,2,Opposition,11,11.41,96.38,1.0,-0.14
SC12,1878-12,1890-02,1032,Mercury,3,Conjunction,14,17.26,81.09,0.5571,-0.74
SC12,1878-12,1890-02,1032,Mercury,3,Opposition,23,17.34,132.67,0.2288,1.39
SC12,1878-12,1890-02,1032,Venus,3,Conjunction,14,17.2,81.37,0.4935,-0.79
SC12,1878-12,1890-02,1032,Venus,3,Opposition,19,17.22,110.33,0.7379,0.43
SC12,1878-12,1890-02,1032,Mars,3,Conjunction,15,17.01,88.18,0.7562,-0.46
SC12,1878-12,1890-02,1032,Mars,3,Opposition,20,17.33,115.38,0.5943,0.61
SC12,1878-12,1890-02,1032,Jupiter,3,Conjunction,17,17.13,99.22,1.0,-0.04
SC12,1878-12,1890-02,1032,Jupiter,3,Opposition,15,17.26,86.93,0.6311,-0.62
SC12,1878-12,1890-02,1032,Saturn,3,Conjunction,22,17.32,127.04,0.1844,1.4
SC12,1878-12,1890-02,1032,Saturn,3,Opposition,18,17.2,104.62,0.899,0.22
SC12,1878-12,1890-02,1032,Uranus,3,Conjunction,18,17.29,104.1,0.9434,0.19
SC12,1878-12,1890-02,1032,Uranus,3,Opposition,18,17.19,104.7,0.949,0.23
SC12,1878-12,1890-02,1032,Neptune,3,Conjunction,21,17.44,120.39,0.3771,1.08
SC12,1878-12,1890-02,1032,Neptune,3,Opposition,15,17.11,87.65,0.6187,-0.64
SC12,1878-12,1890-02,1032,Mercury,4,Conjunction,21,22.98,91.39,0.8354,-0.38
SC12,1878-12,1890-02,1032,Mercury,4,Opposition,28,22.98,121.85,0.3643,1.04
SC12,1878-12,1890-02,1032,Venus,4,Conjunction,20,22.91,87.29,0.6415,-0.65
SC12,1878-12,1890-02,1032,Venus,4,Opposition,23,22.88,100.53,1.0,0.03
SC12,1878-12,1890-02,1032,Mars,4,Conjunction,23,22.79,100.93,1.0,0.04
SC12,1878-12,1890-02,1032,Mars,4,Opposition,25,23.04,108.49,0.7167,0.39
SC12,1878-12,1890-02,1032,Jupiter,4,Conjunction,24,22.82,105.16,0.7602,0.29
SC12,1878-12,1890-02,1032,Jupiter,4,Opposition,22,22.97,95.77,0.991,-0.23
SC12,1878-12,1890-02,1032,Saturn,4,Conjunction,27,23.0,117.39,0.2987,1.13
SC12,1878-12,1890-02,1032,Saturn,4,Opposition,21,22.91,91.65,0.7307,-0.48
SC12,1878-12,1890-02,1032,Uranus,4,Conjunction,22,23.1,95.25,0.9122,-0.27
SC12,1878-12,1890-02,1032,Uranus,4,Opposition,25,22.89,109.21,0.6827,0.56
SC12,1878-12,1890-02,1032,Neptune,4,Conjunction,24,23.33,102.87,1.0,0.18
SC12,1878-12,1890-02,1032,Neptune,4,Opposition,20,22.72,88.03,0.5523,-0.74
SC12,1878-12,1890-02,1032,Mercury,5,Conjunction,24,28.62,83.86,0.5439,-0.75
SC12,1878-12,1890-02,1032,Mercury,5,Opposition,34,28.7,118.48,0.4019,0.94
SC12,1878-12,1890-02,1032,Venus,5,Conjunction,25,28.64,87.3,0.6143,-0.72
SC12,1878-12,1890-02,1032,Venus,5,Opposition,30,28.61,104.86,0.8482,0.27
SC12,1878-12,1890-02,1032,Mars,5,Conjunction,29,28.43,101.99,1.0,0.1
SC12,1878-12,1890-02,1032,Mars,5,Opposition,28,28.81,97.19,1.0,-0.14
SC12,1878-12,1890-02,1032,Jupiter,5,Conjunction,27,28.58,94.46,0.8734,-0.35
SC12,1878-12,1890-02,1032,Jupiter,5,Opposition,30,28.7,104.52,0.803,0.27
SC12,1878-12,1890-02,1032,Saturn,5,Conjunction,35,28.73,121.84,0.1444,1.64
SC12,1878-12,1890-02,1032,Saturn,5,Opposition,23,28.64,80.3,0.1968,-1.4
SC12,1878-12,1890-02,1032,Uranus,5,Conjunction,29,28.75,100.88,1.0,0.06
SC12,1878-12,1890-02,1032,Uranus,5,Opposition,29,28.56,101.53,0.9866,0.11
SC12,1878-12,1890-02,1032,Neptune,5,Conjunction,28,29.05,96.38,0.8114,-0.26
SC12,1878-12,1890-02,1032,Neptune,5,Opposition,28,28.41,98.57,0.9526,-0.11
SC13,1890-03,1901-12,1203,Mercury,1,Conjunction,8,6.86,116.58,0.7211,0.48
SC13,1890-03,1901-12,1203,Mercury,1,Opposition,10,6.54,152.8,0.2104,1.48
SC13,1890-03,1901-12,1203,Venus,1,Conjunction,7,6.68,104.85,1.0,0.13
SC13,1890-03,1901-12,1203,Venus,1,Opposition,4,6.67,59.99,0.3663,-1.13
SC13,1890-03,1901-12,1203,Mars,1,Conjunction,11,6.55,168.0,0.1204,1.78
SC13,1890-03,1901-12,1203,Mars,1,Opposition,5,6.81,73.41,0.6115,-0.73
SC13,1890-03,1901-12,1203,Jupiter,1,Conjunction,3,6.64,45.19,0.2304,-1.4
SC13,1890-03,1901-12,1203,Jupiter,1,Opposition,7,6.68,104.78,1.0,0.13
SC13,1890-03,1901-12,1203,Saturn,1,Conjunction,10,6.77,147.66,0.2376,1.39
SC13,1890-03,1901-12,1203,Saturn,1,Opposition,7,6.58,106.44,0.9654,0.17
SC13,1890-03,1901-12,1203,Uranus,1,Conjunction,5,6.56,76.25,0.6927,-0.62
SC13,1890-03,1901-12,1203,Uranus,1,Opposition,6,6.83,87.82,0.9434,-0.33
SC13,1890-03,1901-12,1203,Neptune,1,Conjunction,8,6.74,118.68,0.7147,0.49
SC13,1890-03,1901-12,1203,Neptune,1,Opposition,5,6.51,76.85,0.7483,-0.58
SC13,1890-03,1901-12,1203,Mercury,2,Conjunction,14,13.76,101.71,0.9958,0.07
SC13,1890-03,1901-12,1203,Mercury,2,Opposition,12,12.97,92.52,0.8906,-0.32
SC13,1890-03,1901-12,1203,Venus,2,Conjunction,15,13.39,112.02,0.7423,0.44
SC13,1890-03,1901-12,1203,Venus,2,Opposition,6,13.33,45.02,0.022,-2.2
SC13,1890-03,1901-12,1203,Mars,2,Conjunction,17,13.06,130.12,0.3603,1.14
SC13,1890-03,1901-12,1203,Mars,2,Opposition,10,13.59,73.58,0.3563,-1.02
SC13,1890-03,1901-12,1203,Jupiter,2,Conjunction,10,13.29,75.24,0.4883,-0.87
SC13,1890-03,1901-12,1203,Jupiter,2,Opposition,14,13.43,104.21,0.971,0.16
SC13,1890-03,1901-12,1203,Saturn,2,Conjunction,18,13.54,132.97,0.2547,1.35
SC13,1890-03,1901-12,1203,Saturn,2,Opposition,18,13.3,135.33,0.2244,1.38
SC13,1890-03,1901-12,1203,Uranus,2,Conjunction,16,13.15,121.63,0.4615,0.78
SC13,1890-03,1901-12,1203,Uranus,2,Opposition,13,13.5,96.27,1.0,-0.14
SC13,1890-03,1901-12,1203,Neptune,2,Conjunction,12,13.4,89.52,0.8806,-0.37
SC13,1890-03,1901-12,1203,Neptune,2,Opposition,14,13.09,106.92,0.8378,0.24
SC13,1890-03,1901-12,1203,Mercury,3,Conjunction,20,20.72,96.54,1.0,-0.2
SC13,1890-03,1901-12,1203,Mercury,3,Opposition,17,19.45,87.43,0.6151,-0.67
SC13,1890-03,1901-12,1203,Venus,3,Conjunction,25,20.16,124.0,0.3259,1.09
SC13,1890-03,1901-12,1203,Venus,3,Opposition,13,19.95,65.17,0.1188,-1.66
SC13,1890-03,1901-12,1203,Mars,3,Conjunction,28,19.62,142.72,0.02,1.99
SC13,1890-03,1901-12,1203,Mars,3,Opposition,17,20.3,83.76,0.5291,-0.75
SC13,1890-03,1901-12,1203,Jupiter,3,Conjunction,16,20.06,79.74,0.4667,-0.92
SC13,1890-03,1901-12,1203,Jupiter,3,Opposition,19,20.27,93.73,0.8642,-0.3
SC13,1890-03,1901-12,1203,Saturn,3,Conjunction,22,20.22,108.82,0.7151,0.44
SC13,1890-03,1901-12,1203,Saturn,3,Opposition,29,19.99,145.04,0.0512,2.1
SC13,1890-03,1901-12,1203,Uranus,3,Conjunction,19,19.64,96.73,1.0,-0.14
SC13,1890-03,1901-12,1203,Uranus,3,Opposition,18,20.27,88.78,0.7862,-0.49
SC13,1890-03,1901-12,1203,Neptune,3,Conjunction,16,20.15,79.41,0.5143,-0.88
SC13,1890-03,1901-12,1203,Neptune,3,Opposition,27,19.71,136.98,0.188,1.51
SC13,1890-03,1901-12,1203,Mercury,4,Conjunction,31,27.53,112.62,0.4795,0.86
SC13,1890-03,1901-12,1203,Mercury,4,Opposition,24,25.91,92.63,0.7467,-0.47
SC13,1890-03,1901-12,1203,Venus,4,Conjunction,31,26.71,116.08,0.4467,0.87
SC13,1890-03,1901-12,1203,Venus,4,Opposition,16,26.72,59.88,0.02,-2.22
SC13,1890-03,1901-12,1203,Mars,4,Conjunction,33,26.31,125.43,0.1784,1.32
SC13,1890-03,1901-12,1203,Mars,4,Opposition,21,27.07,77.59,0.2328,-1.22
SC13,1890-03,1901-12,1203,Jupiter,4,Conjunction,22,26.53,82.91,0.4579,-0.91
SC13,1890-03,1901-12,1203,Jupiter,4,Opposition,30,26.85,111.71,0.6015,0.67
SC13,1890-03,1901-12,1203,Saturn,4,Conjunction,27,26.89,100.4,0.9638,0.02
SC13,1890-03,1901-12,1203,Saturn,4,Opposition,31,26.47,117.11,0.4295,0.91
SC13,1890-03,1901-12,1203,Uranus,4,Conjunction,29,26.33,110.15,0.5835,0.5
SC13,1890-03,1901-12,1203,Uranus,4,Opposition,27,27.26,99.03,1.0,-0.05
SC13,1890-03,1901-12,1203,Neptune,4,Conjunction,28,26.66,105.02,0.7954,0.25
SC13,1890-03,1901-12,1203,Neptune,4,Opposition,37,26.23,141.07,0.0848,1.89
SC13,1890-03,1901-12,1203,Mercury,5,Conjunction,36,34.48,104.42,0.803,0.34
SC13,1890-03,1901-12,1203,Mercury,5,Opposition,27,32.38,83.38,0.3007,-1.21
SC13,1890-03,1901-12,1203,Venus,5,Conjunction,39,33.37,116.87,0.3707,1.03
SC13,1890-03,1901-12,1203,Venus,5,Opposition,25,33.45,74.74,0.1304,-1.6
SC13,1890-03,1901-12,1203,Mars,5,Conjunction,37,32.92,112.41,0.6019,0.7
SC13,1890-03,1901-12,1203,Mars,5,Opposition,27,33.96,79.51,0.1988,-1.23
SC13,1890-03,1901-12,1203,Jupiter,5,Conjunction,29,33.26,87.2,0.5071,-0.82
SC13,1890-03,1901-12,1203,Jupiter,5,Opposition,39,33.41,116.73,0.2987,1.12
SC13,1890-03,1901-12,1203,Saturn,5,Conjunction,32,33.74,94.85,0.9446,-0.32
SC13,1890-03,1901-12,1203,Saturn,5,Opposition,34,33.34,101.98,0.8886,0.12
SC13,1890-03,1901-12,1203,Uranus,5,Conjunction,36,32.87,109.52,0.5523,0.51
SC13,1890-03,1901-12,1203,Uranus,5,Opposition,31,34.01,91.15,0.7798,-0.46
SC13,1890-03,1901-12,1203,Neptune,5,Conjunction,32,33.58,95.3,0.9778,-0.26
SC13,1890-03,1901-12,1203,Neptune,5,Opposition,45,32.73,137.47,0.096,1.88
SC14,1902-01,1913-06,950,Mercury,1,Conjunction,4,5.09,78.59,0.851,-0.51
SC14,1902-01,1913-06,950,Mercury,1,Opposition,7,5.46,128.1,0.6279,0.64
SC14,1902-01,1913-06,950,Venus,1,Conjunction,5,5.26,95.04,1.0,-0.12
SC14,1902-01,1913-06,950,Venus,1,Opposition,10,5.26,189.98,0.0912,2.0
SC14,1902-01,1913-06,950,Mars,1,Conjunction,9,5.3,169.8,0.182,1.64
SC14,1902-01,1913-06,950,Mars,1,Opposition,1,5.27,18.98,0.076,-1.91
SC14,1902-01,1913-06,950,Jupiter,1,Conjunction,8,5.24,152.56,0.3179,1.26
SC14,1902-01,1913-06,950,Jupiter,1,Opposition,5,5.32,94.05,1.0,-0.14
SC14,1902-01,1913-06,950,Saturn,1,Conjunction,5,5.26,95.06,1.0,-0.12
SC14,1902-01,1913-06,950,Saturn,1,Opposition,3,5.32,56.41,0.3595,-1.16
SC14,1902-01,1913-06,950,Uranus,1,Conjunction,5,5.34,93.69,1.0,-0.16
SC14,1902-01,1913-06,950,Uranus,1,Opposition,2,5.21,38.42,0.1868,-1.46
SC14,1902-01,1913-06,950,Neptune,1,Conjunction,4,5.46,73.31,0.7395,-0.65
SC14,1902-01,1913-06,950,Neptune,1,Opposition,7,5.19,134.91,0.4799,0.88
SC14,1902-01,1913-06,950,Mercury,2,Conjunction,11,10.21,107.7,0.8854,0.27
SC14,1902-01,1913-06,950,Mercury,2,Opposition,13,10.94,118.8,0.6251,0.59
SC14,1902-01,1913-06,950,Venus,2,Conjunction,11,10.63,103.5,1.0,0.12
SC14,1902-01,1913-06,950,Venus,2,Opposition,18,10.49,171.6,0.0504,2.14
SC14,1902-01,1913-06,950,Mars,2,Conjunction,20,10.64,187.99,0.014,2.97
SC14,1902-01,1913-06,950,Mars,2,Opposition,5,10.6,47.15,0.0848,-1.88
SC14,1902-01,1913-06,950,Jupiter,2,Conjunction,10,10.52,95.09,1.0,-0.18
SC14,1902-01,1913-06,950,Jupiter,2,Opposition,8,10.59,75.51,0.5279,-0.82
SC14,1902-01,1913-06,950,Saturn,2,Conjunction,16,10.44,153.28,0.1308,1.78
SC14,1902-01,1913-06,950,Saturn,2,Opposition,9,10.64,84.59,0.6671,-0.62
SC14,1902-01,1913-06,950,Uranus,2,Conjunction,11,10.75,102.35,1.0,0.09
SC14,1902-01,1913-06,950,Uranus,2,Opposition,9,10.37,86.77,0.8106,-0.44
SC14,1902-01,1913-06,950,Neptune,2,Conjunction,10,10.85,92.16,0.971,-0.27
SC14,1902-01,1913-06,950,Neptune,2,Opposition,13,10.37,125.37,0.4395,0.88
SC14,1902-01,1913-06,950,Mercury,3,Conjunction,16,15.32,104.42,0.929,0.19
SC14,1902-01,1913-06,950,Mercury,3,Opposition,20,16.43,121.71,0.4691,0.82
SC14,1902-01,1913-06,950,Venus,3,Conjunction,19,15.9,119.47,0.5363,0.8
SC14,1902-01,1913-06,950,Venus,3,Opposition,23,15.78,145.75,0.1004,1.69
SC14,1902-01,1913-06,950,Mars,3,Conjunction,24,15.81,151.83,0.08,2.21
SC14,1902-01,1913-06,950,Mars,3,Opposition,9,15.8,56.96,0.0772,-1.87
SC14,1902-01,1913-06,950,Jupiter,3,Conjunction,18,15.69,114.7,0.5767,0.69
SC14,1902-01,1913-06,950,Jupiter,3,Opposition,16,15.98,100.1,1.0,0.0
SC14,1902-01,1913-06,950,Saturn,3,Conjunction,19,15.73,120.79,0.4423,0.87
SC14,1902-01,1913-06,950,Saturn,3,Opposition,15,16.01,93.71,0.8794,-0.32
SC14,1902-01,1913-06,950,Uranus,3,Conjunction,15,16.02,93.62,0.8682,-0.28
SC14,1902-01,1913-06,950,Uranus,3,Opposition,15,15.59,96.21,1.0,-0.16
SC14,1902-01,1913-06,950,Neptune,3,Conjunction,13,16.28,79.87,0.4987,-0.87
SC14,1902-01,1913-06,950,Neptune,3,Opposition,16,15.57,102.75,0.9594,0.12
SC14,1902-01,1913-06,950,Mercury,4,Conjunction,17,20.48,83.02,0.4131,-0.88
SC14,1902-01,1913-06,950,Mercury,4,Opposition,22,21.84,100.74,1.0,0.03
SC14,1902-01,1913-06,950,Venus,4,Conjunction,24,21.01,114.26,0.6815,0.66
SC14,1902-01,1913-06,950,Venus,4,Opposition,27,21.18,127.47,0.3195,1.21
SC14,1902-01,1913-06,950,Mars,4,Conjunction,30,21.04,142.61,0.1028,2.08
SC14,1902-01,1913-06,950,Mars,4,Opposition,11,21.14,52.04,0.0312,-2.38
SC14,1902-01,1913-06,950,Jupiter,4,Conjunction,24,21.01,114.21,0.4643,0.8
SC14,1902-01,1913-06,950,Jupiter,4,Opposition,22,21.17,103.91,0.873,0.21
SC14,1902-01,1913-06,950,Saturn,4,Conjunction,23,20.9,110.03,0.6503,0.5
SC14,1902-01,1913-06,950,Saturn,4,Opposition,15,21.26,70.54,0.1196,-1.69
SC14,1902-01,1913-06,950,Uranus,4,Conjunction,18,21.47,83.83,0.5375,-0.85
SC14,1902-01,1913-06,950,Uranus,4,Opposition,18,20.78,86.62,0.6647,-0.67
SC14,1902-01,1913-06,950,Neptune,4,Conjunction,17,21.73,78.25,0.3375,-1.1
SC14,1902-01,1913-06,950,Neptune,4,Opposition,17,20.7,82.14,0.4347,-0.94
SC14,1902-01,1913-06,950,Mercury,5,Conjunction,19,25.59,74.26,0.1464,-1.46
SC14,1902-01,1913-06,950,Mercury,5,Opposition,27,27.04,99.86,1.0,-0.01
SC14,1902-01,1913-06,950,Venus,5,Conjunction,28,26.38,106.15,0.9306,0.32
SC14,1902-01,1913-06,950,Venus,5,Opposition,31,26.6,116.56,0.4947,0.84
SC14,1902-01,1913-06,950,Mars,5,Conjunction,33,26.17,126.11,0.2488,1.39
SC14,1902-01,1913-06,950,Mars,5,Opposition,18,26.42,68.13,0.1236,-1.69
SC14,1902-01,1913-06,950,Jupiter,5,Conjunction,28,26.24,106.69,0.7187,0.45
SC14,1902-01,1913-06,950,Jupiter,5,Opposition,27,26.5,101.89,0.9574,0.12
SC14,1902-01,1913-06,950,Saturn,5,Conjunction,26,26.13,99.5,1.0,-0.03
SC14,1902-01,1913-06,950,Saturn,5,Opposition,25,26.53,94.24,0.8098,-0.37
SC14,1902-01,1913-06,950,Uranus,5,Conjunction,22,26.78,82.16,0.4047,-1.05
SC14,1902-01,1913-06,950,Uranus,5,Opposition,23,25.83,89.06,0.6579,-0.64
SC14,1902-01,1913-06,950,Neptune,5,Conjunction,24,27.13,88.45,0.6335,-0.67
SC14,1902-01,1913-06,950,Neptune,5,Opposition,20,25.8,77.51,0.1776,-1.32
SC15,1913-07,1923-07,1092,Mercury,1,Conjunction,7,6.09,114.98,0.849,0.4
SC15,1913-07,1923-07,1092,Mercury,1,Opposition,4,6.01,66.6,0.5399,-0.87
SC15,1913-07,1923-07,1092,Venus,1,Conjunction,3,6.1,49.16,0.3359,-1.18
SC15,1913-07,1923-07,1092,Venus,1,Opposition,9,6.11,147.24,0.3199,1.19
SC15,1913-07,1923-07,1092,Mars,1,Conjunction,6,6.12,98.08,1.0,-0.05
SC15,1913-07,1923-07,1092,Mars,1,Opposition,8,6.03,132.71,0.5803,0.78
SC15,1913-07,1923-07,1092,Jupiter,1,Conjunction,6,6.06,98.97,1.0,-0.03
SC15,1913-07,1923-07,1092,Jupiter,1,Opposition,9,6.06,148.59,0.2927,1.29
SC15,1913-07,1923-07,1092,Saturn,1,Conjunction,9,6.08,147.98,0.3043,1.27
SC15,1913-07,1923-07,1092,Saturn,1,Opposition,5,6.05,82.68,0.8086,-0.47
SC15,1913-07,1923-07,1092,Uranus,1,Conjunction,6,6.06,98.95,1.0,-0.03
SC15,1913-07,1923-07,1092,Uranus,1,Opposition,11,6.09,180.64,0.0776,2.03
SC15,1913-07,1923-07,1092,Neptune,1,Conjunction,4,5.96,67.15,0.5391,-0.89
SC15,1913-07,1923-07,1092,Neptune,1,Opposition,5,6.1,81.94,0.787,-0.52
SC15,1913-07,1923-07,1092,Mercury,2,Conjunction,14,12.14,115.3,0.6707,0.58
SC15,1913-07,1923-07,1092,Mercury,2,Opposition,9,11.93,75.41,0.4471,-0.91
SC15,1913-07,1923-07,1092,Venus,2,Conjunction,14,12.13,115.43,0.6647,0.54
SC15,1913-07,1923-07,1092,Venus,2,Opposition,18,12.19,147.71,0.1588,1.65
SC15,1913-07,1923-07,1092,Mars,2,Conjunction,10,12.22,81.82,0.6775,-0.65
SC15,1913-07,1923-07,1092,Mars,2,Opposition,17,12.21,139.26,0.2595,1.29
SC15,1913-07,1923-07,1092,Jupiter,2,Conjunction,11,12.17,90.35,0.8942,-0.35
SC15,1913-07,1923-07,1092,Jupiter,2,Opposition,17,12.13,140.14,0.172,1.52
SC15,1913-07,1923-07,1092,Saturn,2,Conjunction,16,12.16,131.56,0.2819,1.24
SC15,1913-07,1923-07,1092,Saturn,2,Opposition,15,12.09,124.1,0.4191,0.95
SC15,1913-07,1923-07,1092,Uranus,2,Conjunction,13,11.98,108.55,0.8394,0.33
SC15,1913-07,1923-07,1092,Uranus,2,Opposition,19,12.13,156.57,0.0704,2.02
SC15,1913-07,1923-07,1092,Neptune,2,Conjunction,11,11.97,91.91,0.8554,-0.33
SC15,1913-07,1923-07,1092,Neptune,2,Opposition,17,12.17,139.72,0.1404,1.65
SC15,1913-07,1923-07,1092,Mercury,3,Conjunction,23,18.17,126.58,0.2563,1.27
SC15,1913-07,1923-07,1092,Mercury,3,Opposition,14,18.07,77.49,0.3755,-1.05
SC15,1913-07,1923-07,1092,Venus,3,Conjunction,15,18.17,82.57,0.5759,-0.72
SC15,1913-07,1923-07,1092,Venus,3,Opposition,24,18.28,131.27,0.2192,1.34
SC15,1913-07,1923-07,1092,Mars,3,Conjunction,19,18.25,104.12,0.8898,0.17
SC15,1913-07,1923-07,1092,Mars,3,Opposition,19,18.13,104.78,0.9354,0.18
SC15,1913-07,1923-07,1092,Jupiter,3,Conjunction,17,18.19,93.47,0.9406,-0.29
SC15,1913-07,1923-07,1092,Jupiter,3,Opposition,21,18.14,115.76,0.5831,0.72
SC15,1913-07,1923-07,1092,Saturn,3,Conjunction,20,18.19,109.94,0.7558,0.49
SC15,1913-07,1923-07,1092,Saturn,3,Opposition,26,18.08,143.77,0.054,2.22
SC15,1913-07,1923-07,1092,Uranus,3,Conjunction,18,18.11,99.4,1.0,-0.03
SC15,1913-07,1923-07,1092,Uranus,3,Opposition,27,18.22,148.18,0.0428,2.14
SC15,1913-07,1923-07,1092,Neptune,3,Conjunction,17,17.99,94.49,0.8714,-0.29
SC15,1913-07,1923-07,1092,Neptune,3,Opposition,21,18.28,114.86,0.5579,0.77
SC15,1913-07,1923-07,1092,Mercury,4,Conjunction,33,24.3,135.8,0.0852,1.96
SC15,1913-07,1923-07,1092,Mercury,4,Opposition,18,23.99,75.03,0.224,-1.36
SC15,1913-07,1923-07,1092,Venus,4,Conjunction,21,24.27,86.52,0.6467,-0.63
SC15,1913-07,1923-07,1092,Venus,4,Opposition,36,24.26,148.39,0.0612,2.35
SC15,1913-07,1923-07,1092,Mars,4,Conjunction,27,24.36,110.86,0.6471,0.51
SC15,1913-07,1923-07,1092,Mars,4,Opposition,33,24.22,136.25,0.1288,1.55
SC15,1913-07,1923-07,1092,Jupiter,4,Conjunction,26,24.22,107.33,0.7522,0.38
SC15,1913-07,1923-07,1092,Jupiter,4,Opposition,30,24.37,123.1,0.3111,1.16
SC15,1913-07,1923-07,1092,Saturn,4,Conjunction,30,24.25,123.73,0.1712,1.4
SC15,1913-07,1923-07,1092,Saturn,4,Opposition,33,24.2,136.37,0.054,2.2
SC15,1913-07,1923-07,1092,Uranus,4,Conjunction,27,24.16,111.77,0.5755,0.69
SC15,1913-07,1923-07,1092,Uranus,4,Opposition,33,24.27,135.96,0.0572,1.95
SC15,1913-07,1923-07,1092,Neptune,4,Conjunction,24,24.05,99.79,1.0,-0.01
SC15,1913-07,1923-07,1092,Neptune,4,Opposition,29,24.42,118.77,0.2895,1.15
SC15,1913-07,1923-07,1092,Mercury,5,Conjunction,40,30.49,131.21,0.1132,1.86
SC15,1913-07,1923-07,1092,Mercury,5,Opposition,26,30.21,86.06,0.4991,-0.84
SC15,1913-07,1923-07,1092,Venus,5,Conjunction,29,30.35,95.54,0.9642,-0.23
SC15,1913-07,1923-07,1092,Venus,5,Opposition,41,30.23,135.62,0.1116,1.88
SC15,1913-07,1923-07,1092,Mars,5,Conjunction,34,30.4,111.84,0.6151,0.61
SC15,1913-07,1923-07,1092,Mars,5,Opposition,44,30.27,145.38,0.0076,2.05
SC15,1913-07,1923-07,1092,Jupiter,5,Conjunction,31,30.44,101.83,0.9786,0.1
SC15,1913-07,1923-07,1092,Jupiter,5,Opposition,37,30.26,122.25,0.2923,1.2
SC15,1913-07,1923-07,1092,Saturn,5,Conjunction,35,30.38,115.2,0.3103,1.05
SC15,1913-07,1923-07,1092,Saturn,5,Opposition,36,30.15,119.39,0.1984,1.37
SC15,1913-07,1923-07,1092,Uranus,5,Conjunction,36,30.19,119.24,0.2372,1.33
SC15,1913-07,1923-07,1092,Uranus,5,Opposition,35,30.37,115.24,0.3875,0.99
SC15,1913-07,1923-07,1092,Neptune,5,Conjunction,31,30.06,103.14,0.9078,0.23
SC15,1913-07,1923-07,1092,Neptune,5,Opposition,36,30.4,118.42,0.2196,1.31
SC16,1923-08,1933-08,1321,Mercury,1,Conjunction,5,7.0,71.43,0.5827,-0.79
SC16,1923-08,1933-08,1321,Mercury,1,Opposition,12,7.7,155.84,0.2164,1.46
SC16,1923-08,1933-08,1321,Venus,1,Conjunction,7,7.3,95.9,1.0,-0.11
SC16,1923-08,1933-08,1321,Venus,1,Opposition,9,7.3,123.3,0.6215,0.67
SC16,1923-08,1933-08,1321,Mars,1,Conjunction,15,7.37,203.62,0.0252,2.75
SC16,1923-08,1933-08,1321,Mars,1,Opposition,2,7.38,27.1,0.0652,-1.79
SC16,1923-08,1933-08,1321,Jupiter,1,Conjunction,9,7.21,124.77,0.5595,0.75
SC16,1923-08,1933-08,1321,Jupiter,1,Opposition,4,7.32,54.66,0.2743,-1.34
