Body,Window,Type,k_obs,k_exp,Ratio_Freq,Avg_Area,Ratio_Amp,p_val,Effect,Stage,p_adj_bh,sig_fdr
20011552_lon,5,Conjunction,1046,1070.01,97.76,330.51,108.86000061035156,0.4675479979882544,Suppression,Flare_All,0.6762129378311605,False
20011552_lon,5,Opposition,1082,1087.89,99.46,325.33,107.16000366210938,0.8719824120252871,Suppression,Flare_All,0.9499705922141023,False
20011552_lon,6,Conjunction,1271,1283.99,98.99,322.91,106.36000061035156,0.725934682517967,Suppression,Flare_All,0.8300951494092712,False
20011552_lon,6,Opposition,1283,1305.85,98.25,307.5,101.27999877929688,0.5311046218540872,Suppression,Flare_All,0.7569210030438726,False
20011552_lon,7,Conjunction,1497,1498.0,99.93,315.47,103.91000366210938,0.9926805353924276,Suppression,Flare_All,0.9965083523669486,False
20011552_lon,7,Opposition,1499,1523.43,98.4,290.27,95.61000061035156,0.5332914286859141,Suppression,Flare_All,0.7497739049925682,False
20011552_lon,8,Conjunction,1714,1711.56,100.14,331.67,109.25,0.9587482816505544,Enhancement,Flare_All,0.9865380869157878,False
20011552_lon,8,Opposition,1713,1740.53,98.42,283.42,93.3499984741211,0.5088073572632538,Suppression,Flare_All,0.7149117113075367,False
20011552_lon,9,Conjunction,1924,1925.8,99.91,321.63,105.94000244140624,0.9784942006596544,Suppression,Flare_All,1.0,False
20011552_lon,9,Opposition,1919,1958.12,98.0,270.34,89.04000091552734,0.3708824557897568,Suppression,Flare_All,0.5923500981018407,False
20011552_lon,10,Conjunction,2126,2139.02,99.39,315.26,103.83999633789062,0.7829528165028852,Suppression,Flare_All,0.8685882808078882,False
20011552_lon,10,Opposition,2131,2175.62,97.95,283.97,93.52999877929688,0.3304693769439856,Suppression,Flare_All,0.536583333457906,False
20012126_lon,1,Conjunction,212,213.5,99.3,262.17,86.3499984741211,0.9540828426360588,Suppression,Flare_All,0.9961747327523556,False
20012126_lon,1,Opposition,201,218.08,92.17,297.46,97.9800033569336,0.2589164726244075,Suppression,Flare_All,0.7251773818523027,False
20012126_lon,2,Conjunction,441,427.16,103.24,244.29,80.45999908447266,0.5132656339357174,Enhancement,Flare_All,0.796845899234626,False
20012126_lon,2,Opposition,399,435.88,91.54,325.56,107.2300033569336,0.0768544062977518,Suppression,Flare_All,0.3748810089521934,False
20012126_lon,3,Conjunction,667,640.47,104.14,299.97,98.8000030517578,0.2999575980871512,Enhancement,Flare_All,0.5900929070681741,False
20012126_lon,3,Opposition,597,653.66,91.33,299.45,98.62999725341795,0.0250263139430659,Suppression,Flare_All,0.1656402643180887,False
20012126_lon,4,Conjunction,896,854.43,104.87,276.08,90.94000244140624,0.1570034620392891,Enhancement,Flare_All,0.3793134906975137,False
20012126_lon,4,Opposition,798,871.31,91.59,294.21,96.91000366210938,0.0115887239563435,Suppression,Flare_All,0.08894227765995788,False
20012126_lon,5,Conjunction,1154,1068.47,108.0,276.33,91.0199966430664,0.0090655582674364,Enhancement,Flare_All,0.06873981560065853,False
20012126_lon,5,Opposition,1002,1089.21,91.99,287.99,94.86000061035156,0.0070278101584333,Suppression,Flare_All,0.05544161347208493,False
20012126_lon,6,Conjunction,1355,1282.23,105.68,294.35,96.9499969482422,0.041494848876973,Enhancement,Flare_All,0.13908788400393096,False
20012126_lon,6,Opposition,1183,1306.78,90.53,291.87,96.13999938964844,0.0004326040605654,Suppression,Flare_All,0.006974344965054994,True
20012126_lon,7,Conjunction,1581,1495.72,105.7,291.04,95.86000061035156,0.0264395630695754,Enhancement,Flare_All,0.09604325003413204,False
20012126_lon,7,Opposition,1391,1524.53,91.24,275.79,90.83999633789062,0.0004286097210736,Suppression,Flare_All,0.005771451588939338,True
20012126_lon,8,Conjunction,1812,1709.24,106.01,289.93,95.5,0.0120814963898638,Enhancement,Flare_All,0.05018962064087036,False
20012126_lon,8,Opposition,1587,1742.33,91.08,270.64,89.13999938964844,0.0001196166230775,Suppression,Flare_All,0.0018858430987221978,True
20012126_lon,9,Conjunction,2005,1923.17,104.25,289.29,95.29000091552734,0.0583560480177881,Enhancement,Flare_All,0.14749538350127023,False
20012126_lon,9,Opposition,1789,1960.1,91.27,264.86,87.23999786376953,6.152431310485621e-05,Suppression,Flare_All,0.0009251027536145706,True
20012126_lon,10,Conjunction,2216,2137.06,103.69,293.61,96.70999908447266,0.0821112693712438,Enhancement,Flare_All,0.18424325187025992,False
20012126_lon,10,Opposition,1979,2178.09,90.86,268.68,88.5,8.95557527384733e-06,Suppression,Flare_All,0.00018397108508748353,True
20012444_lon,1,Conjunction,220,215.72,101.98,185.91,61.2400016784668,0.7881963043692559,Enhancement,Flare_All,0.9603452632018548,False
20012444_lon,1,Opposition,200,218.77,91.42,354.7,116.83000183105467,0.2131668628817518,Suppression,Flare_All,0.6750912900679774,False
20012444_lon,2,Conjunction,445,431.27,103.18,193.84,63.84999847412109,0.5188263872676188,Enhancement,Flare_All,0.7992177681578111,False
20012444_lon,2,Opposition,384,437.53,87.76,332.73,109.5999984741211,0.0094479622926455,Suppression,Flare_All,0.16040996849035077,False
20012444_lon,3,Conjunction,678,647.3,104.74,241.37,79.5,0.2324243041825966,Enhancement,Flare_All,0.5234429340693804,False
20012444_lon,3,Opposition,605,655.73,92.26,335.04,110.36000061035156,0.0457878399520756,Suppression,Flare_All,0.23840202001714028,False
20012444_lon,4,Conjunction,902,863.48,104.46,260.14,85.69000244140625,0.1920239096336739,Enhancement,Flare_All,0.4236459701240094,False
20012444_lon,4,Opposition,815,874.5,93.2,314.01,103.43000030517578,0.0418289013637889,Suppression,Flare_All,0.19842436775867925,False
20012444_lon,5,Conjunction,1135,1079.38,105.15,254.31,83.76000213623047,0.0905307152854002,Enhancement,Flare_All,0.25197506751244436,False
20012444_lon,5,Opposition,1018,1093.26,93.12,302.46,99.62000274658205,0.0206263637698504,Suppression,Flare_All,0.11230169704472372,False
20012444_lon,6,Conjunction,1370,1295.39,105.76,256.15,84.37000274658203,0.0375542584419292,Enhancement,Flare_All,0.1292065015116595,False
20012444_lon,6,Opposition,1235,1311.5,94.17,303.54,99.9800033569336,0.0315029274269307,Suppression,Flare_All,0.13259438063600418,False
20012444_lon,7,Conjunction,1616,1511.32,106.93,244.13,80.41000366210938,0.0067673768414583,Enhancement,Flare_All,0.03973925799382656,True
20012444_lon,7,Opposition,1440,1530.13,94.11,311.88,102.7300033569336,0.0184766101083014,Suppression,Flare_All,0.08692911141315297,False
20012444_lon,8,Conjunction,1846,1726.85,106.9,264.2,87.0199966430664,0.0038127757842975,Enhancement,Flare_All,0.023889186912168566,True
20012444_lon,8,Opposition,1662,1748.67,95.04,301.17,99.1999969482422,0.0338699378035526,Suppression,Flare_All,0.1254549703970108,False
20012444_lon,9,Conjunction,2064,1942.31,106.27,273.28,90.0199966430664,0.0051529936029077,Enhancement,Flare_All,0.027009986603160493,True
20012444_lon,9,Opposition,1847,1967.61,93.87,301.49,99.30999755859376,0.0050680853299299,Suppression,Flare_All,0.02931981216796483,True
20012444_lon,10,Conjunction,2268,2158.12,105.09,268.13,88.31999969482422,0.0160895098777262,Enhancement,Flare_All,0.0551425873406094,False
20012444_lon,10,Opposition,2049,2186.45,93.71,308.37,101.56999969482422,0.0023529798785462,Suppression,Flare_All,0.015313977376204853,True
20012929_lon,1,Conjunction,205,216.6,94.64,366.93,120.86000061035156,0.4521441101075976,Suppression,Flare_All,0.8089424644189322,False
20012929_lon,1,Opposition,202,218.81,92.32,202.92,66.83999633789062,0.2676753658530112,Suppression,Flare_All,0.7309596529062998,False
20012929_lon,2,Conjunction,419,433.36,96.69,349.16,115.01000213623048,0.5058384003753863,Suppression,Flare_All,0.7885740265004989,False
20012929_lon,2,Opposition,405,438.1,92.44,231.11,76.12000274658203,0.1145062834481885,Suppression,Flare_All,0.4427198384803724,False
20012929_lon,3,Conjunction,629,649.6,96.83,321.92,106.04000091552734,0.4277571549466537,Suppression,Flare_All,0.7168226598350834,False
20012929_lon,3,Opposition,617,657.37,93.86,237.26,78.1500015258789,0.114575398999934,Suppression,Flare_All,0.39947940454887704,False
20012929_lon,4,Conjunction,871,865.99,100.58,306.14,100.83999633789062,0.8727193008360205,Enhancement,Flare_All,0.9401293433833545,False
20012929_lon,4,Opposition,845,876.74,96.38,250.6,82.54000091552734,0.2856107892142939,Suppression,Flare_All,0.5763876650552029,False
20012929_lon,5,Conjunction,1056,1082.63,97.54,329.43,108.51000213623048,0.4216525826950151,Suppression,Flare_All,0.6296571072367243,False
20012929_lon,5,Opposition,1034,1095.84,94.36,246.66,81.25,0.0584823992644497,Suppression,Flare_All,0.20667309423319105,False
20012929_lon,6,Conjunction,1262,1299.16,97.14,320.15,105.4499969482422,0.3007979569284629,Suppression,Flare_All,0.4979890406403795,False
20012929_lon,6,Opposition,1256,1315.14,95.5,261.58,86.16000366210938,0.0984252323538814,Suppression,Flare_All,0.27566490246493736,False
20012929_lon,7,Conjunction,1460,1515.68,96.33,297.26,97.91000366210938,0.1469953873758888,Suppression,Flare_All,0.30198096310671874,False
20012929_lon,7,Opposition,1467,1534.51,95.6,255.83,84.2699966430664,0.079473294565361,Suppression,Flare_All,0.22988386316869236,False
20012929_lon,8,Conjunction,1691,1732.28,97.62,305.44,100.61000061035156,0.3162270316375051,Suppression,Flare_All,0.4814294575222056,False
20012929_lon,8,Opposition,1699,1753.68,96.88,267.07,87.97000122070312,0.1846244926487276,Suppression,Flare_All,0.38865695083195756,False
20012929_lon,9,Conjunction,1897,1948.53,97.36,315.01,103.76000213623048,0.2350752958296995,Suppression,Flare_All,0.3922698635874936,False
20012929_lon,9,Opposition,1919,1972.91,97.27,274.7,90.4800033569336,0.2164543134087967,Suppression,Flare_All,0.42262704693067554,False
20012929_lon,10,Conjunction,2146,2165.05,99.12,318.88,105.02999877929688,0.6836194416275059,Suppression,Flare_All,0.7886363130148922,False
20012929_lon,10,Opposition,2113,2191.57,96.41,276.12,90.9499969482422,0.0848913107969359,Suppression,Flare_All,0.21456347486215838,False
20014268_lon,1,Conjunction,213,218.02,97.7,442.25,145.6699981689453,0.7666152158764683,Suppression,Flare_All,0.950472348690859,False
20014268_lon,1,Opposition,234,217.07,107.8,263.46,86.77999877929688,0.2645509292410536,Enhancement,Flare_All,0.7275150554128974,False
20014268_lon,2,Conjunction,430,435.79,98.67,376.07,123.87000274658205,0.8044713209421177,Suppression,Flare_All,0.9280533259317487,False
20014268_lon,2,Opposition,453,433.56,104.48,260.93,85.94000244140625,0.3595757476161603,Enhancement,Flare_All,0.7200734843287723,False
20014268_lon,3,Conjunction,655,653.55,100.22,297.86,98.11000061035156,0.9649538742674736,Enhancement,Flare_All,1.0,False
20014268_lon,3,Opposition,642,650.94,98.63,246.78,81.27999877929688,0.7428894308406696,Suppression,Flare_All,0.9358010411073596,False
20014268_lon,4,Conjunction,882,870.78,101.29,315.61,103.95999908447266,0.7097304828882622,Enhancement,Flare_All,0.8718165988155453,False
20014268_lon,4,Opposition,897,867.67,103.38,256.62,84.52999877929688,0.3222201534405524,Enhancement,Flare_All,0.6167988721496849,False
20014268_lon,5,Conjunction,1087,1088.78,99.84,306.66,101.01000213623048,0.9723508631199412,Suppression,Flare_All,0.9964775667572723,False
20014268_lon,5,Opposition,1107,1084.37,102.09,270.24,89.01000213623047,0.4939327392495003,Enhancement,Flare_All,0.7461537124832877,False
20014268_lon,6,Conjunction,1280,1306.45,97.98,297.16,97.87999725341795,0.4664720607890044,Suppression,Flare_All,0.6540658518423921,False
20014268_lon,6,Opposition,1308,1301.05,100.53,262.04,86.30999755859375,0.8524483950935362,Enhancement,Flare_All,0.9524197232323938,False
20014268_lon,7,Conjunction,1502,1524.28,98.54,306.72,101.02999877929688,0.571070601078549,Suppression,Flare_All,0.7220196849764792,False
20014268_lon,7,Opposition,1515,1517.72,99.82,274.83,90.5199966430664,0.9567407692434574,Suppression,Flare_All,1.0,False
20014268_lon,8,Conjunction,1713,1741.22,98.38,301.02,99.1500015258789,0.4979489071245184,Suppression,Flare_All,0.6547106001081631,False
20014268_lon,8,Opposition,1760,1734.75,101.46,281.89,92.8499984741211,0.5417692277213625,Enhancement,Flare_All,0.7411163651769885,False
20014268_lon,9,Conjunction,1905,1958.66,97.26,300.55,99.0,0.2170864265645254,Suppression,Flare_All,0.37593015331905616,False
20014268_lon,9,Opposition,1979,1951.49,101.41,276.82,91.18000030517578,0.5290776425455588,Enhancement,Flare_All,0.7274817585001433,False
20014268_lon,10,Conjunction,2110,2176.59,96.94,305.59,100.66000366210938,0.1438697466411066,Suppression,Flare_All,0.28090568031676066,False
20014268_lon,10,Opposition,2179,2168.91,100.47,281.78,92.80999755859376,0.8297303034568538,Enhancement,Flare_All,0.9244213509269655,False
20015436_lon,1,Conjunction,238,217.12,109.61,425.97,140.30999755859375,0.1685317424540616,Enhancement,Flare_All,0.5824039418434607,False
20015436_lon,1,Opposition,240,216.52,110.84,303.62,100.01000213623048,0.1210483104386006,Enhancement,Flare_All,0.5496087404547951,False
20015436_lon,2,Conjunction,436,434.02,100.46,452.16,148.92999267578125,0.9368045144120408,Enhancement,Flare_All,0.9940819643421248,False
20015436_lon,2,Opposition,471,433.2,108.73,275.03,90.58999633789062,0.0742206127977211,Enhancement,Flare_All,0.3748810089521934,False
20015436_lon,3,Conjunction,629,651.46,96.55,414.5,136.52999877929688,0.3864060156318615,Suppression,Flare_All,0.6827671905169318,False
20015436_lon,3,Opposition,691,649.4,106.41,285.73,94.11000061035156,0.1060391492059523,Enhancement,Flare_All,0.38297026595508327,False
20015436_lon,4,Conjunction,831,868.98,95.63,377.91,124.4800033569336,0.1971600961631537,Suppression,Flare_All,0.43336387531934,False
20015436_lon,4,Opposition,911,866.21,105.17,313.79,103.36000061035156,0.1297671401535824,Enhancement,Flare_All,0.3645616419422585,False
20015436_lon,5,Conjunction,1036,1086.36,95.36,388.07,127.81999969482422,0.1233048229458504,Suppression,Flare_All,0.31040529501413844,False
20015436_lon,5,Opposition,1142,1082.83,105.46,307.74,101.36000061035156,0.0722467276384441,Enhancement,Flare_All,0.2370785474185918,False
20015436_lon,6,Conjunction,1238,1304.22,94.92,369.05,121.55999755859376,0.0626351177456716,Suppression,Flare_All,0.17717612879018768,False
20015436_lon,6,Opposition,1341,1299.14,103.22,313.15,103.1500015258789,0.2437590100424063,Enhancement,Flare_All,0.47115915463955743,False
20015436_lon,7,Conjunction,1449,1521.74,95.22,355.34,117.04000091552734,0.0574945994196184,Suppression,Flare_All,0.1586688415078515,False
20015436_lon,7,Opposition,1531,1515.55,101.02,312.86,103.0500030517578,0.6928212329935134,Enhancement,Flare_All,0.8588783856633873,False
20015436_lon,8,Conjunction,1636,1739.12,94.07,344.2,113.37000274658205,0.0111493599702604,Suppression,Flare_All,0.04758278763264138,True
20015436_lon,8,Opposition,1773,1732.03,102.37,325.69,107.2699966430664,0.319888310856935,Enhancement,Flare_All,0.5490844362646962,False
20015436_lon,9,Conjunction,1840,1956.51,94.04,344.52,113.4800033569336,0.0066584607974978,Suppression,Flare_All,0.03151671444148959,True
20015436_lon,9,Opposition,1999,1948.66,102.58,320.03,105.41000366210938,0.2471993418958681,Enhancement,Flare_All,0.4624409273620614,False
20015436_lon,10,Conjunction,2058,2174.39,94.65,333.97,110.0,0.0099940867896568,Suppression,Flare_All,0.04018916084175388,True
20015436_lon,10,Opposition,2207,2165.17,101.93,315.36,103.87000274658205,0.3604524765435912,Enhancement,Flare_All,0.569865150163046,False
20015440_lon,1,Conjunction,189,217.0,87.1,345.24,113.72000122070312,0.0571836189746553,Suppression,Flare_All,0.45073101753048167,False
20015440_lon,1,Opposition,215,215.57,99.74,405.16,133.4499969482422,1.0,Suppression,Flare_All,1.0,False
20015440_lon,2,Conjunction,385,434.16,88.68,300.1,98.8499984741211,0.0170293154584704,Suppression,Flare_All,0.24808631023232375,False
20015440_lon,2,Opposition,431,430.78,100.05,291.69,96.08000183105467,1.0,Enhancement,Flare_All,1.0,False
20015440_lon,3,Conjunction,604,650.93,92.79,318.89,105.04000091552734,0.0641846861628437,Suppression,Flare_All,0.2634463803612668,False
20015440_lon,3,Opposition,656,646.57,101.46,312.93,103.06999969482422,0.7190484164086115,Enhancement,Flare_All,0.9256713141420669,False
20015440_lon,4,Conjunction,816,868.49,93.96,375.74,123.76000213623048,0.0724015301030927,Suppression,Flare_All,0.24553177695566034,False
20015440_lon,4,Opposition,866,861.93,100.47,328.12,108.08000183105467,0.8979113641402643,Enhancement,Flare_All,0.9814473336407752,False
20015440_lon,5,Conjunction,1004,1085.61,92.48,367.13,120.93000030517578,0.0116360786180057,Suppression,Flare_All,0.08049208682865955,False
20015440_lon,5,Opposition,1093,1077.32,101.46,318.29,104.83999633789062,0.6363064048367767,Enhancement,Flare_All,0.8479358888050434,False
20015440_lon,6,Conjunction,1219,1303.04,93.55,397.98,131.08999633789062,0.0175703921565479,Suppression,Flare_All,0.08486654637292415,False
20015440_lon,6,Opposition,1306,1292.89,101.01,305.91,100.76000213623048,0.7184845658026755,Enhancement,Flare_All,0.8726849858349759,False
20015440_lon,7,Conjunction,1426,1520.19,93.8,389.57,128.32000732421875,0.0134397594489095,Suppression,Flare_All,0.06323163933492965,False
20015440_lon,7,Opposition,1516,1508.69,100.48,300.9,99.11000061035156,0.8551113459963036,Enhancement,Flare_All,0.9513418251041498,False
20015440_lon,8,Conjunction,1621,1737.18,93.31,387.71,127.70999908447266,0.0041492706022792,Suppression,Flare_All,0.024927541079846578,True
20015440_lon,8,Opposition,1730,1724.49,100.32,298.21,98.22000122070312,0.8989213223887463,Enhancement,Flare_All,0.9573986043700807,False
20015440_lon,9,Conjunction,1821,1953.99,93.19,365.45,120.37000274658205,0.0018991976768092,Suppression,Flare_All,0.01348430350534532,True
20015440_lon,9,Opposition,1936,1939.97,99.8,302.87,99.76000213623048,0.938414278568418,Suppression,Flare_All,0.9656146924399662,False
20015440_lon,10,Conjunction,2010,2171.1,92.58,365.43,120.37000274658205,0.0003359522520807,Suppression,Flare_All,0.0034503207484161006,True
20015440_lon,10,Opposition,2150,2155.33,99.75,298.92,98.45999908447266,0.917404341663298,Suppression,Flare_All,0.9748714017677114,False
20015502_lon,1,Conjunction,229,215.2,106.41,376.68,124.06999969482422,0.362186935632026,Enhancement,Flare_All,0.7324264748647784,False
20015502_lon,1,Opposition,205,217.69,94.17,301.51,99.30999755859376,0.4093439817094624,Suppression,Flare_All,0.8344577982386109,False
20015502_lon,2,Conjunction,458,430.13,106.48,318.12,104.77999877929688,0.18636760293025,Enhancement,Flare_All,0.4900777706684352,False
20015502_lon,2,Opposition,421,435.7,96.63,273.16,89.97000122070312,0.496415331005859,Suppression,Flare_All,0.8217871337029404,False
20015502_lon,3,Conjunction,701,645.33,108.63,307.35,101.2300033569336,0.0302605034996302,Enhancement,Flare_All,0.1922776931373541,False
20015502_lon,3,Opposition,622,653.03,95.25,247.59,81.55000305175781,0.227158172657462,Suppression,Flare_All,0.544858707824113,False
20015502_lon,4,Conjunction,948,860.29,110.2,319.87,105.36000061035156,0.0030318908048166,Enhancement,Flare_All,0.04597377772966914,True
20015502_lon,4,Opposition,827,870.67,94.98,286.96,94.5199966430664,0.1372020648997562,Suppression,Flare_All,0.3799816052720198,False
20015502_lon,5,Conjunction,1167,1075.38,108.52,301.29,99.23999786376952,0.0053519227132931,Enhancement,Flare_All,0.05290951441875837,False
20015502_lon,5,Opposition,1046,1088.53,96.09,326.2,107.4499969482422,0.1951622964768851,Suppression,Flare_All,0.4430864928733932,False
20015502_lon,6,Conjunction,1399,1290.8,108.38,298.98,98.4800033569336,0.0025852373722582,Enhancement,Flare_All,0.02551342509808494,True
20015502_lon,6,Opposition,1242,1306.45,95.07,318.91,105.04000091552734,0.0703505064645096,Suppression,Flare_All,0.2267596125650733,False
20015502_lon,7,Conjunction,1624,1506.55,107.8,305.6,100.66000366210938,0.0023666260749604,Enhancement,Flare_All,0.020537055161600804,True
20015502_lon,7,Opposition,1447,1524.42,94.92,323.29,106.48999786376952,0.0431595069844292,Suppression,Flare_All,0.1478402410299965,False
20015502_lon,8,Conjunction,1852,1721.92,107.55,306.58,100.9800033569336,0.0015744401764708,Enhancement,Flare_All,0.012547324263507091,True
20015502_lon,8,Opposition,1656,1742.55,95.03,322.55,106.23999786376952,0.0338270950068855,Suppression,Flare_All,0.1254549703970108,False
20015502_lon,9,Conjunction,2073,1936.89,107.03,297.58,98.0199966430664,0.0017469801082427,Enhancement,Flare_All,0.012994204424167129,True
20015502_lon,9,Opposition,1882,1960.2,96.01,310.46,102.26000213623048,0.0705048213179888,Suppression,Flare_All,0.19526335265726685,False
20015502_lon,10,Conjunction,2325,2152.38,108.02,295.1,97.1999969482422,0.0001609413748112,Enhancement,Flare_All,0.0019951621226594798,True
20015502_lon,10,Opposition,2094,2177.56,96.16,321.86,106.0199966430664,0.0658163182547694,Suppression,Flare_All,0.17664104658754262,False
20015789_lon,1,Conjunction,231,219.68,105.15,272.21,89.66000366210938,0.4609211224922213,Enhancement,Flare_All,0.8089424644189322,False
20015789_lon,1,Opposition,204,221.59,92.06,318.38,104.87000274658205,0.2479291394504917,Suppression,Flare_All,0.7251773818523027,False
20015789_lon,2,Conjunction,438,439.76,99.6,276.3,91.01000213623048,0.9579945836625102,Suppression,Flare_All,1.0,False
20015789_lon,2,Opposition,455,443.46,102.6,254.88,83.94999694824219,0.5942008902006938,Enhancement,Flare_All,0.8641916112602268,False
20015789_lon,3,Conjunction,643,659.77,97.46,279.86,92.18000030517578,0.5252388885060935,Suppression,Flare_All,0.791498916115601,False
20015789_lon,3,Opposition,696,664.72,104.71,268.49,88.44000244140625,0.2296027973787362,Enhancement,Flare_All,0.546706660831686,False
20015789_lon,4,Conjunction,852,879.08,96.92,271.44,89.41000366210938,0.3649565053032281,Suppression,Flare_All,0.6038793022072482,False
20015789_lon,4,Opposition,897,885.47,101.3,255.12,84.02999877929688,0.7041732331116244,Enhancement,Flare_All,0.8926537152105025,False
20015789_lon,5,Conjunction,1078,1099.26,98.07,283.76,93.45999908447266,0.5271509247276907,Suppression,Flare_All,0.7210242945925156,False
20015789_lon,5,Opposition,1091,1106.49,98.6,247.58,81.55000305175781,0.6501868260429694,Suppression,Flare_All,0.8505794156441526,False
20015789_lon,6,Conjunction,1283,1318.96,97.27,267.44,88.08999633789062,0.3205632865928634,Suppression,Flare_All,0.5213048318717494,False
20015789_lon,6,Opposition,1301,1326.49,98.08,269.55,88.79000091552734,0.4865362213016977,Suppression,Flare_All,0.7251618107569197,False
20015789_lon,7,Conjunction,1498,1538.39,97.37,269.91,88.9000015258789,0.2992834939274925,Suppression,Flare_All,0.4770212423619829,False
20015789_lon,7,Opposition,1518,1545.74,98.21,263.87,86.91999816894531,0.4808486338840655,Suppression,Flare_All,0.7057580533109561,False
20015789_lon,8,Conjunction,1719,1758.62,97.75,261.52,86.13999938964844,0.339907969975472,Suppression,Flare_All,0.5008832538695163,False
20015789_lon,8,Opposition,1730,1764.31,98.06,271.0,89.26000213623047,0.4106890618567201,Suppression,Flare_All,0.6301535507074625,False
20015789_lon,9,Conjunction,1917,1978.63,96.89,255.63,84.19999694824219,0.1573584013393684,Suppression,Flare_All,0.3042002758565513,False
20015789_lon,9,Opposition,1944,1983.15,98.03,270.46,89.08999633789062,0.3733880511062642,Suppression,Flare_All,0.5936062523977551,False
20015789_lon,10,Conjunction,2146,2198.18,97.63,262.26,86.37999725341797,0.2560709582740362,Suppression,Flare_All,0.4201500386807191,False
20015789_lon,10,Opposition,2164,2201.52,98.3,266.28,87.70999908447266,0.4173125894805971,Suppression,Flare_All,0.613982011813684,False
20016070_lon,1,Conjunction,197,213.65,92.21,335.28,110.44000244140624,0.266769594222913,Suppression,Flare_All,0.6531255582698905,False
20016070_lon,1,Opposition,187,217.47,85.99,201.07,66.2300033569336,0.037899779591485,Suppression,Flare_All,0.42549106306683776,False
20016070_lon,2,Conjunction,410,427.7,95.86,295.8,97.43000030517578,0.4043076274643589,Suppression,Flare_All,0.7048309309144292,False
20016070_lon,2,Opposition,372,434.83,85.55,408.71,134.6199951171875,0.002116906273505,Suppression,Flare_All,0.08958983096286381,False
20016070_lon,3,Conjunction,644,642.12,100.29,306.83,101.06999969482422,0.9512332361532632,Enhancement,Flare_All,0.9968598939959976,False
20016070_lon,3,Opposition,565,652.46,86.6,387.52,127.63999938964844,0.0004548866248259,Suppression,Flare_All,0.02151362572844236,True
20016070_lon,4,Conjunction,879,856.14,102.67,310.72,102.33999633789062,0.4383292529022695,Enhancement,Flare_All,0.6839007929249141,False
20016070_lon,4,Opposition,779,870.0,89.54,349.9,115.25,0.0016187113267012,Suppression,Flare_All,0.031222858716425418,True
20016070_lon,5,Conjunction,1077,1070.26,100.63,308.75,101.6999969482422,0.8429785326642469,Enhancement,Flare_All,0.923374802259154,False
20016070_lon,5,Opposition,997,1087.9,91.64,343.01,112.9800033569336,0.0048974272829899,Suppression,Flare_All,0.044998714211942493,True
20016070_lon,6,Conjunction,1282,1284.38,99.81,314.75,103.66999816894533,0.9608751927966034,Suppression,Flare_All,0.9992590220694371,False
20016070_lon,6,Opposition,1209,1305.87,92.58,338.06,111.3499984741211,0.0061196866078597,Suppression,Flare_All,0.04156065426729066,True
20016070_lon,7,Conjunction,1481,1498.68,98.82,321.69,105.95999908447266,0.6531101322115827,Suppression,Flare_All,0.7787465851255665,False
20016070_lon,7,Opposition,1430,1523.74,93.85,326.89,107.66999816894533,0.0140098931258221,Suppression,Flare_All,0.07013927263632731,False
20016070_lon,8,Conjunction,1702,1712.99,99.36,312.63,102.97000122070312,0.7982802933361178,Suppression,Flare_All,0.9035607378195769,False
20016070_lon,8,Opposition,1655,1741.49,95.03,324.81,106.98999786376952,0.0338937243966316,Suppression,Flare_All,0.1254549703970108,False
20016070_lon,9,Conjunction,1930,1927.44,100.13,299.73,98.72000122070312,0.9587386706545832,Enhancement,Flare_All,0.993070161513567,False
20016070_lon,9,Opposition,1848,1959.06,94.33,317.89,104.70999908447266,0.0097982926299117,Suppression,Flare_All,0.046378585114915376,True
20016070_lon,10,Conjunction,2157,2141.76,100.71,296.02,97.5,0.741003272076458,Enhancement,Flare_All,0.8411679585635373,False
20016070_lon,10,Opposition,2058,2176.5,94.56,315.95,104.06999969482422,0.0087363311719215,Suppression,Flare_All,0.039213072673969486,True
20016974_lon,1,Conjunction,221,217.3,101.7,303.62,100.01000213623048,0.8191356951863683,Enhancement,Flare_All,0.9618267565261605,False
20016974_lon,1,Opposition,216,217.13,99.48,331.67,109.25,0.9749872695106054,Suppression,Flare_All,1.0,False
20016974_lon,2,Conjunction,421,434.55,96.88,380.9,125.45999908447266,0.532199974957631,Suppression,Flare_All,0.8069002983415712,False
20016974_lon,2,Opposition,449,434.45,103.35,315.68,103.9800033569336,0.4952772322979425,Enhancement,Flare_All,0.8217871337029404,False
20016974_lon,3,Conjunction,632,652.13,96.91,303.21,99.87000274658205,0.439752104158111,Suppression,Flare_All,0.7248940521224368,False
20016974_lon,3,Opposition,660,651.21,101.35,320.64,105.61000061035156,0.7389444888209381,Enhancement,Flare_All,0.9345542786117217,False
20016974_lon,4,Conjunction,836,869.73,96.12,297.44,97.97000122070312,0.253697548168059,Suppression,Flare_All,0.5080227428228031,False
20016974_lon,4,Opposition,920,868.75,105.9,295.36,97.29000091552734,0.0835027185685792,Enhancement,Flare_All,0.2785035724015535,False
20016974_lon,5,Conjunction,1042,1087.23,95.84,319.39,105.1999969482422,0.1674923889932701,Suppression,Flare_All,0.3613578889606186,False
20016974_lon,5,Opposition,1138,1086.0,104.79,296.37,97.62000274658205,0.1145726045265271,Enhancement,Flare_All,0.3195757290543488,False
20016974_lon,6,Conjunction,1221,1304.54,93.6,304.91,100.43000030517578,0.018341772706237,Suppression,Flare_All,0.08629014478063493,False
