Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect
Flare_All,M-Class,28,Opposition,4824,5227,5256.44,5256.82,99.44,0.7962240755184896,-0.24,Suppression
Flare_All,M-Class,29,Conjunction,4824,5634,5444.83,5445.14,103.47,0.12059758804823903,1.58,Enhancement
Flare_All,M-Class,29,Opposition,4824,5426,5444.89,5444.58,99.65,0.869982600347993,-0.15,Suppression
Flare_All,M-Class,30,Conjunction,4824,5806,5632.51,5632.89,103.08,0.16567668646627068,1.41,Enhancement
Flare_All,M-Class,30,Opposition,4824,5616,5631.33,5632.32,99.73,0.8939421211575769,-0.12,Suppression
Flare_All,X-Class,1,Conjunction,429,17,16.62,16.66,102.26,0.9855002899942001,0.09,Enhancement
Flare_All,X-Class,1,Opposition,429,17,16.68,16.69,101.92,1.0,0.08,Enhancement
Flare_All,X-Class,2,Conjunction,429,36,33.29,33.32,108.13,0.6913461730765385,0.46,Enhancement
Flare_All,X-Class,2,Opposition,429,25,33.33,33.39,75.0,0.16851662966740666,-1.43,Suppression
Flare_All,X-Class,3,Conjunction,429,54,49.93,49.97,108.15,0.618627627447451,0.56,Enhancement
Flare_All,X-Class,3,Opposition,429,48,50.05,50.08,95.91,0.8399432011359773,-0.29,Suppression
Flare_All,X-Class,4,Conjunction,429,68,66.61,66.63,102.09,0.8999420011599768,0.16,Enhancement
Flare_All,X-Class,4,Opposition,429,68,66.77,66.78,101.84,0.9165416691666166,0.15,Enhancement
Flare_All,X-Class,5,Conjunction,429,85,83.34,83.29,101.99,0.8813823723525529,0.17,Enhancement
Flare_All,X-Class,5,Opposition,429,83,83.43,83.49,99.48,1.0,-0.05,Suppression
Flare_All,X-Class,6,Conjunction,429,104,99.87,99.96,104.13,0.7206655866882662,0.38,Enhancement
Flare_All,X-Class,6,Opposition,429,103,100.21,100.19,102.79,0.8141837163256734,0.29,Enhancement
Flare_All,X-Class,7,Conjunction,429,119,116.6,116.62,102.06,0.8491030179396412,0.2,Enhancement
Flare_All,X-Class,7,Opposition,429,122,116.92,116.88,104.34,0.6653466930661387,0.49,Enhancement
Flare_All,X-Class,8,Conjunction,429,138,133.28,133.29,103.54,0.7238655226895462,0.36,Enhancement
Flare_All,X-Class,8,Opposition,429,132,133.53,133.58,98.85,0.9313813723725526,-0.14,Suppression
Flare_All,X-Class,9,Conjunction,429,149,149.93,149.96,99.38,0.9982200355992881,-0.07,Suppression
Flare_All,X-Class,9,Opposition,429,143,150.25,150.27,95.18,0.5674686506269875,-0.62,Suppression
Flare_All,X-Class,10,Conjunction,429,164,166.59,166.63,98.44,0.9068218635627288,-0.17,Suppression
Flare_All,X-Class,10,Opposition,429,159,166.93,166.96,95.25,0.5550288994220116,-0.63,Suppression
Flare_All,X-Class,11,Conjunction,429,183,183.24,183.3,99.87,1.0,-0.02,Suppression
Flare_All,X-Class,11,Opposition,429,181,183.63,183.64,98.57,0.8691426171476571,-0.2,Suppression
Flare_All,X-Class,12,Conjunction,429,200,200.07,199.98,99.97,1.0,-0.0,Suppression
Flare_All,X-Class,12,Opposition,429,196,200.33,200.33,97.84,0.7696646067078659,-0.32,Suppression
Flare_All,X-Class,13,Conjunction,429,217,216.59,216.66,100.19,0.9824603507929841,0.02,Enhancement
Flare_All,X-Class,13,Opposition,429,215,216.85,217.01,99.15,0.9170616587668247,-0.13,Suppression
Flare_All,X-Class,14,Conjunction,429,236,233.42,233.34,101.1,0.8897022059558809,0.14,Enhancement
Flare_All,X-Class,14,Opposition,429,222,233.52,233.7,95.07,0.4603907921841563,-0.77,Suppression
Flare_All,X-Class,15,Conjunction,429,249,250.06,250.02,99.58,0.994980100397992,-0.06,Suppression
Flare_All,X-Class,15,Opposition,429,240,250.33,250.39,95.87,0.5231895362092758,-0.67,Suppression
Flare_All,X-Class,16,Conjunction,429,261,266.63,266.69,97.89,0.8061438771224575,-0.29,Suppression
Flare_All,X-Class,16,Opposition,429,253,267.16,267.07,94.7,0.3967520649587008,-0.88,Suppression
Flare_All,X-Class,17,Conjunction,429,279,283.45,283.37,98.43,0.861742765144697,-0.22,Suppression
Flare_All,X-Class,17,Opposition,429,272,283.54,283.75,95.93,0.5117097658046839,-0.69,Suppression
Flare_All,X-Class,18,Conjunction,429,290,300.18,300.05,96.61,0.6469070618587628,-0.49,Suppression
Flare_All,X-Class,18,Opposition,429,288,300.44,300.43,95.86,0.499390012199756,-0.7,Suppression
Flare_All,X-Class,19,Conjunction,429,306,316.73,316.74,96.61,0.6367472650546989,-0.5,Suppression
Flare_All,X-Class,19,Opposition,429,301,317.26,317.1,94.88,0.38819223615527687,-0.9,Suppression
Flare_All,X-Class,20,Conjunction,429,320,333.39,333.43,95.98,0.5600287994240115,-0.61,Suppression
Flare_All,X-Class,20,Opposition,429,311,333.79,333.77,93.17,0.23563528729425412,-1.22,Suppression
Flare_All,X-Class,21,Conjunction,429,337,350.09,350.12,96.26,0.5858682826343473,-0.57,Suppression
Flare_All,X-Class,21,Opposition,429,325,350.41,350.46,92.75,0.19291614167716645,-1.32,Suppression
Flare_All,X-Class,22,Conjunction,429,355,366.68,366.8,96.82,0.6474270514589708,-0.49,Suppression
Flare_All,X-Class,22,Opposition,429,341,367.17,367.14,92.87,0.2002359952800944,-1.32,Suppression
Flare_All,X-Class,23,Conjunction,429,368,383.36,383.49,95.99,0.5336693266134678,-0.64,Suppression
Flare_All,X-Class,23,Opposition,429,354,383.85,383.82,92.22,0.15303693926121478,-1.46,Suppression
Flare_All,X-Class,24,Conjunction,429,385,400.19,400.18,96.21,0.5589888202235955,-0.61,Suppression
Flare_All,X-Class,24,Opposition,429,378,400.41,400.51,94.4,0.29603407931841363,-1.07,Suppression
Flare_All,X-Class,25,Conjunction,429,398,416.81,416.86,95.49,0.47355052898942024,-0.73,Suppression
Flare_All,X-Class,25,Opposition,429,390,417.14,417.19,93.49,0.22399552008959822,-1.26,Suppression
Flare_All,X-Class,26,Conjunction,429,414,433.74,433.54,95.45,0.4616707665846683,-0.75,Suppression
Flare_All,X-Class,26,Opposition,429,412,433.89,433.87,94.95,0.34215315693686127,-0.99,Suppression
Flare_All,X-Class,27,Conjunction,429,435,450.38,450.22,96.59,0.5864682706345873,-0.57,Suppression
Flare_All,X-Class,27,Opposition,429,429,450.54,450.55,95.22,0.3629127417451651,-0.95,Suppression
Flare_All,X-Class,28,Conjunction,429,451,466.81,466.9,96.61,0.5833883322333553,-0.58,Suppression
Flare_All,X-Class,28,Opposition,429,441,467.27,467.23,94.38,0.2761144777104458,-1.14,Suppression
Flare_All,X-Class,29,Conjunction,429,477,483.82,483.58,98.59,0.8414631707365853,-0.24,Suppression
Flare_All,X-Class,29,Opposition,429,465,483.94,483.92,96.09,0.4486710265794684,-0.8,Suppression
Flare_All,X-Class,30,Conjunction,429,493,500.19,500.26,98.56,0.8402231955360893,-0.25,Suppression
Flare_All,X-Class,30,Opposition,429,480,500.49,500.6,95.91,0.41903161936761263,-0.84,Suppression
Flare_All,Total,1,Conjunction,39034,1606,1518.91,1519.1,105.73,0.06703865922681547,1.87,Enhancement
Flare_All,Total,1,Opposition,39034,1556,1518.15,1518.29,102.49,0.41655166896662066,0.82,Enhancement
Flare_All,Total,2,Conjunction,39034,3259,3038.03,3038.13,107.27,0.002359952800943981,2.98,Enhancement
Flare_All,Total,2,Opposition,39034,3044,3037.23,3036.57,100.22,0.9221415571688566,0.09,Enhancement
Flare_All,Total,3,Conjunction,39034,4845,4557.65,4557.21,106.3,0.00375992480150397,2.92,Enhancement
