Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
12,Ear+Mar,2,True,402,264.6,264.18,151.93,0.4561,138,263.85,264.33,52.3,0.5689,99.63,5
13,Mer+Ear+Mar,3,True,519,391.13,390.56,132.69,0.5191,274,390.92,391.37,70.09,0.6277,62.6,5
14,Ven+Ear+Mar,3,True,527,391.31,390.85,134.68,0.4372,274,390.53,390.99,70.16,0.6451,64.51,5
15,Mer+Ven+Ear+Mar,4,True,642,514.35,513.71,124.82,0.4842,406,514.09,514.5,78.97,0.6771,45.84,5
20,Ear+Jup,2,True,405,264.6,264.17,153.06,0.4222,156,263.79,264.41,59.14,0.8775,93.92,5
21,Mer+Ear+Jup,3,True,523,391.01,390.48,133.76,0.4724,293,390.78,391.39,74.98,0.8581,58.78,5
22,Ven+Ear+Jup,3,True,532,391.34,390.83,135.94,0.3877,294,390.48,391.06,75.29,0.8953,60.65,5
23,Mer+Ven+Ear+Jup,4,True,648,514.27,513.63,126.0,0.4212,427,513.97,514.51,83.08,0.8843,42.92,5
28,Ear+Mar+Jup,3,True,522,391.05,390.73,133.49,0.4881,290,390.45,391.07,74.27,0.8531,59.21,5
29,Mer+Ear+Mar+Jup,4,True,638,514.07,513.56,124.11,0.5188,424,513.97,514.55,82.49,0.8597,41.61,5
30,Ven+Ear+Mar+Jup,4,True,645,514.24,513.88,125.43,0.4505,424,513.58,514.21,82.56,0.8711,42.87,5
31,Mer+Ven+Ear+Mar+Jup,5,True,759,633.87,633.3,119.74,0.4714,554,633.71,634.25,87.42,0.8816,32.32,5
36,Ear+Sat,2,True,411,264.74,264.23,155.25,0.3534,157,263.98,264.54,59.47,0.8845,95.77,5
37,Mer+Ear+Sat,3,True,524,391.09,390.5,133.99,0.4588,292,390.91,391.48,74.7,0.8519,59.29,5
38,Ven+Ear+Sat,3,True,534,391.44,390.89,136.42,0.3622,293,390.67,391.2,75.0,0.8846,61.42,5
39,Mer+Ven+Ear+Sat,4,True,645,514.29,513.65,125.42,0.4458,424,514.09,514.6,82.48,0.8616,42.94,5
44,Ear+Mar+Sat,3,True,536,391.26,390.82,136.99,0.3398,294,390.72,391.24,75.25,0.8815,61.75,5
45,Mer+Ear+Mar+Sat,4,True,647,514.18,513.61,125.83,0.428,426,514.16,514.66,82.85,0.8732,42.98,5
46,Ven+Ear+Mar+Sat,4,True,655,514.44,513.96,127.32,0.3512,426,513.88,514.37,82.9,0.8876,44.42,5
47,Mer+Ven+Ear+Mar+Sat,5,True,764,633.96,633.34,120.51,0.4211,554,633.9,634.37,87.4,0.8793,33.12,5
52,Ear+Jup+Sat,3,True,537,391.33,390.79,137.22,0.3338,300,390.55,391.3,76.81,0.9182,60.41,5
53,Mer+Ear+Jup+Sat,4,True,648,514.13,513.52,126.04,0.4163,433,513.92,514.67,84.25,0.9076,41.78,5
54,Ven+Ear+Jup+Sat,4,True,658,514.52,513.93,127.89,0.3268,435,513.71,514.43,84.68,0.9297,43.21,5
55,Mer+Ven+Ear+Jup+Sat,5,True,767,633.94,633.26,120.99,0.3886,564,633.68,634.37,89.0,0.925,31.99,5
60,Ear+Mar+Jup+Sat,4,True,649,514.29,513.84,126.19,0.411,433,513.71,514.44,84.29,0.919,41.9,5
61,Mer+Ear+Mar+Jup+Sat,5,True,759,633.79,633.19,119.76,0.4618,563,633.71,634.41,88.84,0.92,30.91,5
62,Ven+Ear+Mar+Jup+Sat,5,True,766,634.04,633.57,120.81,0.4022,564,633.42,634.15,89.04,0.9335,31.77,5
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,874,750.25,749.6,116.49,0.4473,690,750.12,750.78,91.99,0.9349,24.51,5
68,Ear+Ura,2,True,416,264.77,264.21,157.12,0.2936,118,263.48,264.02,44.79,0.1084,112.33,5
69,Mer+Ear+Ura,3,True,532,391.38,390.74,135.93,0.3756,249,390.67,391.22,63.74,0.2179,72.19,5
70,Ven+Ear+Ura,3,True,541,391.47,390.88,138.2,0.2828,255,390.21,390.69,65.35,0.2983,72.85,5
71,Mer+Ven+Ear+Ura,4,True,655,514.58,513.88,127.29,0.3489,382,513.89,514.35,74.34,0.337,52.95,5
76,Ear+Mar+Ura,3,True,535,391.24,390.79,136.74,0.344,256,390.21,390.71,65.61,0.3359,71.14,5
77,Mer+Ear+Mar+Ura,4,True,648,514.46,513.83,125.96,0.4206,384,513.96,514.4,74.71,0.3664,51.24,5
78,Ven+Ear+Mar+Ura,4,True,656,514.42,513.94,127.52,0.3363,389,513.39,513.86,75.77,0.4564,51.75,5
79,Mer+Ven+Ear+Mar+Ura,5,True,767,634.23,633.56,120.93,0.3934,513,633.72,634.11,80.95,0.4558,39.98,5
84,Ear+Jup+Ura,3,True,544,391.3,390.8,139.02,0.2528,274,390.39,390.81,70.19,0.6424,68.84,5
85,Mer+Ear+Jup+Ura,4,True,658,514.37,513.78,127.92,0.3108,403,514.02,514.44,78.4,0.6393,49.52,5
86,Ven+Ear+Jup+Ura,4,True,668,514.5,513.95,129.84,0.2224,409,513.58,513.96,79.64,0.7445,50.2,5
