Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
141,Mer+Ear+Mar+Nep,4,True,125,72.76,72.74,171.8,0.0104,44,72.68,72.23,60.54,0.1308,111.26,1
142,Ven+Ear+Mar+Nep,4,True,137,72.39,72.32,189.25,0.0008,50,72.91,72.58,68.58,0.3419,120.67,1
143,Mer+Ven+Ear+Mar+Nep,5,True,159,90.69,90.58,175.33,0.0016,67,90.5,90.08,74.03,0.3323,101.29,1
148,Ear+Jup+Nep,3,True,99,54.52,54.41,181.58,0.0284,41,54.98,54.61,74.57,0.7962,107.01,1
149,Mer+Ear+Jup+Nep,4,True,121,72.93,72.77,165.91,0.0164,58,72.66,72.21,79.83,0.7127,86.09,1
150,Ven+Ear+Jup+Nep,4,True,132,72.56,72.36,181.92,0.002,64,72.9,72.56,87.79,0.9242,94.13,1
151,Mer+Ven+Ear+Jup+Nep,5,True,154,90.87,90.62,169.48,0.0008,81,90.48,90.06,89.52,0.8806,79.96,1
156,Ear+Mar+Jup+Nep,4,True,122,72.43,72.42,168.44,0.0152,51,72.83,72.5,70.02,0.3691,98.42,1
157,Mer+Ear+Mar+Jup+Nep,5,True,144,90.73,90.68,158.72,0.0128,68,90.42,90.0,75.21,0.3583,83.51,1
158,Ven+Ear+Mar+Jup+Nep,5,True,155,90.37,90.27,171.52,0.0004,74,90.65,90.35,81.63,0.6055,89.89,1
159,Mer+Ven+Ear+Mar+Jup+Nep,6,True,177,108.57,108.43,163.03,0.0012,91,108.15,107.75,84.15,0.5719,78.88,1
164,Ear+Sat+Nep,3,True,107,54.47,54.43,196.44,0.006,25,55.13,54.61,45.35,0.0432,151.09,1
165,Mer+Ear+Sat+Nep,4,True,128,72.88,72.79,175.64,0.0048,42,72.8,72.2,57.69,0.0672,117.95,1
166,Ven+Ear+Sat+Nep,4,True,141,72.49,72.38,194.5,0.0004,48,73.03,72.56,65.73,0.2503,128.78,1
167,Mer+Ven+Ear+Sat+Nep,5,True,162,90.8,90.64,178.42,0.0004,65,90.61,90.06,71.73,0.2623,106.69,1
172,Ear+Mar+Sat+Nep,4,True,129,72.38,72.44,178.22,0.004,35,72.98,72.49,47.96,0.0124,130.26,1
173,Mer+Ear+Mar+Sat+Nep,5,True,150,90.68,90.7,165.41,0.0044,52,90.56,89.99,57.42,0.0196,107.99,1
174,Ven+Ear+Mar+Sat+Nep,5,True,163,90.31,90.29,180.49,0.0004,58,90.78,90.35,63.89,0.0916,116.6,1
175,Mer+Ven+Ear+Mar+Sat+Nep,6,True,184,108.51,108.45,169.58,0.0004,75,108.27,107.75,69.27,0.1092,100.31,1
180,Ear+Jup+Sat+Nep,4,True,126,72.54,72.48,173.7,0.0084,49,72.97,72.47,67.16,0.2659,106.55,1
181,Mer+Ear+Jup+Sat+Nep,5,True,147,90.84,90.74,161.81,0.0084,66,90.54,89.97,72.89,0.2831,88.92,1
182,Ven+Ear+Jup+Sat+Nep,5,True,159,90.47,90.33,175.75,0.0008,72,90.78,90.33,79.32,0.5383,96.44,1
183,Mer+Ven+Ear+Jup+Sat+Nep,6,True,180,108.67,108.49,165.63,0.0004,89,108.26,107.73,82.21,0.5099,83.42,1
188,Ear+Mar+Jup+Sat+Nep,5,True,148,90.34,90.38,163.82,0.0048,59,90.71,90.26,65.04,0.0976,98.78,1
189,Mer+Ear+Mar+Jup+Sat+Nep,6,True,169,108.54,108.54,155.7,0.0048,76,108.2,107.66,70.24,0.1076,85.46,1
190,Ven+Ear+Mar+Jup+Sat+Nep,6,True,181,108.18,108.13,167.32,0.0004,82,108.43,108.01,75.63,0.2659,91.69,1
191,Mer+Ven+Ear+Mar+Jup+Sat+Nep,7,True,202,126.28,126.19,159.97,0.0004,99,125.82,125.32,78.68,0.2639,81.28,1
196,Ear+Ura+Nep,3,True,99,54.23,54.06,182.55,0.0244,35,55.36,54.93,63.22,0.4083,119.33,1
197,Mer+Ear+Ura+Nep,4,True,121,72.65,72.43,166.56,0.0192,52,73.05,72.53,71.19,0.3979,95.37,1
198,Ven+Ear+Ura+Nep,4,True,133,72.27,72.02,184.04,0.0016,58,73.27,72.88,79.16,0.6811,104.89,1
199,Mer+Ven+Ear+Ura+Nep,5,True,155,90.58,90.28,171.12,0.0012,75,90.86,90.39,82.54,0.6515,88.58,1
204,Ear+Mar+Ura+Nep,4,True,122,72.14,72.07,169.11,0.0168,45,73.21,72.82,61.47,0.15,107.64,1
205,Mer+Ear+Mar+Ura+Nep,5,True,144,90.45,90.34,159.2,0.0096,62,90.8,90.32,68.28,0.1724,90.92,1
206,Ven+Ear+Mar+Ura+Nep,5,True,156,90.08,89.92,173.17,0.0012,68,91.02,90.67,74.71,0.3623,98.47,1
207,Mer+Ven+Ear+Mar+Ura+Nep,6,True,178,108.29,108.09,164.37,0.002,85,108.52,108.07,78.32,0.3503,86.05,1
212,Ear+Jup+Ura+Nep,4,True,118,72.31,72.11,163.18,0.028,59,73.2,72.8,80.6,0.7594,82.59,1
213,Mer+Ear+Jup+Ura+Nep,5,True,140,90.63,90.38,154.48,0.0196,76,90.79,90.3,83.71,0.6935,70.77,1
214,Ven+Ear+Jup+Ura+Nep,5,True,151,90.25,89.96,167.31,0.0036,82,91.02,90.65,90.09,0.909,77.22,1
215,Mer+Ven+Ear+Jup+Ura+Nep,6,True,173,108.47,108.13,159.5,0.002,99,108.51,108.05,91.23,0.8646,68.26,1
220,Ear+Mar+Jup+Ura+Nep,5,True,141,90.12,90.02,156.46,0.0208,69,90.95,90.58,75.87,0.3843,80.6,1
221,Mer+Ear+Mar+Jup+Ura+Nep,6,True,163,108.32,108.19,150.47,0.0124,86,108.44,107.99,79.31,0.3787,71.17,1
222,Ven+Ear+Mar+Jup+Ura+Nep,6,True,174,107.96,107.77,161.16,0.0008,92,108.67,108.33,84.66,0.6071,76.5,1
223,Mer+Ven+Ear+Mar+Jup+Ura+Nep,7,True,196,126.07,125.84,155.47,0.002,109,126.07,125.64,86.46,0.5755,69.01,1
228,Ear+Sat+Ura+Nep,4,True,126,72.25,72.13,174.4,0.0084,43,73.32,72.79,58.64,0.0764,115.76,1
229,Mer+Ear+Sat+Ura+Nep,5,True,147,90.56,90.4,162.32,0.0064,60,90.91,90.29,66.0,0.0908,96.32,1
