Dataset,Window,Phase,N_Simul,Count,Pct,N_Total
SF_B-Class,7,Opposition,6,0,0.0,7127
SF_B-Class,7,Conjunction,7,0,0.0,7127
SF_B-Class,7,Opposition,7,0,0.0,7127
SF_B-Class,8,Conjunction,0,5147,72.2183,7127
SF_B-Class,8,Opposition,0,5286,74.1687,7127
SF_B-Class,8,Conjunction,1,1650,23.1514,7127
SF_B-Class,8,Opposition,1,1595,22.3797,7127
SF_B-Class,8,Conjunction,2,304,4.2655,7127
SF_B-Class,8,Opposition,2,208,2.9185,7127
SF_B-Class,8,Conjunction,3,24,0.3367,7127
SF_B-Class,8,Opposition,3,37,0.5192,7127
SF_B-Class,8,Conjunction,4,2,0.0281,7127
SF_B-Class,8,Opposition,4,1,0.014,7127
SF_B-Class,8,Conjunction,5,0,0.0,7127
SF_B-Class,8,Opposition,5,0,0.0,7127
SF_B-Class,8,Conjunction,6,0,0.0,7127
SF_B-Class,8,Opposition,6,0,0.0,7127
SF_B-Class,8,Conjunction,7,0,0.0,7127
SF_B-Class,8,Opposition,7,0,0.0,7127
SF_B-Class,9,Conjunction,0,4964,69.6506,7127
SF_B-Class,9,Opposition,0,5048,70.8292,7127
SF_B-Class,9,Conjunction,1,1749,24.5405,7127
SF_B-Class,9,Opposition,1,1765,24.765,7127
SF_B-Class,9,Conjunction,2,377,5.2897,7127
SF_B-Class,9,Opposition,2,269,3.7744,7127
SF_B-Class,9,Conjunction,3,32,0.449,7127
SF_B-Class,9,Opposition,3,44,0.6174,7127
SF_B-Class,9,Conjunction,4,5,0.0702,7127
SF_B-Class,9,Opposition,4,0,0.0,7127
SF_B-Class,9,Conjunction,5,0,0.0,7127
SF_B-Class,9,Opposition,5,1,0.014,7127
SF_B-Class,9,Conjunction,6,0,0.0,7127
SF_B-Class,9,Opposition,6,0,0.0,7127
SF_B-Class,9,Conjunction,7,0,0.0,7127
SF_B-Class,9,Opposition,7,0,0.0,7127
SF_B-Class,10,Conjunction,0,4770,66.9286,7127
SF_B-Class,10,Opposition,0,4835,67.8406,7127
SF_B-Class,10,Conjunction,1,1868,26.2102,7127
SF_B-Class,10,Opposition,1,1896,26.6031,7127
SF_B-Class,10,Conjunction,2,439,6.1597,7127
SF_B-Class,10,Opposition,2,339,4.7566,7127
SF_B-Class,10,Conjunction,3,45,0.6314,7127
SF_B-Class,10,Opposition,3,56,0.7857,7127
SF_B-Class,10,Conjunction,4,5,0.0702,7127
SF_B-Class,10,Opposition,4,0,0.0,7127
SF_B-Class,10,Conjunction,5,0,0.0,7127
SF_B-Class,10,Opposition,5,1,0.014,7127
SF_B-Class,10,Conjunction,6,0,0.0,7127
SF_B-Class,10,Opposition,6,0,0.0,7127
SF_B-Class,10,Conjunction,7,0,0.0,7127
SF_B-Class,10,Opposition,7,0,0.0,7127
SF_B-Class,11,Conjunction,0,4601,64.5573,7127
SF_B-Class,11,Opposition,0,4671,65.5395,7127
SF_B-Class,11,Conjunction,1,1953,27.4028,7127
SF_B-Class,11,Opposition,1,1983,27.8238,7127
SF_B-Class,11,Conjunction,2,501,7.0296,7127
SF_B-Class,11,Opposition,2,398,5.5844,7127
SF_B-Class,11,Conjunction,3,62,0.8699,7127
SF_B-Class,11,Opposition,3,73,1.0243,7127
SF_B-Class,11,Conjunction,4,10,0.1403,7127
SF_B-Class,11,Opposition,4,1,0.014,7127
SF_B-Class,11,Conjunction,5,0,0.0,7127
SF_B-Class,11,Opposition,5,1,0.014,7127
SF_B-Class,11,Conjunction,6,0,0.0,7127
SF_B-Class,11,Opposition,6,0,0.0,7127
SF_B-Class,11,Conjunction,7,0,0.0,7127
SF_B-Class,11,Opposition,7,0,0.0,7127
SF_B-Class,12,Conjunction,0,4455,62.5088,7127
SF_B-Class,12,Opposition,0,4501,63.1542,7127
SF_B-Class,12,Conjunction,1,2006,28.1465,7127
SF_B-Class,12,Opposition,1,2075,29.1146,7127
SF_B-Class,12,Conjunction,2,572,8.0258,7127
SF_B-Class,12,Opposition,2,456,6.3982,7127
SF_B-Class,12,Conjunction,3,81,1.1365,7127
SF_B-Class,12,Opposition,3,89,1.2488,7127
SF_B-Class,12,Conjunction,4,13,0.1824,7127
SF_B-Class,12,Opposition,4,5,0.0702,7127
SF_B-Class,12,Conjunction,5,0,0.0,7127
SF_B-Class,12,Opposition,5,1,0.014,7127
SF_B-Class,12,Conjunction,6,0,0.0,7127
SF_B-Class,12,Opposition,6,0,0.0,7127
SF_B-Class,12,Conjunction,7,0,0.0,7127
SF_B-Class,12,Opposition,7,0,0.0,7127
SF_B-Class,13,Conjunction,0,4260,59.7727,7127
SF_B-Class,13,Opposition,0,4342,60.9232,7127
SF_B-Class,13,Conjunction,1,2114,29.6618,7127
SF_B-Class,13,Opposition,1,2153,30.2091,7127
SF_B-Class,13,Conjunction,2,635,8.9098,7127
SF_B-Class,13,Opposition,2,513,7.198,7127
SF_B-Class,13,Conjunction,3,105,1.4733,7127
SF_B-Class,13,Opposition,3,106,1.4873,7127
SF_B-Class,13,Conjunction,4,12,0.1684,7127
SF_B-Class,13,Opposition,4,12,0.1684,7127
SF_B-Class,13,Conjunction,5,1,0.014,7127
SF_B-Class,13,Opposition,5,1,0.014,7127
SF_B-Class,13,Conjunction,6,0,0.0,7127
SF_B-Class,13,Opposition,6,0,0.0,7127
SF_B-Class,13,Conjunction,7,0,0.0,7127
SF_B-Class,13,Opposition,7,0,0.0,7127
SF_B-Class,14,Conjunction,0,4104,57.5838,7127
SF_B-Class,14,Opposition,0,4185,58.7204,7127
SF_B-Class,14,Conjunction,1,2170,30.4476,7127
SF_B-Class,14,Opposition,1,2206,30.9527,7127
SF_B-Class,14,Conjunction,2,716,10.0463,7127
SF_B-Class,14,Opposition,2,603,8.4608,7127
SF_B-Class,14,Conjunction,3,120,1.6837,7127
SF_B-Class,14,Opposition,3,115,1.6136,7127
SF_B-Class,14,Conjunction,4,15,0.2105,7127
SF_B-Class,14,Opposition,4,17,0.2385,7127
SF_B-Class,14,Conjunction,5,2,0.0281,7127
SF_B-Class,14,Opposition,5,1,0.014,7127
SF_B-Class,14,Conjunction,6,0,0.0,7127
SF_B-Class,14,Opposition,6,0,0.0,7127
SF_B-Class,14,Conjunction,7,0,0.0,7127
SF_B-Class,14,Opposition,7,0,0.0,7127
SF_B-Class,15,Conjunction,0,3938,55.2547,7127
SF_B-Class,15,Opposition,0,4034,56.6017,7127
SF_B-Class,15,Conjunction,1,2255,31.6402,7127
SF_B-Class,15,Opposition,1,2278,31.963,7127
SF_B-Class,15,Conjunction,2,775,10.8741,7127
SF_B-Class,15,Opposition,2,649,9.1062,7127
SF_B-Class,15,Conjunction,3,136,1.9082,7127
SF_B-Class,15,Opposition,3,146,2.0485,7127
SF_B-Class,15,Conjunction,4,19,0.2666,7127
SF_B-Class,15,Opposition,4,18,0.2526,7127
SF_B-Class,15,Conjunction,5,4,0.0561,7127
SF_B-Class,15,Opposition,5,2,0.0281,7127
SF_B-Class,15,Conjunction,6,0,0.0,7127
SF_B-Class,15,Opposition,6,0,0.0,7127
SF_B-Class,15,Conjunction,7,0,0.0,7127
SF_B-Class,15,Opposition,7,0,0.0,7127
SF_B-Class,16,Conjunction,0,3777,52.9957,7127
SF_B-Class,16,Opposition,0,3877,54.3988,7127
SF_B-Class,16,Conjunction,1,2331,32.7066,7127
SF_B-Class,16,Opposition,1,2337,32.7908,7127
SF_B-Class,16,Conjunction,2,833,11.6879,7127
SF_B-Class,16,Opposition,2,718,10.0744,7127
SF_B-Class,16,Conjunction,3,157,2.2029,7127
SF_B-Class,16,Opposition,3,173,2.4274,7127
SF_B-Class,16,Conjunction,4,24,0.3367,7127
SF_B-Class,16,Opposition,4,19,0.2666,7127
SF_B-Class,16,Conjunction,5,5,0.0702,7127
SF_B-Class,16,Opposition,5,3,0.0421,7127
SF_B-Class,16,Conjunction,6,0,0.0,7127
SF_B-Class,16,Opposition,6,0,0.0,7127
SF_B-Class,16,Conjunction,7,0,0.0,7127
SF_B-Class,16,Opposition,7,0,0.0,7127
SF_B-Class,17,Conjunction,0,3635,51.0032,7127
SF_B-Class,17,Opposition,0,3746,52.5607,7127
SF_B-Class,17,Conjunction,1,2391,33.5485,7127
SF_B-Class,17,Opposition,1,2386,33.4783,7127
SF_B-Class,17,Conjunction,2,890,12.4877,7127
SF_B-Class,17,Opposition,2,773,10.8461,7127
SF_B-Class,17,Conjunction,3,173,2.4274,7127
SF_B-Class,17,Opposition,3,193,2.708,7127
SF_B-Class,17,Conjunction,4,33,0.463,7127
SF_B-Class,17,Opposition,4,25,0.3508,7127
SF_B-Class,17,Conjunction,5,5,0.0702,7127
SF_B-Class,17,Opposition,5,4,0.0561,7127
SF_B-Class,17,Conjunction,6,0,0.0,7127
SF_B-Class,17,Opposition,6,0,0.0,7127
SF_B-Class,17,Conjunction,7,0,0.0,7127
SF_B-Class,17,Opposition,7,0,0.0,7127
SF_B-Class,18,Conjunction,0,3495,49.0389,7127
SF_B-Class,18,Opposition,0,3615,50.7226,7127
SF_B-Class,18,Conjunction,1,2436,34.1799,7127
SF_B-Class,18,Opposition,1,2416,33.8993,7127
SF_B-Class,18,Conjunction,2,963,13.512,7127
SF_B-Class,18,Opposition,2,834,11.702,7127
SF_B-Class,18,Conjunction,3,188,2.6379,7127
SF_B-Class,18,Opposition,3,226,3.171,7127
SF_B-Class,18,Conjunction,4,38,0.5332,7127
SF_B-Class,18,Opposition,4,30,0.4209,7127
SF_B-Class,18,Conjunction,5,6,0.0842,7127
SF_B-Class,18,Opposition,5,6,0.0842,7127
SF_B-Class,18,Conjunction,6,1,0.014,7127
SF_B-Class,18,Opposition,6,0,0.0,7127
SF_B-Class,18,Conjunction,7,0,0.0,7127
SF_B-Class,18,Opposition,7,0,0.0,7127
SF_B-Class,19,Conjunction,0,3368,47.2569,7127
SF_B-Class,19,Opposition,0,3480,48.8284,7127
SF_B-Class,19,Conjunction,1,2470,34.6569,7127
SF_B-Class,19,Opposition,1,2466,34.6008,7127
SF_B-Class,19,Conjunction,2,1034,14.5082,7127
SF_B-Class,19,Opposition,2,894,12.5438,7127
SF_B-Class,19,Conjunction,3,198,2.7782,7127
SF_B-Class,19,Opposition,3,242,3.3955,7127
SF_B-Class,19,Conjunction,4,49,0.6875,7127
SF_B-Class,19,Opposition,4,38,0.5332,7127
SF_B-Class,19,Conjunction,5,6,0.0842,7127
SF_B-Class,19,Opposition,5,7,0.0982,7127
SF_B-Class,19,Conjunction,6,2,0.0281,7127
SF_B-Class,19,Opposition,6,0,0.0,7127
SF_B-Class,19,Conjunction,7,0,0.0,7127
SF_B-Class,19,Opposition,7,0,0.0,7127
SF_B-Class,20,Conjunction,0,3241,45.475,7127
SF_B-Class,20,Opposition,0,3353,47.0464,7127
SF_B-Class,20,Conjunction,1,2517,35.3164,7127
SF_B-Class,20,Opposition,1,2513,35.2603,7127
SF_B-Class,20,Conjunction,2,1078,15.1256,7127
SF_B-Class,20,Opposition,2,944,13.2454,7127
SF_B-Class,20,Conjunction,3,228,3.1991,7127
SF_B-Class,20,Opposition,3,265,3.7183,7127
SF_B-Class,20,Conjunction,4,51,0.7156,7127
SF_B-Class,20,Opposition,4,45,0.6314,7127
SF_B-Class,20,Conjunction,5,10,0.1403,7127
SF_B-Class,20,Opposition,5,7,0.0982,7127
SF_B-Class,20,Conjunction,6,2,0.0281,7127
SF_B-Class,20,Opposition,6,0,0.0,7127
SF_B-Class,20,Conjunction,7,0,0.0,7127
SF_B-Class,20,Opposition,7,0,0.0,7127
SF_B-Class,21,Conjunction,0,3092,43.3843,7127
SF_B-Class,21,Opposition,0,3228,45.2925,7127
SF_B-Class,21,Conjunction,1,2577,36.1583,7127
SF_B-Class,21,Opposition,1,2532,35.5269,7127
SF_B-Class,21,Conjunction,2,1123,15.757,7127
SF_B-Class,21,Opposition,2,1014,14.2276,7127
SF_B-Class,21,Conjunction,3,263,3.6902,7127
SF_B-Class,21,Opposition,3,295,4.1392,7127
SF_B-Class,21,Conjunction,4,60,0.8419,7127
SF_B-Class,21,Opposition,4,49,0.6875,7127
SF_B-Class,21,Conjunction,5,9,0.1263,7127
SF_B-Class,21,Opposition,5,9,0.1263,7127
SF_B-Class,21,Conjunction,6,3,0.0421,7127
SF_B-Class,21,Opposition,6,0,0.0,7127
SF_B-Class,21,Conjunction,7,0,0.0,7127
SF_B-Class,21,Opposition,7,0,0.0,7127
SF_B-Class,22,Conjunction,0,2954,41.448,7127
SF_B-Class,22,Opposition,0,3113,43.679,7127
SF_B-Class,22,Conjunction,1,2606,36.5652,7127
SF_B-Class,22,Opposition,1,2541,35.6531,7127
SF_B-Class,22,Conjunction,2,1194,16.7532,7127
SF_B-Class,22,Opposition,2,1091,15.308,7127
SF_B-Class,22,Conjunction,3,291,4.0831,7127
SF_B-Class,22,Opposition,3,317,4.4479,7127
SF_B-Class,22,Conjunction,4,66,0.9261,7127
SF_B-Class,22,Opposition,4,55,0.7717,7127
SF_B-Class,22,Conjunction,5,13,0.1824,7127
SF_B-Class,22,Opposition,5,10,0.1403,7127
SF_B-Class,22,Conjunction,6,3,0.0421,7127
SF_B-Class,22,Opposition,6,0,0.0,7127
SF_B-Class,22,Conjunction,7,0,0.0,7127
SF_B-Class,22,Opposition,7,0,0.0,7127
SF_B-Class,23,Conjunction,0,2826,39.652,7127
SF_B-Class,23,Opposition,0,3004,42.1496,7127
SF_B-Class,23,Conjunction,1,2626,36.8458,7127
SF_B-Class,23,Opposition,1,2550,35.7794,7127
SF_B-Class,23,Conjunction,2,1259,17.6652,7127
SF_B-Class,23,Opposition,2,1146,16.0797,7127
SF_B-Class,23,Conjunction,3,321,4.504,7127
SF_B-Class,23,Opposition,3,352,4.939,7127
SF_B-Class,23,Conjunction,4,78,1.0944,7127
SF_B-Class,23,Opposition,4,64,0.898,7127
SF_B-Class,23,Conjunction,5,13,0.1824,7127
SF_B-Class,23,Opposition,5,11,0.1543,7127
SF_B-Class,23,Conjunction,6,4,0.0561,7127
SF_B-Class,23,Opposition,6,0,0.0,7127
SF_B-Class,23,Conjunction,7,0,0.0,7127
SF_B-Class,23,Opposition,7,0,0.0,7127
SF_B-Class,24,Conjunction,0,2714,38.0805,7127
SF_B-Class,24,Opposition,0,2873,40.3115,7127
SF_B-Class,24,Conjunction,1,2639,37.0282,7127
SF_B-Class,24,Opposition,1,2566,36.0039,7127
SF_B-Class,24,Conjunction,2,1298,18.2124,7127
SF_B-Class,24,Opposition,2,1217,17.0759,7127
SF_B-Class,24,Conjunction,3,373,5.2336,7127
SF_B-Class,24,Opposition,3,386,5.416,7127
SF_B-Class,24,Conjunction,4,84,1.1786,7127
SF_B-Class,24,Opposition,4,73,1.0243,7127
SF_B-Class,24,Conjunction,5,15,0.2105,7127
SF_B-Class,24,Opposition,5,11,0.1543,7127
SF_B-Class,24,Conjunction,6,4,0.0561,7127
SF_B-Class,24,Opposition,6,1,0.014,7127
SF_B-Class,24,Conjunction,7,0,0.0,7127
SF_B-Class,24,Opposition,7,0,0.0,7127
SF_B-Class,25,Conjunction,0,2608,36.5932,7127
SF_B-Class,25,Opposition,0,2765,38.7961,7127
SF_B-Class,25,Conjunction,1,2647,37.1405,7127
SF_B-Class,25,Opposition,1,2569,36.046,7127
SF_B-Class,25,Conjunction,2,1341,18.8158,7127
SF_B-Class,25,Opposition,2,1277,17.9178,7127
SF_B-Class,25,Conjunction,3,412,5.7808,7127
SF_B-Class,25,Opposition,3,419,5.8791,7127
SF_B-Class,25,Conjunction,4,98,1.3751,7127
SF_B-Class,25,Opposition,4,84,1.1786,7127
SF_B-Class,25,Conjunction,5,17,0.2385,7127
SF_B-Class,25,Opposition,5,11,0.1543,7127
SF_B-Class,25,Conjunction,6,4,0.0561,7127
SF_B-Class,25,Opposition,6,2,0.0281,7127
SF_B-Class,25,Conjunction,7,0,0.0,7127
SF_B-Class,25,Opposition,7,0,0.0,7127
SF_B-Class,26,Conjunction,0,2505,35.148,7127
SF_B-Class,26,Opposition,0,2664,37.379,7127
SF_B-Class,26,Conjunction,1,2651,37.1966,7127
SF_B-Class,26,Opposition,1,2572,36.0881,7127
SF_B-Class,26,Conjunction,2,1393,19.5454,7127
SF_B-Class,26,Opposition,2,1335,18.7316,7127
SF_B-Class,26,Conjunction,3,450,6.314,7127
SF_B-Class,26,Opposition,3,449,6.3,7127
SF_B-Class,26,Conjunction,4,107,1.5013,7127
SF_B-Class,26,Opposition,4,93,1.3049,7127
SF_B-Class,26,Conjunction,5,17,0.2385,7127
SF_B-Class,26,Opposition,5,12,0.1684,7127
SF_B-Class,26,Conjunction,6,4,0.0561,7127
SF_B-Class,26,Opposition,6,2,0.0281,7127
SF_B-Class,26,Conjunction,7,0,0.0,7127
SF_B-Class,26,Opposition,7,0,0.0,7127
SF_B-Class,27,Conjunction,0,2393,33.5765,7127
SF_B-Class,27,Opposition,0,2569,36.046,7127
SF_B-Class,27,Conjunction,1,2679,37.5894,7127
SF_B-Class,27,Opposition,1,2555,35.8496,7127
SF_B-Class,27,Conjunction,2,1411,19.798,7127
SF_B-Class,27,Opposition,2,1392,19.5314,7127
SF_B-Class,27,Conjunction,3,501,7.0296,7127
SF_B-Class,27,Opposition,3,494,6.9314,7127
SF_B-Class,27,Conjunction,4,121,1.6978,7127
SF_B-Class,27,Opposition,4,102,1.4312,7127
SF_B-Class,27,Conjunction,5,18,0.2526,7127
SF_B-Class,27,Opposition,5,13,0.1824,7127
SF_B-Class,27,Conjunction,6,4,0.0561,7127
SF_B-Class,27,Opposition,6,2,0.0281,7127
SF_B-Class,27,Conjunction,7,0,0.0,7127
SF_B-Class,27,Opposition,7,0,0.0,7127
SF_B-Class,28,Conjunction,0,2298,32.2436,7127
SF_B-Class,28,Opposition,0,2459,34.5026,7127
SF_B-Class,28,Conjunction,1,2685,37.6736,7127
SF_B-Class,28,Opposition,1,2566,36.0039,7127
SF_B-Class,28,Conjunction,2,1438,20.1768,7127
SF_B-Class,28,Opposition,2,1442,20.2329,7127
SF_B-Class,28,Conjunction,3,549,7.7031,7127
SF_B-Class,28,Opposition,3,531,7.4505,7127
SF_B-Class,28,Conjunction,4,133,1.8661,7127
SF_B-Class,28,Opposition,4,113,1.5855,7127
SF_B-Class,28,Conjunction,5,18,0.2526,7127
SF_B-Class,28,Opposition,5,14,0.1964,7127
SF_B-Class,28,Conjunction,6,6,0.0842,7127
SF_B-Class,28,Opposition,6,2,0.0281,7127
SF_B-Class,28,Conjunction,7,0,0.0,7127
SF_B-Class,28,Opposition,7,0,0.0,7127
SF_B-Class,29,Conjunction,0,2182,30.616,7127
SF_B-Class,29,Opposition,0,2357,33.0714,7127
SF_B-Class,29,Conjunction,1,2716,38.1086,7127
SF_B-Class,29,Opposition,1,2580,36.2004,7127
SF_B-Class,29,Conjunction,2,1474,20.6819,7127
SF_B-Class,29,Opposition,2,1485,20.8363,7127
SF_B-Class,29,Conjunction,3,585,8.2082,7127
SF_B-Class,29,Opposition,3,555,7.7873,7127
SF_B-Class,29,Conjunction,4,141,1.9784,7127
SF_B-Class,29,Opposition,4,132,1.8521,7127
SF_B-Class,29,Conjunction,5,22,0.3087,7127
SF_B-Class,29,Opposition,5,15,0.2105,7127
SF_B-Class,29,Conjunction,6,7,0.0982,7127
SF_B-Class,29,Opposition,6,3,0.0421,7127
SF_B-Class,29,Conjunction,7,0,0.0,7127
SF_B-Class,29,Opposition,7,0,0.0,7127
SF_B-Class,30,Conjunction,0,2092,29.3532,7127
SF_B-Class,30,Opposition,0,2287,32.0892,7127
SF_B-Class,30,Conjunction,1,2704,37.9402,7127
SF_B-Class,30,Opposition,1,2563,35.9618,7127
SF_B-Class,30,Conjunction,2,1510,21.187,7127
SF_B-Class,30,Opposition,2,1502,21.0748,7127
SF_B-Class,30,Conjunction,3,633,8.8817,7127
SF_B-Class,30,Opposition,3,605,8.4888,7127
SF_B-Class,30,Conjunction,4,158,2.2169,7127
SF_B-Class,30,Opposition,4,151,2.1187,7127
SF_B-Class,30,Conjunction,5,23,0.3227,7127
SF_B-Class,30,Opposition,5,16,0.2245,7127
SF_B-Class,30,Conjunction,6,7,0.0982,7127
SF_B-Class,30,Opposition,6,3,0.0421,7127
SF_B-Class,30,Conjunction,7,0,0.0,7127
SF_B-Class,30,Opposition,7,0,0.0,7127
SF_C-Class,1,Conjunction,0,25574,95.9481,26654
SF_C-Class,1,Opposition,0,25607,96.0719,26654
SF_C-Class,1,Conjunction,1,1048,3.9319,26654
SF_C-Class,1,Opposition,1,1024,3.8418,26654
SF_C-Class,1,Conjunction,2,32,0.1201,26654
SF_C-Class,1,Opposition,2,23,0.0863,26654
SF_C-Class,1,Conjunction,3,0,0.0,26654
SF_C-Class,1,Opposition,3,0,0.0,26654
SF_C-Class,1,Conjunction,4,0,0.0,26654
SF_C-Class,1,Opposition,4,0,0.0,26654
SF_C-Class,1,Conjunction,5,0,0.0,26654
SF_C-Class,1,Opposition,5,0,0.0,26654
SF_C-Class,1,Conjunction,6,0,0.0,26654
SF_C-Class,1,Opposition,6,0,0.0,26654
SF_C-Class,1,Conjunction,7,0,0.0,26654
SF_C-Class,1,Opposition,7,0,0.0,26654
SF_C-Class,2,Conjunction,0,24491,91.8849,26654
SF_C-Class,2,Opposition,0,24657,92.5077,26654
SF_C-Class,2,Conjunction,1,2054,7.7062,26654
SF_C-Class,2,Opposition,1,1919,7.1997,26654
SF_C-Class,2,Conjunction,2,108,0.4052,26654
SF_C-Class,2,Opposition,2,76,0.2851,26654
SF_C-Class,2,Conjunction,3,1,0.0038,26654
SF_C-Class,2,Opposition,3,2,0.0075,26654
SF_C-Class,2,Conjunction,4,0,0.0,26654
SF_C-Class,2,Opposition,4,0,0.0,26654
SF_C-Class,2,Conjunction,5,0,0.0,26654
SF_C-Class,2,Opposition,5,0,0.0,26654
SF_C-Class,2,Conjunction,6,0,0.0,26654
SF_C-Class,2,Opposition,6,0,0.0,26654
SF_C-Class,2,Conjunction,7,0,0.0,26654
SF_C-Class,2,Opposition,7,0,0.0,26654
SF_C-Class,3,Conjunction,0,23564,88.407,26654
SF_C-Class,3,Opposition,0,23728,89.0223,26654
SF_C-Class,3,Conjunction,1,2864,10.7451,26654
SF_C-Class,3,Opposition,1,2747,10.3061,26654
SF_C-Class,3,Conjunction,2,216,0.8104,26654
SF_C-Class,3,Opposition,2,173,0.6491,26654
SF_C-Class,3,Conjunction,3,10,0.0375,26654
SF_C-Class,3,Opposition,3,6,0.0225,26654
SF_C-Class,3,Conjunction,4,0,0.0,26654
SF_C-Class,3,Opposition,4,0,0.0,26654
SF_C-Class,3,Conjunction,5,0,0.0,26654
SF_C-Class,3,Opposition,5,0,0.0,26654
SF_C-Class,3,Conjunction,6,0,0.0,26654
SF_C-Class,3,Opposition,6,0,0.0,26654
SF_C-Class,3,Conjunction,7,0,0.0,26654
SF_C-Class,3,Opposition,7,0,0.0,26654
SF_C-Class,4,Conjunction,0,22660,85.0154,26654
SF_C-Class,4,Opposition,0,22809,85.5744,26654
SF_C-Class,4,Conjunction,1,3633,13.6302,26654
SF_C-Class,4,Opposition,1,3537,13.2701,26654
SF_C-Class,4,Conjunction,2,343,1.2869,26654
SF_C-Class,4,Opposition,2,293,1.0993,26654
SF_C-Class,4,Conjunction,3,18,0.0675,26654
SF_C-Class,4,Opposition,3,15,0.0563,26654
SF_C-Class,4,Conjunction,4,0,0.0,26654
SF_C-Class,4,Opposition,4,0,0.0,26654
SF_C-Class,4,Conjunction,5,0,0.0,26654
SF_C-Class,4,Opposition,5,0,0.0,26654
SF_C-Class,4,Conjunction,6,0,0.0,26654
SF_C-Class,4,Opposition,6,0,0.0,26654
SF_C-Class,4,Conjunction,7,0,0.0,26654
SF_C-Class,4,Opposition,7,0,0.0,26654
SF_C-Class,5,Conjunction,0,21736,81.5487,26654
SF_C-Class,5,Opposition,0,21917,82.2278,26654
SF_C-Class,5,Conjunction,1,4378,16.4253,26654
SF_C-Class,5,Opposition,1,4248,15.9376,26654
SF_C-Class,5,Conjunction,2,501,1.8796,26654
SF_C-Class,5,Opposition,2,447,1.677,26654
SF_C-Class,5,Conjunction,3,37,0.1388,26654
SF_C-Class,5,Opposition,3,42,0.1576,26654
SF_C-Class,5,Conjunction,4,2,0.0075,26654
SF_C-Class,5,Opposition,4,0,0.0,26654
SF_C-Class,5,Conjunction,5,0,0.0,26654
SF_C-Class,5,Opposition,5,0,0.0,26654
SF_C-Class,5,Conjunction,6,0,0.0,26654
SF_C-Class,5,Opposition,6,0,0.0,26654
SF_C-Class,5,Conjunction,7,0,0.0,26654
SF_C-Class,5,Opposition,7,0,0.0,26654
SF_C-Class,6,Conjunction,0,20881,78.341,26654
SF_C-Class,6,Opposition,0,21100,79.1626,26654
SF_C-Class,6,Conjunction,1,5031,18.8752,26654
SF_C-Class,6,Opposition,1,4865,18.2524,26654
SF_C-Class,6,Conjunction,2,662,2.4837,26654
SF_C-Class,6,Opposition,2,607,2.2773,26654
SF_C-Class,6,Conjunction,3,78,0.2926,26654
SF_C-Class,6,Opposition,3,79,0.2964,26654
SF_C-Class,6,Conjunction,4,2,0.0075,26654
SF_C-Class,6,Opposition,4,3,0.0113,26654
SF_C-Class,6,Conjunction,5,0,0.0,26654
SF_C-Class,6,Opposition,5,0,0.0,26654
SF_C-Class,6,Conjunction,6,0,0.0,26654
SF_C-Class,6,Opposition,6,0,0.0,26654
SF_C-Class,6,Conjunction,7,0,0.0,26654
SF_C-Class,6,Opposition,7,0,0.0,26654
SF_C-Class,7,Conjunction,0,20034,75.1632,26654
SF_C-Class,7,Opposition,0,20309,76.1949,26654
SF_C-Class,7,Conjunction,1,5640,21.1601,26654
SF_C-Class,7,Opposition,1,5432,20.3797,26654
SF_C-Class,7,Conjunction,2,868,3.2565,26654
SF_C-Class,7,Opposition,2,795,2.9827,26654
SF_C-Class,7,Conjunction,3,108,0.4052,26654
SF_C-Class,7,Opposition,3,113,0.424,26654
SF_C-Class,7,Conjunction,4,4,0.015,26654
SF_C-Class,7,Opposition,4,5,0.0188,26654
SF_C-Class,7,Conjunction,5,0,0.0,26654
SF_C-Class,7,Opposition,5,0,0.0,26654
SF_C-Class,7,Conjunction,6,0,0.0,26654
SF_C-Class,7,Opposition,6,0,0.0,26654
SF_C-Class,7,Conjunction,7,0,0.0,26654
SF_C-Class,7,Opposition,7,0,0.0,26654
SF_C-Class,8,Conjunction,0,19275,72.3156,26654
SF_C-Class,8,Opposition,0,19549,73.3436,26654
SF_C-Class,8,Conjunction,1,6131,23.0022,26654
SF_C-Class,8,Opposition,1,5974,22.4131,26654
SF_C-Class,8,Conjunction,2,1092,4.0969,26654
SF_C-Class,8,Opposition,2,949,3.5604,26654
SF_C-Class,8,Conjunction,3,150,0.5628,26654
SF_C-Class,8,Opposition,3,170,0.6378,26654
SF_C-Class,8,Conjunction,4,6,0.0225,26654
SF_C-Class,8,Opposition,4,12,0.045,26654
SF_C-Class,8,Conjunction,5,0,0.0,26654
SF_C-Class,8,Opposition,5,0,0.0,26654
SF_C-Class,8,Conjunction,6,0,0.0,26654
SF_C-Class,8,Opposition,6,0,0.0,26654
SF_C-Class,8,Conjunction,7,0,0.0,26654
SF_C-Class,8,Opposition,7,0,0.0,26654
SF_C-Class,9,Conjunction,0,18558,69.6256,26654
SF_C-Class,9,Opposition,0,18846,70.7061,26654
SF_C-Class,9,Conjunction,1,6569,24.6455,26654
SF_C-Class,9,Opposition,1,6440,24.1615,26654
SF_C-Class,9,Conjunction,2,1313,4.9261,26654
SF_C-Class,9,Opposition,2,1120,4.202,26654
SF_C-Class,9,Conjunction,3,200,0.7504,26654
SF_C-Class,9,Opposition,3,230,0.8629,26654
SF_C-Class,9,Conjunction,4,14,0.0525,26654
SF_C-Class,9,Opposition,4,18,0.0675,26654
