Body,Window,Type,k_obs,k_exp,Ratio_Freq,Avg_Area,Ratio_Amp,p_val,Effect,Stage,p_adj_bh,sig_fdr
20001356_lon,1,Opposition,204,217.16,93.94,302.0599975585937,99.48999786376952,0.3903561607281029,Suppression,Flare_All,0.8259179845184523,False
20001356_lon,1,Conjunction,180,216.75,83.04,472.5,155.6300048828125,0.0113631062266646,Suppression,Flare_All,0.2958195321008351,False
20001356_lon,2,Opposition,391,434.33,90.02,433.0700073242188,142.64999389648438,0.03629478811033,Suppression,Flare_All,0.25751136348201314,False
20001356_lon,2,Conjunction,395,433.5,91.12,374.55999755859375,123.37000274658205,0.063594114120366,Suppression,Flare_All,0.3422054401392874,False
20001356_lon,3,Opposition,601,651.49,92.25,376.1400146484375,123.88999938964844,0.0461114972342201,Suppression,Flare_All,0.24051948849235139,False
20001356_lon,3,Conjunction,588,650.25,90.43,381.4800109863281,125.6500015258789,0.0133130966150827,Suppression,Flare_All,0.14354216817216034,False
20001356_lon,4,Opposition,773,868.66,88.99,377.4500122070313,124.33000183105467,0.0008980598456797,Suppression,Flare_All,0.023379491315861523,True
20001356_lon,4,Conjunction,788,867.01,90.89,375.6000061035156,123.70999908447266,0.0062930487224306,Suppression,Flare_All,0.07991968444216456,False
20001356_lon,5,Opposition,978,1085.82,90.07,347.45001220703125,114.4499969482422,0.0007982601213725,Suppression,Flare_All,0.014191500110308257,True
20001356_lon,5,Conjunction,999,1083.76,92.18,347.1199951171875,114.33000183105467,0.0086753407417567,Suppression,Flare_All,0.0656945477528246,False
20001390_lon,1,Opposition,233,217.37,107.19,220.1300048828125,72.51000213623047,0.3037736120342958,Enhancement,Flare_All,0.7593428662270449,False
20001390_lon,1,Conjunction,199,216.54,91.9,301.260009765625,99.2300033569336,0.2438141860793706,Suppression,Flare_All,0.6433070247567176,False
20001390_lon,2,Opposition,439,434.75,100.98,217.47000122070312,71.62999725341797,0.8504280698640796,Enhancement,Flare_All,0.9854297251746902,False
20001390_lon,2,Conjunction,393,433.08,90.75,328.7799987792969,108.29000091552734,0.0530444555631074,Suppression,Flare_All,0.32879142694275304,False
20001390_lon,3,Opposition,643,652.12,98.6,229.3300018310547,75.54000091552734,0.7377565171046142,Suppression,Flare_All,0.9411618587033121,False
20001390_lon,3,Conjunction,639,649.62,98.36,306.8999938964844,101.08999633789062,0.6927764795533963,Suppression,Flare_All,0.8681944279494241,False
20001390_lon,4,Opposition,859,869.5,98.79,251.6100006103516,82.87000274658203,0.7353817499285447,Suppression,Flare_All,0.9077694572103202,False
20001390_lon,4,Conjunction,881,866.16,101.71,324.739990234375,106.97000122070312,0.6193148815150823,Enhancement,Flare_All,0.8190807678566671,False
20001390_lon,5,Opposition,1094,1086.87,100.66,247.17999267578125,81.41999816894531,0.8347322949164279,Enhancement,Flare_All,0.9299941830666622,False
20001390_lon,5,Conjunction,1087,1082.7,100.4,323.79998779296875,106.6500015258789,0.9030295821842116,Enhancement,Flare_All,0.9613700327068848,False
20001404_lon,1,Opposition,209,216.84,96.39,257.17999267578125,84.70999908447266,0.6232433814813683,Suppression,Flare_All,0.917697802757841,False
20001404_lon,1,Conjunction,201,218.04,92.18,305.9700012207031,100.77999877929688,0.2598474399475375,Suppression,Flare_All,0.6463084413981746,False
20001404_lon,2,Opposition,414,433.68,95.46,282.3900146484375,93.01000213623048,0.3550067865579877,Suppression,Flare_All,0.7182909334243223,False
20001404_lon,2,Conjunction,413,436.09,94.71,331.8599853515625,109.30999755859376,0.2760276202974362,Suppression,Flare_All,0.5998169062751074,False
20001404_lon,3,Opposition,635,650.51,97.62,266.25,87.69999694824219,0.5555255887883536,Suppression,Flare_All,0.8457416858551737,False
20001404_lon,3,Conjunction,612,654.13,93.56,285.2900085449219,93.97000122070312,0.0983906441384561,Suppression,Flare_All,0.32560632657683986,False
20001404_lon,4,Opposition,836,867.35,96.39,290.9800109863281,95.83999633789062,0.2890817985944921,Suppression,Flare_All,0.5866442773310785,False
20001404_lon,4,Conjunction,839,872.17,96.2,323.54998779296875,106.56999969482422,0.2625421122205003,Suppression,Flare_All,0.5122641195049691,False
20001404_lon,5,Opposition,1070,1084.19,98.69,321.6400146484375,105.94000244140624,0.6761884973924416,Suppression,Flare_All,0.8631958857972741,False
20001404_lon,5,Conjunction,1079,1090.22,98.97,339.9700012207031,111.9800033569336,0.7452411191805114,Suppression,Flare_All,0.8702398143700291,False
20001424_lon,1,Opposition,173,216.98,79.73,437.1099853515625,143.97999572753906,0.0022435758544189,Suppression,Flare_All,0.1610088408351711,False
20001424_lon,1,Conjunction,258,216.85,118.98,323.6000061035156,106.58999633789062,0.0069504847215172,Enhancement,Flare_All,0.2958195321008351,False
20001424_lon,2,Opposition,404,433.96,93.1,387.1499938964844,127.5199966430664,0.1525537349031755,Suppression,Flare_All,0.5066454972582963,False
20001424_lon,2,Conjunction,476,433.7,109.75,309.5,101.94000244140624,0.0460004165590646,Enhancement,Flare_All,0.3081655494813932,False
20001424_lon,3,Opposition,597,650.94,91.71,326.7300109863281,107.62000274658205,0.0327384267019057,Suppression,Flare_All,0.19370235798627541,False
20001424_lon,3,Conjunction,710,650.55,109.14,306.3699951171875,100.91000366210938,0.0212369398634364,Enhancement,Flare_All,0.16777571965034793,False
20001424_lon,4,Opposition,810,867.92,93.33,288.7799987792969,95.12000274658205,0.0468717223836895,Suppression,Flare_All,0.20799326807762217,False
20001424_lon,4,Conjunction,919,867.4,105.95,307.4200134277344,101.26000213623048,0.0812053565012707,Enhancement,Flare_All,0.25782170624795014,False
20001424_lon,5,Opposition,1025,1084.9,94.48,285.9700012207031,94.19000244140624,0.0656576778523657,Suppression,Flare_All,0.2200800274793889,False
20001424_lon,5,Conjunction,1154,1084.25,106.43,292.6300048828125,96.38999938964844,0.0343164360984138,Enhancement,Flare_All,0.14672962944824489,False
20001428_lon,1,Opposition,237,216.91,109.26,231.38999938964844,76.22000122070312,0.184931569293035,Enhancement,Flare_All,0.633471735166054,False
20001428_lon,1,Conjunction,193,216.22,89.26,275.3399963378906,90.69000244140624,0.117311584282259,Suppression,Flare_All,0.5039120465245817,False
20001428_lon,2,Opposition,449,433.82,103.5,253.33999633789065,83.44999694824219,0.4759832061638774,Enhancement,Flare_All,0.7962702309476034,False
20001428_lon,2,Conjunction,432,432.44,99.9,213.9600067138672,70.47000122070312,1.0,Suppression,Flare_All,1.0,False
20001428_lon,3,Opposition,658,650.73,101.12,280.82000732421875,92.5,0.784354009277626,Enhancement,Flare_All,0.9509056561792955,False
20001428_lon,3,Conjunction,654,648.66,100.82,245.6000061035156,80.9000015258789,0.843170308676105,Enhancement,Flare_All,0.9340652639376424,False
20001428_lon,4,Opposition,881,867.64,101.54,275.20001220703125,90.6500015258789,0.6555629928891904,Enhancement,Flare_All,0.8600171184860684,False
20001428_lon,4,Conjunction,856,864.88,98.97,247.1999969482422,81.41999816894531,0.7771366183942326,Suppression,Flare_All,0.8991758503198455,False
20001428_lon,5,Opposition,1112,1084.55,102.53,261.29998779296875,86.06999969482422,0.4056233858739567,Enhancement,Flare_All,0.6788877483908153,False
20001428_lon,5,Conjunction,1066,1081.1,98.6,247.9199981689453,81.66000366210938,0.6553406711155881,Suppression,Flare_All,0.8189137026260389,False
20001436_lon,1,Opposition,222,217.24,102.19,292.1600036621094,96.2300033569336,0.7639877573160339,Enhancement,Flare_All,0.9518342134748708,False
20001436_lon,1,Conjunction,230,215.88,106.54,285.0899963378906,93.9000015258789,0.3516407586804094,Enhancement,Flare_All,0.7264268543902516,False
20001436_lon,2,Opposition,447,434.48,102.88,432.8200073242188,142.55999755859375,0.5583168327899082,Enhancement,Flare_All,0.8485388026484207,False
20001436_lon,2,Conjunction,450,431.75,104.23,305.6000061035156,100.66000366210938,0.3892912658363934,Enhancement,Flare_All,0.6863125928176597,False
20001436_lon,3,Opposition,652,651.71,100.04,439.8500061035156,144.8800048828125,1.0,Enhancement,Flare_All,1.0,False
20001436_lon,3,Conjunction,675,647.63,104.23,291.20001220703125,95.91999816894533,0.2873821242478158,Enhancement,Flare_All,0.576151029080474,False
20001436_lon,4,Opposition,867,868.95,99.78,426.6799926757813,140.5399932861328,0.9646605129141688,Suppression,Flare_All,1.0,False
20001436_lon,4,Conjunction,915,863.51,105.96,272.82000732421875,89.86000061035156,0.0812088857067807,Enhancement,Flare_All,0.25782170624795014,False
20001436_lon,5,Opposition,1053,1086.19,96.94,405.9800109863281,133.72000122070312,0.3144092054185292,Suppression,Flare_All,0.5832626827360363,False
20001436_lon,5,Conjunction,1149,1079.39,106.45,261.2799987792969,86.05999755859375,0.0342913165356357,Enhancement,Flare_All,0.14672962944824489,False
20001437_lon,1,Opposition,228,214.86,106.11,206.97000122070312,68.16999816894531,0.3856950660549724,Enhancement,Flare_All,0.823026903248452,False
20001437_lon,1,Conjunction,184,218.46,84.23,223.75,73.69999694824219,0.0184660074493216,Suppression,Flare_All,0.35234974951264453,False
20001437_lon,2,Opposition,451,429.73,104.95,191.1999969482422,62.97999954223633,0.3136068072285269,Enhancement,Flare_All,0.6879969563075267,False
20001437_lon,2,Conjunction,390,436.92,89.26,249.5399932861328,82.19000244140625,0.0234381168804291,Suppression,Flare_All,0.26150241833735893,False
20001437_lon,3,Opposition,685,644.59,106.27,255.0399932861328,84.0,0.1150691063404958,Enhancement,Flare_All,0.39690994073403857,False
20001437_lon,3,Conjunction,586,655.38,89.41,324.2300109863281,106.8000030517578,0.0058541493927255,Suppression,Flare_All,0.1090311597849573,False
20001437_lon,4,Opposition,890,859.45,103.55,240.75999450683597,79.30000305175781,0.3001574265188456,Enhancement,Flare_All,0.5995471869852134,False
20001437_lon,4,Conjunction,780,873.84,89.26,339.8800048828125,111.9499969482422,0.0011700228094188,Suppression,Flare_All,0.026896142544754243,True
20001437_lon,5,Opposition,1111,1074.31,103.41,252.3800048828125,83.12999725341797,0.263419678898813,Enhancement,Flare_All,0.526165650178959,False
20001437_lon,5,Conjunction,977,1092.3,89.44,358.1199951171875,117.95999908447266,0.0003423773779931,Suppression,Flare_All,0.008913224407087037,True
20001439_lon,1,Opposition,232,216.46,107.18,251.67999267578125,82.9000015258789,0.3055908912764606,Enhancement,Flare_All,0.7593428662270449,False
20001439_lon,1,Conjunction,236,218.12,108.2,300.9700012207031,99.13999938964844,0.2394429372493181,Enhancement,Flare_All,0.6390430797202281,False
20001439_lon,2,Opposition,450,432.93,103.94,274.0,90.25,0.4214817049336016,Enhancement,Flare_All,0.7727164590449364,False
20001439_lon,2,Conjunction,448,436.23,102.7,296.4700012207031,97.6500015258789,0.5836068562665103,Enhancement,Flare_All,0.8272177037098812,False
20001439_lon,3,Opposition,679,649.39,104.56,305.5799865722656,100.6500015258789,0.250149210206787,Enhancement,Flare_All,0.5729223846671573,False
20001439_lon,3,Conjunction,666,654.35,101.78,273.7799987792969,90.18000030517578,0.6564285995396715,Enhancement,Flare_All,0.8589483096158822,False
20001439_lon,4,Opposition,900,865.85,103.94,290.1000061035156,95.5500030517578,0.248250216712453,Enhancement,Flare_All,0.532646756187983,False
20001439_lon,4,Conjunction,876,872.46,100.41,274.25,90.33000183105467,0.9128636897300604,Enhancement,Flare_All,0.961007172996162,False
20001439_lon,5,Opposition,1135,1082.32,104.87,339.4700012207031,111.81999969482422,0.1093388722686108,Enhancement,Flare_All,0.3105223972428547,False
20001439_lon,5,Conjunction,1099,1090.58,100.77,263.1300048828125,86.66999816894531,0.8042236609588017,Enhancement,Flare_All,0.9026732291643013,False
20001467_lon,1,Opposition,200,217.24,92.07,321.3999938964844,105.86000061035156,0.2532901545484971,Suppression,Flare_All,0.7325265670519703,False
20001467_lon,1,Conjunction,198,216.41,91.49,207.72999572753903,68.41999816894531,0.2197958407234686,Suppression,Flare_All,0.625618740143844,False
20001467_lon,2,Opposition,396,434.47,91.14,369.0899963378906,121.56999969482422,0.0641039702367968,Suppression,Flare_All,0.3439484554315685,False
20001467_lon,2,Conjunction,424,432.83,97.96,257.2900085449219,84.75,0.6921664858981194,Suppression,Flare_All,0.8706165678396589,False
20001467_lon,3,Opposition,608,651.71,93.29,314.489990234375,103.58999633789062,0.085505641151708,Suppression,Flare_All,0.3500475262826025,False
20001467_lon,3,Conjunction,638,649.24,98.27,312.5899963378906,102.95999908447266,0.6745612259953015,Suppression,Flare_All,0.8608984107587019,False
20001467_lon,4,Opposition,807,868.95,92.87,294.94000244140625,97.1500015258789,0.0333670444790268,Suppression,Flare_All,0.18223539677006945,False
20001467_lon,4,Conjunction,852,865.66,98.42,353.7300109863281,116.51000213623048,0.6542783750120896,Suppression,Flare_All,0.8432201499743267,False
20001467_lon,5,Opposition,1009,1086.19,92.89,304.8900146484375,100.41999816894533,0.0171831996892128,Suppression,Flare_All,0.10014984296474028,False
20001467_lon,5,Conjunction,1063,1082.07,98.24,352.29998779296875,116.04000091552734,0.5691859302370257,Suppression,Flare_All,0.7514522602318306,False
20001469_lon,1,Opposition,199,216.28,92.01,181.8600006103516,59.900001525878906,0.2510824373777127,Suppression,Flare_All,0.7325265670519703,False
20001469_lon,1,Conjunction,198,217.14,91.19,446.8200073242188,147.1699981689453,0.2021283990082069,Suppression,Flare_All,0.620212909901285,False
20001469_lon,2,Opposition,439,432.55,101.49,231.6199951171875,76.29000091552734,0.7681560867697975,Enhancement,Flare_All,0.9522696885193839,False
20001469_lon,2,Conjunction,388,434.27,89.35,370.7000122070313,122.0999984741211,0.0250365361401401,Suppression,Flare_All,0.26423695574931644,False
20001469_lon,3,Opposition,655,648.83,100.95,229.57000732421875,75.62000274658203,0.8176420149505154,Enhancement,Flare_All,0.964619960236182,False
20001469_lon,3,Conjunction,619,651.41,95.03,400.3900146484375,131.8800048828125,0.206023903304525,Suppression,Flare_All,0.5012606494730032,False
20001469_lon,4,Opposition,895,865.1,103.46,285.1300048828125,93.91999816894533,0.3122068314109501,Enhancement,Flare_All,0.6060615662021035,False
20001469_lon,4,Conjunction,825,868.54,94.99,412.4400024414063,135.85000610351562,0.1379025782164755,Suppression,Flare_All,0.35523254243487873,False
20001469_lon,5,Opposition,1118,1081.38,103.39,290.1400146484375,95.56999969482422,0.2657973729634047,Enhancement,Flare_All,0.5269181173982233,False
20001469_lon,5,Conjunction,1039,1085.68,95.7,412.2699890136719,135.7899932861328,0.1537471292563951,Suppression,Flare_All,0.3436861208418992,False
20001512_lon,1,Opposition,217,218.39,99.36,407.739990234375,134.3000030517578,0.9606291796376104,Suppression,Flare_All,1.0,False
20001512_lon,1,Conjunction,240,216.61,110.8,273.6199951171875,90.12999725341795,0.1224854891601479,Enhancement,Flare_All,0.5148367189096853,False
20001512_lon,2,Opposition,426,436.78,97.53,315.07000732421875,103.77999877929688,0.6249123841295803,Suppression,Flare_All,0.880068466896024,False
20001512_lon,2,Conjunction,463,433.22,106.87,287.7799987792969,94.79000091552734,0.159423378080634,Enhancement,Flare_All,0.4549992590688628,False
20001512_lon,3,Opposition,660,655.18,100.74,286.1400146484375,94.25,0.8598709546381524,Enhancement,Flare_All,0.9783292088972612,False
20001512_lon,3,Conjunction,676,649.83,104.03,291.5799865722656,96.04000091552734,0.3099806757018195,Enhancement,Flare_All,0.6000648289141122,False
20001512_lon,4,Opposition,874,873.57,100.05,308.8299865722656,101.72000122070312,0.9974942634026788,Enhancement,Flare_All,1.0,False
20001512_lon,4,Conjunction,894,866.44,103.18,282.1099853515625,92.91999816894533,0.3521863457038761,Enhancement,Flare_All,0.5893743232756925,False
20001512_lon,5,Opposition,1068,1091.96,97.81,306.9700012207031,101.11000061035156,0.4729138729847598,Suppression,Flare_All,0.7325504856913011,False
20001512_lon,5,Conjunction,1091,1083.05,100.73,277.6099853515625,91.44000244140624,0.8149326641581122,Enhancement,Flare_All,0.9039162238780948,False
20001520_lon,1,Opposition,211,217.13,97.18,391.75,129.0399932861328,0.7086013186534089,Suppression,Flare_All,0.9393212655752089,False
20001520_lon,1,Conjunction,227,216.49,104.85,276.0400085449219,90.91999816894533,0.4913337029194619,Enhancement,Flare_All,0.8179595183789731,False
20001520_lon,2,Opposition,430,434.27,99.02,296.3299865722656,97.5999984741211,0.8617778518493129,Suppression,Flare_All,0.9854297251746902,False
20001520_lon,2,Conjunction,421,432.98,97.23,262.8999938964844,86.58999633789062,0.5827299094742894,Suppression,Flare_All,0.8272177037098812,False
20001520_lon,3,Opposition,623,651.4,95.64,300.3699951171875,98.94000244140624,0.269676572910214,Suppression,Flare_All,0.5916219197833628,False
20001520_lon,3,Conjunction,635,649.47,97.77,261.010009765625,85.97000122070312,0.5833867997915646,Suppression,Flare_All,0.8193750541584573,False
20001520_lon,4,Opposition,852,868.53,98.1,288.45001220703125,95.01000213623048,0.584840380297253,Suppression,Flare_All,0.8055737866175566,False
20001520_lon,4,Conjunction,839,865.96,96.89,259.510009765625,85.4800033569336,0.3636168723467216,Suppression,Flare_All,0.6003906496887729,False
20001520_lon,5,Opposition,1075,1085.66,99.02,289.5400085449219,95.37000274658205,0.7577005612432449,Suppression,Flare_All,0.9066988119025203,False
20001520_lon,5,Conjunction,1087,1082.45,100.42,252.50999450683597,83.16999816894531,0.8969623030869368,Enhancement,Flare_All,0.9596267927546543,False
20001529_lon,1,Opposition,228,215.77,105.67,413.0299987792969,136.0399932861328,0.4207817122269493,Enhancement,Flare_All,0.8404872563919372,False
20001529_lon,1,Conjunction,222,218.06,101.81,299.04998779296875,98.5,0.8070485623000564,Enhancement,Flare_All,0.959062268360067,False
20001529_lon,2,Opposition,456,431.53,105.67,370.2000122070313,121.94000244140624,0.247049876404595,Enhancement,Flare_All,0.6214897150496065,False
20001529_lon,2,Conjunction,458,436.12,105.02,317.5299987792969,104.58999633789062,0.3033524384519283,Enhancement,Flare_All,0.6292627750014688,False
20001529_lon,3,Opposition,664,647.3,102.58,342.4800109863281,112.80999755859376,0.5184179042212346,Enhancement,Flare_All,0.8198177104897517,False
20001529_lon,3,Conjunction,677,654.18,103.49,343.54998779296875,113.16000366210938,0.3779671984877044,Enhancement,Flare_All,0.6738303890912088,False
20001529_lon,4,Opposition,870,863.07,100.8,308.0299987792969,101.45999908447266,0.8207409176371269,Enhancement,Flare_All,0.9481335818011081,False
20001529_lon,4,Conjunction,891,872.24,102.15,327.3699951171875,107.83000183105467,0.5295086248007482,Enhancement,Flare_All,0.7581823161299697,False
20001529_lon,5,Opposition,1094,1078.84,101.41,332.9800109863281,109.68000030517578,0.647941775685787,Enhancement,Flare_All,0.8462249612217386,False
20001529_lon,5,Conjunction,1142,1090.3,104.74,310.3399963378906,102.22000122070312,0.1173650546175174,Enhancement,Flare_All,0.2995493714257552,False
20001558_lon,1,Opposition,204,216.98,94.02,262.3500061035156,86.41000366210938,0.397114996906767,Suppression,Flare_All,0.8298875044445873,False
20001558_lon,1,Conjunction,239,216.77,110.26,404.6400146484375,133.27999877929688,0.1422140498164922,Enhancement,Flare_All,0.5340396910483206,False
20001558_lon,2,Opposition,390,433.97,89.87,320.6199951171875,105.5999984741211,0.0334701118361676,Suppression,Flare_All,0.25558871993801,False
20001558_lon,2,Conjunction,427,433.54,98.49,372.5299987792969,122.6999969482422,0.7761793014449265,Suppression,Flare_All,0.9193659225452598,False
20001558_lon,3,Opposition,600,650.95,92.17,309.8500061035156,102.05999755859376,0.0440325368365374,Suppression,Flare_All,0.23592176376228363,False
20001558_lon,3,Conjunction,638,650.3,98.11,352.92999267578125,116.25,0.6442251260148328,Suppression,Flare_All,0.8544470463310646,False
20001558_lon,4,Opposition,799,867.93,92.06,306.0199890136719,100.8000030517578,0.0175588842844652,Suppression,Flare_All,0.12029375987866071,False
20001558_lon,4,Conjunction,834,867.07,96.19,332.010009765625,109.36000061035156,0.2626687156563952,Suppression,Flare_All,0.5122641195049691,False
20001558_lon,5,Opposition,1005,1084.92,92.63,285.3699951171875,94.0,0.0134998715455448,Suppression,Flare_All,0.08502741675056846,False
20001558_lon,5,Conjunction,1070,1083.84,98.72,324.6600036621094,106.94000244140624,0.6840672372884381,Suppression,Flare_All,0.839041148729232,False
20001567_lon,1,Opposition,190,216.78,87.65,311.260009765625,102.5199966430664,0.0693545144008886,Suppression,Flare_All,0.4595677631487556,False
20001567_lon,1,Conjunction,218,217.68,100.15,248.2100067138672,81.76000213623047,1.0,Enhancement,Flare_All,1.0,False
20001567_lon,2,Opposition,418,433.55,96.41,335.9800109863281,110.66999816894533,0.4694899427692889,Suppression,Flare_All,0.7954081018497472,False
20001567_lon,2,Conjunction,414,435.35,95.1,275.2200012207031,90.6500015258789,0.3148343191734784,Suppression,Flare_All,0.639557517875146,False
20001567_lon,3,Opposition,650,650.33,99.95,322.7799987792969,106.31999969482422,1.0,Suppression,Flare_All,1.0,False
20001567_lon,3,Conjunction,609,653.03,93.26,273.7900085449219,90.18000030517578,0.083523448162287,Suppression,Flare_All,0.2978621598846856,False
20001567_lon,4,Opposition,850,867.11,98.03,311.8699951171875,102.72000122070312,0.5709602526061653,Suppression,Flare_All,0.8034593824962435,False
20001567_lon,4,Conjunction,810,870.7,93.03,270.44000244140625,89.08000183105469,0.0373623006262465,Suppression,Flare_All,0.17570573415687635,False
20001567_lon,5,Opposition,1058,1083.88,97.61,330.70001220703125,108.93000030517578,0.4353503798490832,Suppression,Flare_All,0.7098301600462087,False
20001567_lon,5,Conjunction,1045,1088.38,96.01,255.6300048828125,84.19999694824219,0.1862044739442727,Suppression,Flare_All,0.3818616704911577,False
20001574_lon,1,Opposition,221,216.73,101.97,236.0200042724609,77.73999786376953,0.7894142010627394,Enhancement,Flare_All,0.966351866818181,False
20001574_lon,1,Conjunction,229,217.13,105.47,390.0400085449219,128.47000122070312,0.436272914538315,Enhancement,Flare_All,0.7990646806727505,False
20001574_lon,2,Opposition,443,433.47,102.2,280.0,92.2300033569336,0.6579668461156255,Enhancement,Flare_All,0.8956991996599057,False
20001574_lon,2,Conjunction,450,434.25,103.63,346.6000061035156,114.16000366210938,0.4597194219717276,Enhancement,Flare_All,0.7508451178340338,False
20001574_lon,3,Opposition,652,650.2,100.28,272.1300048828125,89.63999938964844,0.9538841302843544,Enhancement,Flare_All,1.0,False
20001574_lon,3,Conjunction,679,651.38,104.24,313.92999267578125,103.4000015258789,0.284332615988699,Enhancement,Flare_All,0.5758700823170264,False
20001574_lon,4,Opposition,867,866.93,100.01,292.3500061035156,96.3000030517578,1.0,Enhancement,Flare_All,1.0,False
20001574_lon,4,Conjunction,888,868.51,102.24,307.7699890136719,101.37000274658205,0.5125796895625986,Enhancement,Flare_All,0.7439650812125426,False
20001574_lon,5,Opposition,1078,1083.66,99.48,288.6000061035156,95.05999755859376,0.877324415073146,Suppression,Flare_All,0.9577890634118214,False
20001574_lon,5,Conjunction,1100,1085.64,101.32,307.6499938964844,101.33999633789062,0.6667027881042682,Enhancement,Flare_All,0.8264998055705293,False
20001583_lon,1,Opposition,224,217.55,102.96,311.739990234375,102.68000030517578,0.6791631072471352,Enhancement,Flare_All,0.9289428839930168,False
20001583_lon,1,Conjunction,191,217.36,87.87,400.1600036621094,131.8000030517578,0.0743761545823679,Suppression,Flare_All,0.4800642704861929,False
20001583_lon,2,Opposition,442,435.11,101.58,337.8299865722656,111.2699966430664,0.7525671082228111,Enhancement,Flare_All,0.9453208625922372,False
20001583_lon,2,Conjunction,399,434.73,91.78,352.6300048828125,116.1500015258789,0.0864173504636386,Suppression,Flare_All,0.37734356448788,False
20001583_lon,3,Opposition,658,652.66,100.82,406.25,133.80999755859375,0.8437481962954645,Enhancement,Flare_All,0.9770539259119289,False
20001583_lon,3,Conjunction,624,652.09,95.69,337.3999938964844,111.12999725341795,0.2752935217457599,Suppression,Flare_All,0.5687942869932235,False
20001583_lon,4,Opposition,888,870.22,102.04,354.489990234375,116.76000213623048,0.5511116900435613,Enhancement,Flare_All,0.7953843590604947,False
20001583_lon,4,Conjunction,808,869.46,92.93,316.760009765625,104.33000183105467,0.0348790079801384,Suppression,Flare_All,0.1713239322797993,False
20001583_lon,5,Opposition,1094,1087.77,100.57,337.75,111.25,0.8564491427775436,Enhancement,Flare_All,0.9447553397023468,False
20001583_lon,5,Conjunction,990,1086.82,91.09,299.0899963378906,98.5199966430664,0.0026773208717345,Suppression,Flare_All,0.036449959169142045,True
20001585_lon,1,Opposition,243,216.07,112.47,321.1099853515625,105.7699966430664,0.075155073006999,Enhancement,Flare_All,0.47387733764872636,False
20001585_lon,1,Conjunction,214,217.96,98.18,255.19000244140625,84.05000305175781,0.8223708127465236,Suppression,Flare_All,0.9633706216839512,False
20001585_lon,2,Opposition,440,432.13,101.82,322.3399963378906,106.16999816894533,0.7164167753809929,Enhancement,Flare_All,0.9195759304302051,False
20001585_lon,2,Conjunction,468,435.92,107.36,270.19000244140625,89.0,0.1307713718655701,Enhancement,Flare_All,0.4421317810693085,False
20001585_lon,3,Opposition,649,648.2,100.12,294.8399963378906,97.11000061035156,0.9853982847190276,Enhancement,Flare_All,1.0,False
20001585_lon,3,Conjunction,720,653.88,110.11,290.75,95.7699966430664,0.010674154990448,Enhancement,Flare_All,0.13322536000986204,False
20001585_lon,4,Opposition,870,864.27,100.66,275.239990234375,90.66000366210938,0.8529477983689183,Enhancement,Flare_All,0.9612586299078285,False
20001585_lon,4,Conjunction,937,871.85,107.47,281.7300109863281,92.8000030517578,0.0282356669437151,Enhancement,Flare_All,0.15421018100029016,False
20001585_lon,5,Opposition,1072,1080.33,99.23,278.32000732421875,91.66999816894533,0.8126073434757466,Suppression,Flare_All,0.9257448467947894,False
20001585_lon,5,Conjunction,1178,1089.81,108.09,297.3399963378906,97.94000244140624,0.007696864799627,Enhancement,Flare_All,0.06233045404987257,False
20001625_lon,1,Opposition,217,217.32,99.85,348.8500061035156,114.9000015258789,1.0,Suppression,Flare_All,1.0,False
20001625_lon,1,Conjunction,205,216.76,94.57,313.3699951171875,103.22000122070312,0.4456540899224325,Suppression,Flare_All,0.8051471135011387,False
20001625_lon,2,Opposition,452,434.64,103.99,326.0,107.37999725341795,0.414461881484697,Enhancement,Flare_All,0.7686591601844018,False
20001625_lon,2,Conjunction,448,433.53,103.34,337.04998779296875,111.0199966430664,0.4971320839604614,Enhancement,Flare_All,0.7859517359779764,False
20001625_lon,3,Opposition,696,651.96,106.76,316.8500061035156,104.37000274658205,0.0876798025939049,Enhancement,Flare_All,0.3500475262826025,False
20001625_lon,3,Conjunction,659,650.29,101.34,309.0899963378906,101.80999755859376,0.7412682447248317,Enhancement,Flare_All,0.8920346673807297,False
20001625_lon,4,Opposition,931,869.27,107.1,323.6000061035156,106.58999633789062,0.0373338332470543,Enhancement,Flare_All,0.1832231424492644,False
20001625_lon,4,Conjunction,876,867.06,101.03,297.4700012207031,97.9800033569336,0.7680808516001115,Enhancement,Flare_All,0.8991758503198455,False
20001625_lon,5,Opposition,1162,1086.59,106.94,312.29998779296875,102.87000274658205,0.0223431071929393,Enhancement,Flare_All,0.11790518052490266,False
20001625_lon,5,Conjunction,1086,1083.82,100.2,305.69000244140625,100.69000244140624,0.9549790883375994,Enhancement,Flare_All,0.9848543975018871,False
20001628_lon,1,Opposition,207,217.17,95.32,260.8699951171875,85.93000030517578,0.514488846232132,Suppression,Flare_All,0.8942004592277133,False
20001628_lon,1,Conjunction,233,217.5,107.13,235.19000244140625,77.47000122070312,0.30784711475575,Enhancement,Flare_All,0.6843878032841971,False
20001628_lon,2,Opposition,392,434.35,90.25,348.8800048828125,114.91000366210938,0.0408982918222615,Suppression,Flare_All,0.27300483686483956,False
20001628_lon,2,Conjunction,466,435.0,107.13,264.1600036621094,87.01000213623047,0.1437636369787173,Enhancement,Flare_All,0.45224262310277086,False
20001628_lon,3,Opposition,575,651.52,88.26,339.32000732421875,111.7699966430664,0.0022332796494594,Suppression,Flare_All,0.052854285037205795,False
